time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence
09:30:00,22.67,0.7107952021323862,0.0,0.0,0.0,0.0,0.0
09:30:03,22.56,0.2221235006663579,-56451888.0,-56451888.0,-56451888.0,1.0,0.7333333333333333
09:30:06,22.62,0.4886717014660125,-657395.9999999925,-657395.9999999925,-657395.9999999925,1.0,0.14648125333333317
09:30:09,22.72,0.932918702798744,16837004.000000007,16837004.000000007,16837004.000000007,1.0,0.4700734133333335
09:30:12,22.7,0.8440693025321978,2924174.0000000093,2924174.0000000093,2924174.0000000093,1.0,0.1918168133333335
09:30:15,22.95,1.95468680586405,31969694.000000007,31969694.000000007,31969694.000000007,1.0,0.7333333333333333
09:30:18,22.79,1.243891603731664,4225148.000000011,4225148.000000011,4225148.000000011,1.0,0.21783629333333354
09:30:21,22.95,1.95468680586405,31654988.000000007,31654988.000000007,31654988.000000007,1.0,0.7333333333333333
09:30:24,23.04,2.3545091070635165,65966156.00000001,65966156.00000001,65966156.00000001,1.0,0.7333333333333333
09:30:27,23.07,2.4877832074633437,86551517.0,86551517.0,86551517.0,1.0,0.7333333333333333
09:30:30,23.1,2.621057307863171,107517077.0,107517077.0,107517077.0,1.0,0.7333333333333333
09:30:33,23.18,2.976454908929356,124816311.0,124816311.0,124816311.0,1.0,0.7333333333333333
09:30:36,23.26,3.3318525099955574,143510373.0,143510373.0,143510373.0,1.0,0.7333333333333333
09:30:39,23.33,3.6428254109284617,158373916.0,158373916.0,158373916.0,1.0,0.7333333333333333
09:30:42,23.41,3.9982230119946625,185585700.0,185585700.0,185585700.0,1.0,0.7333333333333333
09:30:45,23.34,3.6872501110617426,160404174.0,160404174.0,160404174.0,1.0,0.7333333333333333
09:30:48,23.33,3.6428254109284617,121746364.0,121746364.0,121746364.0,1.0,0.7333333333333333
09:30:51,23.34,3.6872501110617426,161527060.0,161527060.0,161527060.0,1.0,0.7333333333333333
09:30:54,23.33,3.6428254109284617,136211677.0,136211677.0,136211677.0,1.0,0.7333333333333333
09:30:57,23.44,4.13149711239449,204515837.0,204515837.0,204515837.0,1.0,0.7333333333333333
09:31:00,23.63,4.975566414926687,227985153.0,227985153.0,227985153.0,1.0,0.7333333333333333
09:31:03,23.55,4.620168813860502,202690098.0,202690098.0,202690098.0,1.0,0.7333333333333333
09:31:06,23.44,4.13149711239449,232675882.0,176223994.0,176223994.0,1.0,0.7333333333333333
09:31:09,23.38,3.8649489115948352,147791994.0,147134598.0,147134598.0,1.0,0.7333333333333333
09:31:12,23.26,3.3318525099955574,109991614.0,126828618.0,126828618.0,1.0,0.7333333333333333
09:31:15,23.26,3.3318525099955574,123904444.0,126828618.0,126828618.0,1.0,0.7333333333333333
09:31:18,23.26,3.3318525099955574,94858924.0,126828618.0,126828618.0,1.0,0.7333333333333333
09:31:21,23.28,3.4207019102621037,155283934.0,159509082.0,159509082.0,1.0,0.7333333333333333
09:31:24,23.28,3.4207019102621037,127854094.0,159509082.0,159509082.0,1.0,0.7333333333333333
09:31:27,23.3,3.5095513105286495,110670756.0,176636912.0,176636912.0,1.0,0.7333333333333333
09:31:30,23.28,3.4207019102621037,73228347.0,159779864.0,159779864.0,1.0,0.7333333333333333
09:31:33,23.29,3.4651266103953686,64697318.000000015,172214395.0,172214395.0,1.0,0.7333333333333333
09:31:36,23.25,3.2874278098622765,22887934.000000015,147704245.0,147704245.0,1.0,0.7333333333333333
09:31:39,23.22,3.154153709462449,-10680859.999999985,132829513.0,132829513.0,1.0,0.7333333333333333
09:31:42,23.24,3.243003109728995,-8400254.999999985,149973661.0,149973661.0,1.0,0.7333333333333333
09:31:45,23.24,3.243003109728995,-35612038.999999985,149973661.0,149973661.0,1.0,0.7333333333333333
09:31:48,23.25,3.2874278098622765,7211587.000000015,167615761.0,167615761.0,1.0,0.7333333333333333
09:31:51,23.26,3.3318525099955574,69213133.00000001,190959497.0,190959497.0,1.0,0.7333333333333333
09:31:54,23.33,3.6428254109284617,48129099.000000015,209656159.0,209656159.0,1.0,0.7333333333333333
09:31:57,23.41,3.9982230119946625,90227111.00000001,226438788.0,226438788.0,1.0,0.7333333333333333
09:32:00,23.45,4.175921812527755,44252041.0,248767878.0,248767878.0,1.0,0.7333333333333333
09:32:03,23.45,4.175921812527755,20782725.0,248767878.0,248767878.0,1.0,0.7333333333333333
09:32:06,23.44,4.13149711239449,32041908.0,234732006.0,234732006.0,1.0,0.7333333333333333
09:32:09,23.41,3.9982230119946625,38176427.0,214400421.0,214400421.0,1.0,0.7333333333333333
09:32:12,23.25,3.2874278098622765,51618573.0,198753171.0,198753171.0,1.0,0.7333333333333333
09:32:15,23.19,3.0208796090626375,43924947.0,170753565.0,170753565.0,1.0,0.7333333333333333
09:32:18,23.16,2.8876055086628103,29426787.0,156255405.0,156255405.0,1.0,0.7333333333333333
09:32:21,23.32,3.5984007107951967,60813175.0,187641793.0,187641793.0,1.0,0.7333333333333333
09:32:24,23.4,3.953798311861381,48001651.0,207510733.0,207510733.0,1.0,0.7333333333333333
09:32:27,23.34,3.6872501110617426,31208521.0,190717603.0,190717603.0,1.0,0.7333333333333333
09:32:30,23.41,3.9982230119946625,27138789.0,203775701.0,203775701.0,1.0,0.7333333333333333
09:32:33,23.35,3.731674811195024,32442257.0,192222121.0,192222121.0,1.0,0.7333333333333333
09:32:36,23.4,3.953798311861381,35564046.0,207778441.0,207778441.0,1.0,0.7333333333333333
09:32:39,23.31,3.5539760106619154,44381904.0,192086149.0,192086149.0,1.0,0.7333333333333333
09:32:42,23.38,3.8649489115948352,67661746.0,200491259.0,200491259.0,1.0,0.7333333333333333
09:32:45,23.39,3.909373611728116,66354967.0,216328628.0,216328628.0,1.0,0.7333333333333333
09:32:48,23.43,4.087072412261208,75450493.0,225424154.0,225424154.0,1.0,0.7333333333333333
09:32:51,23.4,3.953798311861381,43131913.0,210747674.0,210747674.0,1.0,0.7333333333333333
09:32:54,23.43,4.087072412261208,27864498.0,218823995.0,218823995.0,1.0,0.7333333333333333
09:32:57,23.51,4.4424700133274095,31706873.000000004,241363032.0,241363032.0,1.0,0.7333333333333333
09:33:00,23.51,4.4424700133274095,14924244.000000004,241363032.0,241363032.0,1.0,0.7333333333333333
09:33:03,23.59,4.797867614393595,10764172.000000004,259532050.0,259532050.0,1.0,0.7333333333333333
09:33:06,23.61,4.8867170146601415,27964057.000000004,276731935.0,276731935.0,1.0,0.7333333333333333
09:33:09,23.61,4.8867170146601415,41999929.0,276731935.0,276731935.0,1.0,0.7333333333333333
09:33:12,23.62,4.931141714793422,98340204.0,312740625.0,312740625.0,1.0,0.7333333333333333
09:33:15,23.62,4.931141714793422,113987454.0,312740625.0,312740625.0,1.0,0.7333333333333333
09:33:18,23.62,4.931141714793422,141987060.0,312740625.0,312740625.0,1.0,0.7333333333333333
09:33:21,23.65,5.064415815193233,169613335.0,325868740.0,325868740.0,1.0,0.7333333333333333
09:33:24,23.7,5.286539315859608,147365667.0,335007460.0,335007460.0,1.0,0.7333333333333333
09:33:27,23.71,5.330964015992889,135031765.0,342542498.0,342542498.0,1.0,0.7333333333333333
09:33:30,23.7,5.286539315859608,140098135.0,330815738.0,330815738.0,1.0,0.7333333333333333
09:33:33,23.7,5.286539315859608,127040037.0,330815738.0,330815738.0,1.0,0.7333333333333333
