time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence
09:30:00,27.34,0.03658982802781399,0.0,0.0,0.0,0.0,0.0
09:30:03,27.35,0.07317965605562798,28512375.0,28512375.0,28512375.0,1.0,0.7035808333333333
09:30:06,27.35,0.07317965605562798,28512375.0,28512375.0,28512375.0,1.0,0.7035808333333333
09:30:09,27.35,0.07317965605562798,28512375.0,28512375.0,28512375.0,1.0,0.7035808333333333
09:30:12,27.35,0.07317965605562798,28512375.0,28512375.0,28512375.0,1.0,0.7035808333333333
09:30:15,27.35,0.07317965605562798,28512375.0,28512375.0,28512375.0,1.0,0.7035808333333333
09:30:18,27.35,0.07317965605562798,28512375.0,28512375.0,28512375.0,1.0,0.7035808333333333
09:30:21,27.36,0.10976948408342897,33048663.0,33048663.0,33048663.0,1.0,0.7333333333333333
09:30:24,27.37,0.14635931211124295,37277328.0,37277328.0,37277328.0,1.0,0.7333333333333333
09:30:27,27.37,0.14635931211124295,37277328.0,37277328.0,37277328.0,1.0,0.7333333333333333
09:30:30,27.37,0.14635931211124295,37277328.0,37277328.0,37277328.0,1.0,0.7333333333333333
09:30:33,27.38,0.18294914013904395,42150968.0,42150968.0,42150968.0,1.0,0.7333333333333333
09:30:36,27.38,0.18294914013904395,42150968.0,42150968.0,42150968.0,1.0,0.7333333333333333
09:30:39,27.36,0.10976948408342897,37570904.0,37570904.0,37570904.0,1.0,0.7333333333333333
09:30:42,27.34,0.03658982802781399,27843332.0,27843332.0,27843332.0,1.0,0.6901999733333333
09:30:45,27.33,0.0,21172079.0,21172079.0,21172079.0,1.0,0.5567749133333334
09:30:48,27.32,-0.03658982802780099,2706491.0,2706491.0,2706491.0,1.0,0.18746315333333333
09:30:51,27.29,-0.14635931211122996,-4882857.999999999,-4882857.999999999,-4882857.999999999,1.0,0.23099049333333332
09:30:54,27.27,-0.21953896816684493,-10595923.0,-10595923.0,-10595923.0,1.0,0.34525179333333333
09:30:57,27.24,-0.32930845225027394,-17852659.0,-17852659.0,-17852659.0,1.0,0.4903865133333333
09:31:00,27.18,-0.5488474204171189,-21916069.0,-21916069.0,-21916069.0,1.0,0.5716547133333334
09:31:03,27.11,-0.8049762166117778,-23995406.0,-23995406.0,-23995406.0,1.0,0.6132414533333332
09:31:06,27.08,-0.9147457006952069,-55475749.0,-26963374.0,-26963374.0,1.0,0.6726008133333333
09:31:09,27.04,-1.0611050128064368,-59474965.0,-30962590.0,-30962590.0,1.0,0.7333333333333333
09:31:12,27.0,-1.2074643249176666,-64980265.0,-36467890.0,-36467890.0,1.0,0.7333333333333333
09:31:15,26.95,-1.3904134650567108,-78080660.0,-49568285.0,-49568285.0,1.0,0.7333333333333333
09:31:18,26.91,-1.5367727771679407,-81382517.0,-52870142.0,-52870142.0,1.0,0.7333333333333333
09:31:21,26.88,-1.6465422612513696,-85562357.0,-57049982.0,-57049982.0,1.0,0.7333333333333333
09:31:24,26.85,-1.7563117453347856,-100371455.0,-67322792.0,-67322792.0,1.0,0.7333333333333333
09:31:27,26.81,-1.9026710574460286,-111439351.0,-74162023.0,-74162023.0,1.0,0.7333333333333333
09:31:30,26.8,-1.9392608854738296,-120947991.0,-83670663.0,-83670663.0,1.0,0.7333333333333333
09:31:33,26.8,-1.9392608854738296,-120947991.0,-83670663.0,-83670663.0,1.0,0.7333333333333333
09:31:36,26.74,-2.1587998536406876,-134303559.0,-92152591.0,-92152591.0,1.0,0.7333333333333333
09:31:39,26.73,-2.1953896816684884,-143701827.0,-101550859.0,-101550859.0,1.0,0.7333333333333333
09:31:42,26.71,-2.268569337724103,-145649687.0,-108078783.0,-108078783.0,1.0,0.7333333333333333
09:31:45,26.72,-2.2319795096963024,-126685011.0,-98841679.0,-98841679.0,1.0,0.7333333333333333
09:31:48,26.73,-2.1953896816684884,-103347603.0,-82175524.0,-82175524.0,1.0,0.7333333333333333
09:31:51,26.81,-1.9026710574460286,-77235803.0,-74529312.0,-74529312.0,1.0,0.7333333333333333
09:31:54,26.82,-1.8660812294182145,-61978616.0,-66861474.0,-66861474.0,1.0,0.7333333333333333
09:31:57,26.88,-1.6465422612513696,-49276751.0,-59872674.0,-59872674.0,1.0,0.7333333333333333
09:32:00,26.91,-1.5367727771679407,-37571792.0,-55424451.0,-55424451.0,1.0,0.7333333333333333
09:32:03,26.95,-1.3904134650567108,-28956527.0,-50872596.0,-50872596.0,1.0,0.7333333333333333
09:32:06,26.96,-1.3538236370288967,-24073350.0,-48068756.0,-48068756.0,1.0,0.7333333333333333
09:32:09,27.01,-1.1708744968898528,-16378632.0,-43342006.0,-43342006.0,1.0,0.7333333333333333
09:32:12,27.03,-1.0976948408342377,-8133003.0,-39095593.0,-39095593.0,1.0,0.7333333333333333
09:32:15,27.07,-0.9513355287230078,-567676.0,-37035566.0,-37035566.0,1.0,0.7333333333333333
09:32:18,27.06,-0.9879253567508218,7780983.0,-41787302.0,-41787302.0,1.0,0.7333333333333333
