time,price,true_change_pct,flow_1min,flow_5min,flow_15min
09:30:00,99.37,183.9142857142857,0.0,0.0,0.0
09:30:03,99.5,184.28571428571428,19989550.0,19989550.0,19989550.0
09:30:06,99.02,182.91428571428568,12147166.0,12147166.0,12147166.0
09:30:09,98.77,182.2,9579146.0,9579146.0,9579146.0
09:30:12,97.88,179.65714285714284,5575854.0,5575854.0,5575854.0
09:30:15,97.86,179.6,4117740.0,4117740.0,4117740.0
09:30:18,97.51,178.60000000000002,500119.0,500119.0,500119.0
09:30:21,97.4,178.28571428571428,-2860181.0,-2860181.0,-2860181.0
09:30:24,97.4,178.28571428571428,-2860181.0,-2860181.0,-2860181.0
09:30:27,96.85,176.7142857142857,-4061121.0,-4061121.0,-4061121.0
09:30:30,96.85,176.7142857142857,-4061121.0,-4061121.0,-4061121.0
09:30:33,96.8,176.57142857142856,-8204161.0,-8204161.0,-8204161.0
09:30:36,96.88,176.79999999999998,-6285937.0,-6285937.0,-6285937.0
09:30:39,97.38,178.22857142857143,-4464931.0,-4464931.0,-4464931.0
09:30:42,97.37,178.2,-7298398.0,-7298398.0,-7298398.0
09:30:45,96.85,176.7142857142857,-11017438.0,-11017438.0,-11017438.0
09:30:48,96.33,175.22857142857143,-19687138.0,-19687138.0,-19687138.0
09:30:51,95.98,174.22857142857146,-23699102.0,-23699102.0,-23699102.0
09:30:54,95.76,173.60000000000002,-28850990.0,-28850990.0,-28850990.0
09:30:57,95.88,173.94285714285712,-26434814.0,-26434814.0,-26434814.0
09:31:00,95.83,173.8,-28859313.0,-28859313.0,-28859313.0
09:31:03,95.88,173.94285714285712,-25522689.0,-25522689.0,-25522689.0
09:31:06,96.21,174.88571428571427,-40942264.0,-20952714.0,-20952714.0
09:31:09,96.42,175.4857142857143,-29146660.0,-16999494.0,-16999494.0
09:31:12,97.35,178.14285714285714,-25624610.0,-16045464.0,-16045464.0
09:31:15,97.19,177.68571428571425,-25159034.0,-19583180.0,-19583180.0
09:31:18,96.9,176.85714285714286,-26385050.0,-22267310.0,-22267310.0
09:31:21,97.39,178.25714285714287,-20439808.0,-19939689.0,-19939689.0
09:31:24,97.57,178.77142857142857,-14269492.0,-17129673.0,-17129673.0
09:31:27,97.57,178.77142857142857,-14269492.0,-17129673.0,-17129673.0
09:31:30,97.57,178.77142857142857,-13068552.0,-17129673.0,-17129673.0
09:31:33,97.57,178.77142857142857,-13068552.0,-17129673.0,-17129673.0
