time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence
09:30:00,17.66,0.4550625711035373,0.0,0.0,0.0,0.0,0.0
09:30:03,17.67,0.511945392491487,29915310.000000004,29915310.000000004,29915310.000000004,1.0,0.7316395333333334
09:30:06,17.66,0.4550625711035373,12975838.000000004,12975838.000000004,12975838.000000004,1.0,0.3928500933333334
09:30:09,17.67,0.511945392491487,20987416.000000004,20987416.000000004,20987416.000000004,1.0,0.5530816533333334
09:30:12,17.66,0.4550625711035373,8210406.000000004,8210406.000000004,8210406.000000004,1.0,0.2975414533333334
09:30:15,17.58,0.0,-1811951.9999999944,-1811951.9999999944,-1811951.9999999944,1.0,0.16957237333333322
09:30:18,17.58,0.0,-1811951.9999999944,-1811951.9999999944,-1811951.9999999944,1.0,0.16957237333333322
09:30:21,17.62,0.22753128555177876,10536144.000000006,10536144.000000006,10536144.000000006,1.0,0.34405621333333347
09:30:24,17.67,0.511945392491487,19908312.000000007,19908312.000000007,19908312.000000007,1.0,0.5314995733333334
09:30:27,17.7,0.6825938566552958,26085612.000000007,26085612.000000007,26085612.000000007,1.0,0.6550455733333335
09:30:30,17.76,1.023890784982954,31026444.000000007,31026444.000000007,31026444.000000007,1.0,0.7333333333333333
09:30:33,17.78,1.137656427758833,39006108.00000001,39006108.00000001,39006108.00000001,1.0,0.7333333333333333
09:30:36,17.79,1.1945392491467626,45285978.00000001,45285978.00000001,45285978.00000001,1.0,0.7333333333333333
09:30:39,17.83,1.4220705346985212,48848412.00000001,48848412.00000001,48848412.00000001,1.0,0.7333333333333333
09:30:42,17.84,1.478953356086471,53447564.00000001,53447564.00000001,53447564.00000001,1.0,0.7333333333333333
09:30:45,17.86,1.59271899886235,58321558.00000001,58321558.00000001,58321558.00000001,1.0,0.7333333333333333
09:30:48,17.88,1.7064846416382295,64502674.00000001,64502674.00000001,64502674.00000001,1.0,0.7333333333333333
09:30:51,17.95,2.104664391353817,68685024.0,68685024.0,68685024.0,1.0,0.7333333333333333
09:30:54,17.93,1.990898748577938,60645212.0,60645212.0,60645212.0,1.0,0.7333333333333333
09:30:57,17.93,1.990898748577938,60645212.0,60645212.0,60645212.0,1.0,0.7333333333333333
09:31:00,17.93,1.990898748577938,60645212.0,60645212.0,60645212.0,1.0,0.7333333333333333
09:31:03,17.9,1.8202502844141086,44656932.0,44656932.0,44656932.0,1.0,0.7333333333333333
09:31:06,17.9,1.8202502844141086,14741622.000000002,44656932.0,44656932.0,1.0,0.7333333333333333
09:31:09,17.85,1.5358361774744207,15262663.999999998,28238502.0,28238502.0,1.0,0.6981033733333333
09:31:12,17.83,1.4220705346985212,-9097241.0,11890175.000000002,11890175.000000002,1.0,0.37113683333333336
09:31:15,17.78,1.137656427758833,-3108634.999999999,5101771.000000001,5101771.000000001,1.0,0.23536875333333335
09:31:18,17.72,0.796359499431175,-117572.99999999814,-1929524.9999999981,-1929524.9999999981,1.0,0.1719238333333333
09:31:21,17.7,0.6825938566552958,-7680782.999999997,-9492734.999999996,-9492734.999999996,1.0,0.32318803333333324
09:31:24,17.69,0.6257110352673663,-26963358.999999996,-16427214.999999996,-16427214.999999996,1.0,0.4618776333333332
09:31:27,17.68,0.5688282138794165,-45872119.0,-25963806.999999996,-25963806.999999996,1.0,0.6526094733333332
09:31:30,17.65,0.3981797497155875,-57185569.0,-31099956.999999996,-31099956.999999996,1.0,0.7333333333333333
09:31:33,17.62,0.22753128555177876,-67414163.0,-36387719.0,-36387719.0,1.0,0.7333333333333333
09:31:36,17.6,0.11376564277589948,-87053827.0,-48047719.0,-48047719.0,1.0,0.7333333333333333
09:31:39,17.59,0.05688282138794974,-101199945.0,-55913967.0,-55913967.0,1.0,0.7333333333333333
09:31:42,17.55,-0.1706484641638088,-117394869.0,-68546457.0,-68546457.0,1.0,0.7333333333333333
09:31:45,17.51,-0.3981797497155673,-131964215.0,-78516651.0,-78516651.0,1.0,0.7333333333333333
09:31:48,17.5,-0.4550625711035171,-146744959.0,-88423401.0,-88423401.0,1.0,0.7333333333333333
09:31:51,17.46,-0.6825938566552756,-157582657.0,-93079983.0,-93079983.0,1.0,0.7333333333333333
09:31:54,17.41,-0.967007963594984,-167036755.0,-98351731.0,-98351731.0,1.0,0.7333333333333333
09:31:57,17.4,-1.0238907849829335,-168507783.0,-107862571.0,-107862571.0,1.0,0.7333333333333333
09:32:00,17.4,-1.0238907849829335,-168507783.0,-107862571.0,-107862571.0,1.0,0.7333333333333333
09:32:03,17.36,-1.2514220705346921,-177120079.0,-116474867.0,-116474867.0,1.0,0.7333333333333333
09:32:06,17.35,-1.3083048919226217,-183199264.0,-138542332.0,-138542332.0,1.0,0.7333333333333333
09:32:09,17.33,-1.4220705346985212,-195503564.0,-150846632.0,-150846632.0,1.0,0.7333333333333333
09:32:12,17.3,-1.5927189988623298,-188683174.0,-160444672.0,-160444672.0,1.0,0.7333333333333333
09:32:15,17.3,-1.5927189988623298,-172334847.0,-160444672.0,-160444672.0,1.0,0.7333333333333333
09:32:18,17.27,-1.763367463026159,-172734217.0,-167632446.0,-167632446.0,1.0,0.7333333333333333
09:32:21,17.25,-1.8771331058020382,-177972846.0,-179902371.0,-179902371.0,1.0,0.7333333333333333
09:32:24,17.23,-1.9908987485779177,-184269448.0,-193762183.0,-193762183.0,1.0,0.7333333333333333
09:32:27,17.2,-2.1615472127417465,-186514608.0,-202941823.0,-202941823.0,1.0,0.7333333333333333
09:32:30,17.2,-2.1615472127417465,-176978016.0,-202941823.0,-202941823.0,1.0,0.7333333333333333
09:32:33,17.18,-2.2753128555176256,-188494440.0,-219594397.0,-219594397.0,1.0,0.7333333333333333
09:32:36,17.18,-2.2753128555176256,-183206678.0,-219594397.0,-219594397.0,1.0,0.7333333333333333
09:32:39,17.16,-2.389078498293505,-180876570.0,-228924289.0,-228924289.0,1.0,0.7333333333333333
09:32:42,17.15,-2.4459613196814547,-182070667.0,-237984634.0,-237984634.0,1.0,0.7333333333333333
09:32:45,17.13,-2.5597269624573338,-183837655.0,-252384112.0,-252384112.0,1.0,0.7333333333333333
09:32:48,17.14,-2.5028441410693842,-160337145.0,-238853796.0,-238853796.0,1.0,0.7333333333333333
09:32:51,17.17,-2.332195676905555,-113837691.0,-202261092.0,-202261092.0,1.0,0.7333333333333333
09:32:54,17.23,-1.9908987485779177,-86923395.0,-180003378.0,-180003378.0,1.0,0.7333333333333333
09:32:57,17.28,-1.7064846416382093,-69405311.0,-167757042.0,-167757042.0,1.0,0.7333333333333333
09:33:00,17.35,-1.3083048919226217,-49529581.0,-157392152.0,-157392152.0,1.0,0.7333333333333333
