time,price,true_change_pct,flow_1min,flow_5min,flow_15min
09:30:02,225.5,463.75,0.0,0.0,0.0
09:30:05,224.97,462.425,-314958.0,-314958.0,-314958.0
09:30:08,224.5,461.25,-898658.0,-898658.0,-898658.0
09:30:11,224.67,461.67499999999995,-449318.00000000006,-449318.00000000006,-449318.00000000006
09:30:14,224.57,461.425,-808630.0,-808630.0,-808630.0
09:30:17,224.5,461.25,-1145380.0,-1145380.0,-1145380.0
09:30:20,224.5,461.25,-1145380.0,-1145380.0,-1145380.0
09:30:23,224.5,461.25,-1145380.0,-1145380.0,-1145380.0
09:30:26,224.43,461.07500000000005,-1302481.0,-1302481.0,-1302481.0
09:30:29,224.5,461.25,-22831.0,-22831.0,-22831.0
09:30:32,224.34,460.85,-650983.0,-650983.0,-650983.0
09:30:35,224.14,460.34999999999997,-1502715.0,-1502715.0,-1502715.0
09:30:38,224.11,460.27500000000003,-3071485.0,-3071485.0,-3071485.0
09:30:41,224.0,459.99999999999994,-4684285.0,-4684285.0,-4684285.0
09:30:44,224.11,460.27500000000003,-3944722.0,-3944722.0,-3944722.0
09:30:47,223.87,459.675,-4728267.0,-4728267.0,-4728267.0
09:30:50,223.66,459.15,-5578175.0,-5578175.0,-5578175.0
09:30:53,223.37,458.425,-6359970.0,-6359970.0,-6359970.0
09:30:56,223.1,457.74999999999994,-6850790.0,-6850790.0,-6850790.0
09:30:59,223.09,457.725,-8278566.0,-8278566.0,-8278566.0
09:31:02,223.0,457.5,-9014466.0,-9014466.0,-9014466.0
09:31:05,223.05,457.625,-7096236.0,-7096236.0,-7096236.0
09:31:08,222.8,457.0,-8385438.0,-8700396.0,-8700396.0
09:31:11,222.99,457.47499999999997,-4813672.0,-5712330.0,-5712330.0
09:31:14,223.09,457.725,-3500601.0,-3949919.0,-3949919.0
09:31:17,223.14,457.85,-1378483.0000000002,-2187113.0,-2187113.0
09:31:20,223.09,457.725,-3495723.0,-4641103.0,-4641103.0
09:31:23,223.28,458.2,-3071491.0,-4216871.0,-4216871.0
09:31:26,223.29,458.225,-2848201.0,-3993581.0,-3993581.0
09:31:29,223.28,458.2,-3338612.0,-4641093.0,-4641093.0
09:31:32,223.76,459.3999999999999,-3588966.0,-3611797.0,-3611797.0
09:31:35,223.76,459.3999999999999,-2960814.0,-3611797.0,-3611797.0
09:31:38,224.0,459.99999999999994,-1974682.0,-3477397.0,-3477397.0
09:31:41,224.05,460.125,266237.99999999965,-2805247.0,-2805247.0
09:31:44,224.02,460.05,1206978.0,-3477307.0,-3477307.0
09:31:47,224.5,461.25,1814414.9999999995,-2130307.0,-2130307.0
09:31:50,225.0,462.5,2890460.0,-1837807.0,-1837807.0
09:31:53,225.0,462.5,3740368.0,-1837807.0,-1837807.0
09:31:56,225.05,462.62500000000006,5174808.0,-1185162.0,-1185162.0
09:31:59,225.48,463.69999999999993,6184232.0,-666558.0,-666558.0
09:32:02,225.27,463.175,6913671.0,-1364895.0,-1364895.0
09:32:05,225.5,463.75,8123121.0,-891345.0,-891345.0
09:32:08,225.75,464.375,6520941.0,-575295.0,-575295.0
09:32:11,225.9,464.75,8238051.0,-462345.0,-462345.0
09:32:14,226.0,465.00000000000006,5498585.0,-213745.0,-213745.0
09:32:17,226.03,465.07500000000005,5340987.0,1391068.0,1391068.0
09:32:20,226.23,465.57499999999993,3940149.0,1753036.0,1753036.0
09:32:23,226.5,466.24999999999994,6824489.0,2183386.0,2183386.0
09:32:26,227.0,467.5,8170857.0,3953986.0,3953986.0
09:32:29,227.16,467.90000000000003,8833491.0,4839910.0,4839910.0
09:32:32,227.5,468.75,10140753.0,5499660.0,5499660.0
09:32:35,228.1,470.24999999999994,11552127.0,7940330.0,7940330.0
09:32:38,228.4,471.0,12557087.0,8945290.0,8945290.0
09:32:41,228.86,472.1500000000001,13818733.0,10341336.0,10341336.0
09:32:44,229.04,472.6,14955999.0,12150752.0,12150752.0
09:32:47,229.6,474.0,17304139.0,13826832.0,13826832.0
09:32:50,229.9,474.75000000000006,18486039.0,16355732.0,16355732.0
09:32:53,230.0,475.0,22448539.0,20610732.0,20610732.0
09:32:56,230.12,475.3,30548763.0,28710956.0,28710956.0
09:32:59,230.49,476.22499999999997,31232960.0,30047798.0,30047798.0
09:33:02,230.15,475.375,27331151.0,26664593.0,26664593.0
09:33:05,229.68,474.2,19692104.0,18327209.0,18327209.0
09:33:08,229.06,472.65,15278722.0,14387377.0,14387377.0
09:33:11,229.06,472.65,14962672.0,14387377.0,14387377.0
09:33:14,235.0,487.5,48078722.0,47616377.0,47616377.0
09:33:17,233.1,482.74999999999994,29834802.0,29621057.0,29621057.0
09:33:20,232.4,481.00000000000006,24418629.0,25809697.0,25809697.0
09:33:23,231.36,478.4000000000001,22853589.0,24606625.0,24606625.0
09:33:26,231.94,479.84999999999997,24417923.0,26601309.0,26601309.0
09:33:29,231.95,479.875,25662673.0,29616659.0,29616659.0
09:33:32,232.46,481.15000000000003,28100927.0,32940837.0,32940837.0
09:33:35,232.98,482.44999999999993,31145559.0,36645219.0,36645219.0
09:33:38,233.01,482.525,34739848.0,42680178.0,42680178.0
09:33:41,233.96,484.90000000000003,35466192.0,44411482.0,44411482.0
09:33:44,233.02,482.55,31926362.0,42267698.0,42267698.0
09:33:47,233.02,482.55,30116946.0,42267698.0,42267698.0
09:33:50,233.11,482.775,31261497.0,45088329.0,45088329.0
09:33:53,233.13,482.825,31297027.0,47652759.0,47652759.0
09:33:56,233.2,483.0,29933707.0,50544439.0,50544439.0
09:33:59,233.2,483.0,21833483.0,50544439.0,50544439.0
09:34:02,233.16,482.9,18258305.0,48306103.0,48306103.0
09:34:05,234.05,485.125,26158675.0,52823268.0,52823268.0
09:34:08,233.2,483.0,28829299.0,47156508.0,47156508.0
09:34:11,233.77,484.42500000000007,35527617.0,49914994.0,49914994.0
09:34:14,234.41,486.025,39864202.0,54251579.0,54251579.0
09:34:17,233.73,484.32499999999993,3549966.0000000005,51166343.0,51166343.0
09:34:20,233.74,484.3500000000001,22597116.0,52218173.0,52218173.0
09:34:23,234.07,485.175,28772583.0,54582280.0,54582280.0
09:34:26,234.05,485.125,27681965.0,52288590.0,52288590.0
09:34:29,234.0,484.99999999999994,24353481.0,50954790.0,50954790.0
09:34:32,233.61,484.02500000000003,18978670.0,48595329.0,48595329.0
09:34:35,233.25,483.125,14348292.0,47289129.0,47289129.0
09:34:38,233.3,483.25000000000006,13816790.0,50462009.0,50462009.0
09:34:41,233.28,483.2,6755399.0,49435577.0,49435577.0
09:34:44,233.22,483.04999999999995,1549117.0,45960599.0,45960599.0
09:34:47,232.85,482.125,2714931.0,44982629.0,44982629.0
09:34:50,232.4,481.00000000000006,1622651.0,43890349.0,43890349.0
09:34:53,231.96,479.90000000000003,-5558828.0,39529501.0,39529501.0
09:34:56,232.51,481.2749999999999,-3845074.0,43807685.0,43807685.0
09:34:59,232.5,481.25,-7969004.0,42575435.0,42575435.0
09:35:02,232.53,481.325,-6248282.0,44296157.0,44296157.0
09:35:05,232.5,481.25,-7171946.0,41134157.0,41134157.0
09:35:08,232.52,481.30000000000007,-9642935.0,43495291.0,43180333.0
09:35:11,233.1,482.74999999999994,-2577575.0,45477591.0,44578933.0
09:35:14,233.52,483.8,-759068.9999999991,49605243.0,49155925.0
09:35:17,233.61,484.02500000000003,-3787437.999999999,51272771.0,50464141.0
09:35:20,233.33,483.32500000000005,-3478828.999999999,48832894.0,47687514.0
09:35:23,233.13,482.825,-5136796.999999999,48226756.0,47081376.0
09:35:26,233.33,483.32500000000005,-6660915.999999999,49066744.0,47921364.0
09:35:29,233.48,483.7,-2919649.999999999,50671421.0,49368940.0
09:35:32,233.69,484.225,377146.00000000093,51354767.0,51331936.0
09:35:35,235.0,487.5,16977607.0,66223919.0,65572936.0
09:35:38,234.5,486.25,13171707.0,61963551.0,60460836.0
09:35:41,235.1,487.74999999999994,22882307.0,76415801.0,73344316.0
09:35:44,235.18,487.95000000000005,25743143.0,79863005.0,75178720.0
09:35:47,235.15,487.875,27830736.0,77736057.0,73791335.0
09:35:50,235.15,487.875,28808706.0,78519602.0,73791335.0
09:35:53,235.23,488.075,32347378.0,81815902.0,76237727.0
09:35:56,235.18,487.95000000000005,34803268.0,80692739.0,74332769.0
09:35:59,235.05,487.62500000000006,28503654.0,79162129.0,72311339.0
09:36:02,235.18,487.95000000000005,35568368.0,86422369.0,78143803.0
09:36:05,234.91,487.275,31921384.0,85232007.0,76217541.0
09:36:08,235.0,487.5,37715384.0,85945777.0,78849541.0
09:36:11,235.5,488.75,40685358.0,92566087.0,83865691.0
09:36:14,235.71,489.27500000000003,41691000.0,91982263.0,86269933.0
09:36:17,235.76,489.40000000000003,40626832.0,93732676.0,89782757.0
09:36:20,235.72,489.29999999999995,36984988.0,89636242.0,87449129.0
09:36:23,235.71,489.27500000000003,37616654.0,89945271.0,85304168.0
09:36:26,235.99,489.975,41526652.0,92824899.0,88608028.0
09:36:29,235.55,488.875,40333339.0,92248284.0,88254703.0
09:36:32,235.71,489.27500000000003,39215757.0,93225790.0,88584697.0
09:36:35,235.71,489.27500000000003,37252761.0,92196494.0,88584697.0
09:36:38,235.5,488.75,21104211.0,90288944.0,86677147.0
09:36:41,235.19,487.97499999999997,25322589.0,89260822.0,85783425.0
