time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence
09:30:00,29.09,0.3103448275862064,0.0,0.0,0.0,0.0,0.0
09:30:03,29.29,0.9999999999999971,38317178.0,38317178.0,38317178.0,1.0,0.7333333333333333
09:30:06,29.35,1.2068965517241428,46890313.0,46890313.0,46890313.0,1.0,0.7333333333333333
09:30:09,29.16,0.5517241379310349,39174577.0,39174577.0,39174577.0,1.0,0.7333333333333333
09:30:12,29.16,0.5517241379310349,39174577.0,39174577.0,39174577.0,1.0,0.7333333333333333
09:30:15,29.2,0.6896551724137907,46001537.0,46001537.0,46001537.0,1.0,0.7333333333333333
09:30:18,29.2,0.6896551724137907,46001537.0,46001537.0,46001537.0,1.0,0.7333333333333333
09:30:21,29.23,0.7931034482758635,52511058.0,52511058.0,52511058.0,1.0,0.7333333333333333
09:30:24,29.3,1.0344827586206922,61022708.0,61022708.0,61022708.0,1.0,0.7333333333333333
09:30:27,29.3,1.0344827586206922,61022708.0,61022708.0,61022708.0,1.0,0.7333333333333333
09:30:30,29.23,0.7931034482758635,53317680.0,53317680.0,53317680.0,1.0,0.7333333333333333
09:30:33,29.27,0.9310344827586192,61756221.0,61756221.0,61756221.0,1.0,0.7333333333333333
09:30:36,29.21,0.7241379310344856,56699970.0,56699970.0,56699970.0,1.0,0.7333333333333333
09:30:39,29.25,0.8620689655172413,62789820.0,62789820.0,62789820.0,1.0,0.7333333333333333
09:30:42,29.2,0.6896551724137907,57530900.0,57530900.0,57530900.0,1.0,0.7333333333333333
09:30:45,29.24,0.8275862068965464,62504624.0,62504624.0,62504624.0,1.0,0.7333333333333333
09:30:48,29.2,0.6896551724137907,59143704.0,59143704.0,59143704.0,1.0,0.7333333333333333
09:30:51,29.2,0.6896551724137907,59143704.0,59143704.0,59143704.0,1.0,0.7333333333333333
09:30:54,29.19,0.6551724137931079,53472087.0,53472087.0,53472087.0,1.0,0.7333333333333333
09:30:57,29.17,0.5862068965517301,49773331.0,49773331.0,49773331.0,1.0,0.7333333333333333
09:31:00,29.15,0.51724137931034,45336701.0,45336701.0,45336701.0,1.0,0.7333333333333333
09:31:03,29.09,0.3103448275862064,42439337.0,42439337.0,42439337.0,1.0,0.7333333333333333
09:31:06,29.09,0.3103448275862064,4122159.0,42439337.0,42439337.0,1.0,0.7333333333333333
09:31:09,29.09,0.3103448275862064,-4450976.000000002,42439337.0,42439337.0,1.0,0.7333333333333333
09:31:12,29.06,0.20689655172413352,-1803304.0,37371273.0,37371273.0,1.0,0.7333333333333333
09:31:15,29.04,0.13793103448275568,-7451584.0,31722993.0,31722993.0,1.0,0.7333333333333333
09:31:18,29.01,0.034482758620695046,-23698091.0,22303446.0,22303446.0,1.0,0.5794022533333333
09:31:21,29.04,0.13793103448275568,-20611139.0,25390398.0,25390398.0,1.0,0.6411412933333334
09:31:24,29.04,0.13793103448275568,-27120660.0,25390398.0,25390398.0,1.0,0.6411412933333334
09:31:27,29.05,0.17241379310345073,-29139635.0,31883073.0,31883073.0,1.0,0.7333333333333333
09:31:30,29.06,0.20689655172413352,-23743193.0,37279515.0,37279515.0,1.0,0.7333333333333333
09:31:33,29.1,0.34482758620690146,-8731155.0,44586525.0,44586525.0,1.0,0.7333333333333333
09:31:36,29.12,0.41379310344827924,-13701504.0,48054717.0,48054717.0,1.0,0.7333333333333333
09:31:39,29.15,0.51724137931034,-6199568.0,50500402.0,50500402.0,1.0,0.7333333333333333
09:31:42,29.16,0.5517241379310349,-9522134.0,53267686.0,53267686.0,1.0,0.7333333333333333
09:31:45,29.2,0.6896551724137907,1235146.0,58766046.0,58766046.0,1.0,0.7333333333333333
09:31:48,29.2,0.6896551724137907,-3738578.0,58766046.0,58766046.0,1.0,0.7333333333333333
09:31:51,29.2,0.6896551724137907,-377658.0,58766046.0,58766046.0,1.0,0.7333333333333333
09:31:54,29.2,0.6896551724137907,-377658.0,58766046.0,58766046.0,1.0,0.7333333333333333
09:31:57,29.2,0.6896551724137907,5293959.0,58766046.0,58766046.0,1.0,0.7333333333333333
09:32:00,29.17,0.5862068965517301,4252590.0,54025921.0,54025921.0,1.0,0.7333333333333333
09:32:03,29.16,0.5517241379310349,4385204.0,49721905.0,49721905.0,1.0,0.7333333333333333
09:32:06,29.12,0.41379310344827924,4487048.0,46926385.0,46926385.0,1.0,0.7333333333333333
09:32:09,29.1,0.34482758620690146,791348.0,43230685.0,43230685.0,1.0,0.7333333333333333
09:32:12,29.09,0.3103448275862064,-1719119.0,40720218.0,40720218.0,1.0,0.7333333333333333
09:32:15,29.07,0.24137931034482857,1331486.9999999998,38702760.0,38702760.0,1.0,0.7333333333333333
09:32:18,29.05,0.17241379310345073,3729072.0,35452065.0,35452065.0,1.0,0.7333333333333333
09:32:21,29.05,0.17241379310345073,13148619.0,35452065.0,35452065.0,1.0,0.7333333333333333
09:32:24,29.02,0.06896551724137784,6463187.0,31853585.0,31853585.0,1.0,0.7333333333333333
09:32:27,29.03,0.10344827586207289,8817520.0,34207918.0,34207918.0,1.0,0.7333333333333333
09:32:30,29.0,0.0,-2767555.0000000005,29115518.0,29115518.0,1.0,0.7156436933333333
09:32:33,29.0,0.0,-8163997.000000001,29115518.0,29115518.0,1.0,0.7156436933333333
09:32:36,29.0,0.0,-15471007.0,29115518.0,29115518.0,1.0,0.7156436933333333
09:32:39,29.01,0.034482758620695046,-13343170.0,34711547.0,34711547.0,1.0,0.7333333333333333
09:32:42,29.02,0.06896551724137784,-6456023.0,44044379.0,44044379.0,1.0,0.7333333333333333
09:32:45,29.02,0.06896551724137784,-9223307.0,44044379.0,44044379.0,1.0,0.7333333333333333
09:32:48,29.02,0.06896551724137784,-14721667.0,44044379.0,44044379.0,1.0,0.7333333333333333
09:32:51,29.02,0.06896551724137784,-14721667.0,44044379.0,44044379.0,1.0,0.7333333333333333
09:32:54,29.02,0.06896551724137784,-14721667.0,44044379.0,44044379.0,1.0,0.7333333333333333
09:32:57,29.02,0.06896551724137784,-14721667.0,44044379.0,44044379.0,1.0,0.7333333333333333
09:33:00,29.02,0.06896551724137784,-14721667.0,44044379.0,44044379.0,1.0,0.7333333333333333
09:33:03,29.0,0.0,-14189442.0,39836479.0,39836479.0,1.0,0.7333333333333333
09:33:06,29.0,0.0,-9885426.0,39836479.0,39836479.0,1.0,0.7333333333333333
09:33:09,28.99,-0.034482758620695046,-20860156.0,26066229.0,26066229.0,1.0,0.6546579133333332
09:33:12,28.98,-0.06896551724137784,-21212962.0,22017723.0,22017723.0,1.0,0.5736877933333333
09:33:15,28.96,-0.13793103448275568,-20857119.0,19863099.0,19863099.0,1.0,0.5305953133333333
09:33:18,28.92,-0.27586206896551135,-20661621.0,18041139.0,18041139.0,1.0,0.4941561133333333
09:33:21,28.91,-0.3103448275862064,-20524533.0,14927532.0,14927532.0,1.0,0.4318839733333333
09:33:24,28.9,-0.34482758620690146,-26001083.0,9450982.0,9450982.0,1.0,0.32235297333333335
09:33:27,28.88,-0.41379310344827924,-28297011.0,3556574.000000001,3556574.000000001,1.0,0.20446481333333333
09:33:30,28.85,-0.51724137931034,-35244264.0,-1036345.9999999991,-1036345.9999999991,1.0,0.1540602533333333
09:33:33,28.81,-0.6551724137931079,-32704430.0,-3588911.999999999,-3588911.999999999,1.0,0.2051115733333333
09:33:36,28.8,-0.6896551724137907,-38138990.0,-9023472.0,-9023472.0,1.0,0.31380277333333334
09:33:39,28.74,-0.8965517241379364,-41636648.0,-12521130.0,-12521130.0,1.0,0.38375593333333335
09:33:42,28.72,-0.9655172413793143,-50595789.0,-15884242.0,-15884242.0,1.0,0.4510181733333334
09:33:45,28.69,-1.068965517241375,-65592027.0,-21547648.0,-21547648.0,1.0,0.5642862933333334
09:33:48,28.68,-1.1034482758620698,-70958055.0,-26913676.0,-26913676.0,1.0,0.6716068533333333
09:33:51,28.6,-1.3793103448275814,-75651315.0,-31606936.0,-31606936.0,1.0,0.7333333333333333
09:33:54,28.68,-1.1034482758620698,-61830423.0,-17786044.0,-17786044.0,1.0,0.4890542133333333
09:33:57,28.74,-0.8965517241379364,-41442267.0,2602112.0,2602112.0,1.0,0.18537557333333332
09:34:00,28.75,-0.8620689655172413,-31227392.0,12816987.0,12816987.0,1.0,0.38967307333333334
09:34:03,28.81,-0.6551724137931079,-26476623.0,17567756.0,17567756.0,1.0,0.4846884533333333
09:34:06,28.82,-0.6206896551724128,-16179057.0,23657422.0,23657422.0,1.0,0.6064817733333333
09:34:09,28.83,-0.5862068965517301,-11266425.0,28570054.0,28570054.0,1.0,0.7047344133333333
09:34:12,28.83,-0.5862068965517301,2503825.0,28570054.0,28570054.0,1.0,0.7047344133333333
09:34:15,28.88,-0.41379310344827924,10468459.0,32486182.0,32486182.0,1.0,0.7333333333333333
09:34:18,28.9,-0.34482758620690146,17085243.0,36948342.0,36948342.0,1.0,0.7333333333333333
09:34:21,28.93,-0.24137931034482857,20324773.0,38365912.0,38365912.0,1.0,0.7333333333333333
09:34:24,28.92,-0.27586206896551135,21278056.0,36205588.0,36205588.0,1.0,0.7333333333333333
