time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence
09:30:00,31.5,1.547388781431336,0.0,0.0,0.0,0.0,0.0
09:30:03,31.31,0.934880722114762,-78929378.99999999,-78929378.99999999,-78929378.99999999,1.0,0.7333333333333333
09:30:06,31.5,1.547388781431336,-44597528.999999985,-44597528.999999985,-44597528.999999985,1.0,0.7333333333333333
09:30:09,31.5,1.547388781431336,-44597528.999999985,-44597528.999999985,-44597528.999999985,1.0,0.7333333333333333
09:30:12,31.6,1.8697614442295354,-15715128.999999985,-15715128.999999985,-15715128.999999985,1.0,0.4476359133333331
09:30:15,31.6,1.8697614442295354,-15715128.999999985,-15715128.999999985,-15715128.999999985,1.0,0.4476359133333331
09:30:18,31.58,1.8052869116698862,-31290384.999999985,-31290384.999999985,-31290384.999999985,1.0,0.7333333333333333
09:30:21,31.5,1.547388781431336,-49182384.999999985,-49182384.999999985,-49182384.999999985,1.0,0.7333333333333333
09:30:24,31.3,0.9026434558349488,-94423404.99999999,-94423404.99999999,-94423404.99999999,1.0,0.7333333333333333
09:30:27,31.22,0.6447453255963871,-108915728.99999999,-108915728.99999999,-108915728.99999999,1.0,0.7333333333333333
09:30:30,31.16,0.4513217279174744,-128300364.99999999,-128300364.99999999,-128300364.99999999,1.0,0.7333333333333333
09:30:33,31.12,0.3223726627981993,-142335485.0,-142335485.0,-142335485.0,1.0,0.7333333333333333
09:30:36,31.11,0.2901353965183748,-161381027.0,-161381027.0,-161381027.0,1.0,0.7333333333333333
09:30:39,31.11,0.2901353965183748,-161381027.0,-161381027.0,-161381027.0,1.0,0.7333333333333333
09:30:42,31.15,0.41908446163764995,-146647077.0,-146647077.0,-146647077.0,1.0,0.7333333333333333
09:30:45,31.2,0.5802707930367496,-129611877.0,-129611877.0,-129611877.0,1.0,0.7333333333333333
09:30:48,31.25,0.7414571244358492,-116302502.0,-116302502.0,-116302502.0,1.0,0.7333333333333333
09:30:51,31.3,0.9026434558349488,-105156572.0,-105156572.0,-105156572.0,1.0,0.7333333333333333
09:30:54,31.5,1.547388781431336,-100286672.0,-100286672.0,-100286672.0,1.0,0.7333333333333333
09:30:57,31.5,1.547388781431336,-100286672.0,-100286672.0,-100286672.0,1.0,0.7333333333333333
09:31:00,31.56,1.7408123791102486,-83843912.0,-83843912.0,-83843912.0,1.0,0.7333333333333333
09:31:03,31.6,1.8697614442295354,-73197872.0,-73197872.0,-73197872.0,1.0,0.7333333333333333
09:31:06,31.64,1.9987105093488104,11641859.0,-67287520.0,-67287520.0,1.0,0.7333333333333333
09:31:09,31.7,2.1921341070277234,-17069581.0,-61667110.0,-61667110.0,1.0,0.7333333333333333
09:31:12,31.75,2.3533204384268225,-8519306.0,-53116835.0,-53116835.0,1.0,0.7333333333333333
09:31:15,31.75,2.3533204384268225,-37401706.0,-53116835.0,-53116835.0,1.0,0.7333333333333333
09:31:18,31.72,2.256608639587361,-54010298.0,-69725427.0,-69725427.0,1.0,0.7333333333333333
09:31:21,31.61,1.9019987105093485,-55972270.0,-87262655.0,-87262655.0,1.0,0.7333333333333333
09:31:24,31.61,1.9019987105093485,-38080270.0,-87262655.0,-87262655.0,1.0,0.7333333333333333
09:31:27,31.5,1.547388781431336,-11257300.0,-105680705.0,-105680705.0,1.0,0.7333333333333333
09:31:30,31.48,1.4829142488716984,-6709508.0,-115625237.0,-115625237.0,1.0,0.7333333333333333
09:31:33,31.31,0.934880722114762,5138811.0,-123161554.0,-123161554.0,1.0,0.7333333333333333
09:31:36,31.31,0.934880722114762,19173931.0,-123161554.0,-123161554.0,1.0,0.7333333333333333
09:31:39,31.19,0.5480335267569365,24255710.0,-137125317.0,-137125317.0,1.0,0.7333333333333333
09:31:42,31.16,0.4513217279174744,16652670.0,-144728357.0,-144728357.0,1.0,0.7333333333333333
09:31:45,31.11,0.2901353965183748,-12267440.0,-158914517.0,-158914517.0,1.0,0.7333333333333333
09:31:48,31.17,0.483558994197299,-15207565.999999998,-144819443.0,-144819443.0,1.0,0.7333333333333333
09:31:51,31.2,0.5802707930367496,-16339581.0,-132642083.0,-132642083.0,1.0,0.7333333333333333
09:31:54,31.3,0.9026434558349488,-19435151.0,-124591723.0,-124591723.0,1.0,0.7333333333333333
09:31:57,31.35,1.0638297872340485,-7382321.0,-107668993.0,-107668993.0,1.0,0.7333333333333333
09:32:00,31.37,1.1283043197936862,-245646.0,-100532318.0,-100532318.0,1.0,0.7333333333333333
09:32:03,31.35,1.0638297872340485,-26848941.0,-110692853.0,-110692853.0,1.0,0.7333333333333333
09:32:06,31.35,1.0638297872340485,-37494981.0,-110692853.0,-110692853.0,1.0,0.7333333333333333
09:32:09,31.35,1.0638297872340485,-43405333.0,-110692853.0,-110692853.0,1.0,0.7333333333333333
09:32:12,31.32,0.9671179883945865,-58731811.0,-120398921.0,-120398921.0,1.0,0.7333333333333333
09:32:15,31.3,0.9026434558349488,-74934936.0,-128051771.0,-128051771.0,1.0,0.7333333333333333
09:32:18,31.18,0.515796260477112,-86409176.0,-139526011.0,-139526011.0,1.0,0.7333333333333333
09:32:21,31.18,0.515796260477112,-69800584.0,-139526011.0,-139526011.0,1.0,0.7333333333333333
09:32:24,31.18,0.515796260477112,-52263356.0,-139526011.0,-139526011.0,1.0,0.7333333333333333
09:32:27,31.17,0.483558994197299,-64457060.0,-151719715.0,-151719715.0,1.0,0.7333333333333333
09:32:30,31.15,0.41908446163764995,-57832400.0,-163513105.0,-163513105.0,1.0,0.7333333333333333
09:32:33,31.13,0.35460992907801236,-56843969.0,-172469206.0,-172469206.0,1.0,0.7333333333333333
09:32:36,31.12,0.3223726627981993,-61257732.0,-184419286.0,-184419286.0,1.0,0.7333333333333333
09:32:39,31.11,0.2901353965183748,-73847949.0,-197009503.0,-197009503.0,1.0,0.7333333333333333
09:32:42,31.09,0.2256608639587372,-67526108.0,-204651425.0,-204651425.0,1.0,0.7333333333333333
09:32:45,31.08,0.1934235976789127,-92277348.0,-237005705.0,-237005705.0,1.0,0.7333333333333333
09:32:48,31.05,0.09671179883946208,-105377928.0,-264292445.0,-264292445.0,1.0,0.7333333333333333
09:32:51,31.03,0.03223726627982451,-134233973.0,-279053416.0,-279053416.0,1.0,0.7333333333333333
09:32:54,31.02,0.0,-165910505.0,-298552588.0,-298552588.0,1.0,0.7333333333333333
09:32:57,31.01,-0.032237266279813055,-224677720.0,-349269443.0,-349269443.0,1.0,0.7333333333333333
09:33:00,30.92,-0.3223726627981878,-249432486.0,-357101479.0,-357101479.0,1.0,0.7333333333333333
09:33:03,30.88,-0.4513217279174744,-274142969.0,-374675287.0,-374675287.0,1.0,0.7333333333333333
09:33:06,30.81,-0.6769825918762117,-279652400.0,-390345253.0,-390345253.0,1.0,0.7333333333333333
09:33:09,30.78,-0.7736943907156623,-292696964.0,-403389817.0,-403389817.0,1.0,0.7333333333333333
09:33:12,30.7,-1.031592520954224,-304743644.0,-415436497.0,-415436497.0,1.0,0.7333333333333333
09:33:15,30.67,-1.1283043197936746,-305986766.0,-426385687.0,-426385687.0,1.0,0.7333333333333333
09:33:18,30.71,-0.9993552546743995,-262565979.0,-390617750.0,-390617750.0,1.0,0.7333333333333333
09:33:21,30.79,-0.7414571244358492,-184141963.0,-323667974.0,-323667974.0,1.0,0.7333333333333333
09:33:24,30.85,-0.5480335267569251,-158875813.0,-298401824.0,-298401824.0,1.0,0.7333333333333333
09:33:27,31.0,-0.06447453255963756,-138676213.0,-278202224.0,-278202224.0,1.0,0.7333333333333333
09:33:30,31.01,-0.032237266279813055,-110394521.0,-262114236.0,-262114236.0,1.0,0.7333333333333333
09:33:33,31.08,0.1934235976789127,-88369595.0,-251882700.0,-251882700.0,1.0,0.7333333333333333
09:33:36,31.12,0.3223726627981993,-68798462.0,-241267668.0,-241267668.0,1.0,0.7333333333333333
09:33:39,31.15,0.41908446163764995,-35507517.0,-219926803.0,-219926803.0,1.0,0.7333333333333333
09:33:42,31.17,0.483558994197299,-17340987.0,-214350490.0,-214350490.0,1.0,0.7333333333333333
09:33:45,31.19,0.5480335267569365,-4652522.999999999,-209303948.0,-209303948.0,1.0,0.7333333333333333
09:33:48,31.26,0.7736943907156737,31196625.0,-205809080.0,-205809080.0,1.0,0.7333333333333333
09:33:51,31.29,0.8704061895551243,64171887.0,-200120558.0,-200120558.0,1.0,0.7333333333333333
09:33:54,31.3,0.9026434558349488,84886118.0,-194167298.0,-194167298.0,1.0,0.7333333333333333
09:33:57,31.35,1.0638297872340485,116404880.0,-182147708.0,-182147708.0,1.0,0.7333333333333333
09:34:00,31.32,0.9671179883945865,160651023.0,-188618420.0,-188618420.0,1.0,0.7333333333333333
09:34:03,31.27,0.8059316569954869,155699883.0,-201401596.0,-201401596.0,1.0,0.7333333333333333
09:34:06,31.2,0.5802707930367496,164044731.0,-210630556.0,-210630556.0,1.0,0.7333333333333333
09:34:09,31.16,0.4513217279174744,174545253.0,-215800000.0,-215800000.0,1.0,0.7333333333333333
09:34:12,31.16,0.4513217279174744,187589817.0,-215800000.0,-215800000.0,1.0,0.7333333333333333
09:34:15,31.15,0.41908446163764995,194172787.0,-221263710.0,-221263710.0,1.0,0.7333333333333333
09:34:18,31.1,0.25789813023856173,196351777.0,-230033910.0,-230033910.0,1.0,0.7333333333333333
09:34:21,31.13,0.35460992907801236,166044042.0,-224573708.0,-224573708.0,1.0,0.7333333333333333
09:34:24,31.12,0.3223726627981993,84915994.0,-238751980.0,-238751980.0,1.0,0.7333333333333333
09:34:27,31.1,0.25789813023856173,51753554.0,-246648270.0,-246648270.0,1.0,0.7333333333333333
09:34:30,31.09,0.2256608639587372,26483175.0,-251719049.0,-251719049.0,1.0,0.7333333333333333
09:34:33,31.0,-0.06447453255963756,927787.0,-261186449.0,-261186449.0,1.0,0.7333333333333333
09:34:36,31.06,0.12894906511927512,-3507953.0,-255390653.0,-255390653.0,1.0,0.7333333333333333
09:34:39,31.04,0.06447453255963756,-19868489.0,-261136157.0,-261136157.0,1.0,0.7333333333333333
09:34:42,31.04,0.06447453255963756,-41209354.0,-261136157.0,-261136157.0,1.0,0.7333333333333333
09:34:45,31.02,0.0,-54590299.0,-268940789.0,-268940789.0,1.0,0.7333333333333333
