time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence
09:30:00,11.77,0.9433962264150895,0.0,0.0,0.0,0.0,0.0
09:30:03,11.79,1.114922813036012,10681740.0,10681740.0,10681740.0,1.0,0.3469681333333333
09:30:06,11.84,1.5437392795883338,17088364.0,17088364.0,17088364.0,1.0,0.4751006133333333
09:30:09,11.85,1.629502572898795,20829409.0,20829409.0,20829409.0,1.0,0.5499215133333333
09:30:12,11.89,1.9725557461406553,23559353.0,23559353.0,23559353.0,1.0,0.6045203933333333
09:30:15,11.91,2.144082332761578,26226002.0,26226002.0,26226002.0,1.0,0.6578533733333333
09:30:18,11.93,2.3156089193825005,28731302.0,28731302.0,28731302.0,1.0,0.7079593733333333
09:30:21,11.94,2.4013722126929617,35021294.0,35021294.0,35021294.0,1.0,0.7333333333333333
09:30:24,11.95,2.487135506003423,40249419.0,40249419.0,40249419.0,1.0,0.7333333333333333
09:30:27,11.96,2.5728987993139,42086475.0,42086475.0,42086475.0,1.0,0.7333333333333333
09:30:30,11.94,2.4013722126929617,39753399.0,39753399.0,39753399.0,1.0,0.7333333333333333
09:30:33,11.95,2.487135506003423,44519059.0,44519059.0,44519059.0,1.0,0.7333333333333333
09:30:36,11.95,2.487135506003423,44519059.0,44519059.0,44519059.0,1.0,0.7333333333333333
09:30:39,11.94,2.4013722126929617,41565103.0,41565103.0,41565103.0,1.0,0.7333333333333333
09:30:42,11.94,2.4013722126929617,41565103.0,41565103.0,41565103.0,1.0,0.7333333333333333
09:30:45,11.93,2.3156089193825005,37629396.0,37629396.0,37629396.0,1.0,0.7333333333333333
09:30:48,11.92,2.2298456260720396,36294356.0,36294356.0,36294356.0,1.0,0.7333333333333333
09:30:51,11.9,2.0583190394511166,32518486.0,32518486.0,32518486.0,1.0,0.7333333333333333
09:30:54,11.89,1.9725557461406553,30473406.0,30473406.0,30473406.0,1.0,0.7333333333333333
09:30:57,11.88,1.8867924528301943,29431530.0,29431530.0,29431530.0,1.0,0.7219639333333333
09:31:00,11.86,1.7152658662092564,28109140.0,28109140.0,28109140.0,1.0,0.6955161333333333
09:31:03,11.87,1.8010291595197176,28436752.0,28436752.0,28436752.0,1.0,0.7020683733333333
09:31:06,11.87,1.8010291595197176,17755012.0,28436752.0,28436752.0,1.0,0.7020683733333333
09:31:09,11.88,1.8867924528301943,13125636.0,30214000.0,30214000.0,1.0,0.7333333333333333
09:31:12,11.9,2.0583190394511166,13624561.0,34453970.0,34453970.0,1.0,0.7333333333333333
09:31:15,11.92,2.2298456260720396,14509953.0,38069306.0,38069306.0,1.0,0.7333333333333333
09:31:18,11.91,2.144082332761578,9772155.0,35998157.0,35998157.0,1.0,0.7333333333333333
09:31:21,11.92,2.2298456260720396,9871375.0,38602677.0,38602677.0,1.0,0.7333333333333333
09:31:24,11.92,2.2298456260720396,3581383.0,38602677.0,38602677.0,1.0,0.7333333333333333
09:31:27,11.91,2.144082332761578,-3779823.0,36469596.0,36469596.0,1.0,0.7333333333333333
09:31:30,11.92,2.2298456260720396,-3681071.0,38405404.0,38405404.0,1.0,0.7333333333333333
09:31:33,11.92,2.2298456260720396,-1347995.0000000002,38405404.0,38405404.0,1.0,0.7333333333333333
09:31:36,11.92,2.2298456260720396,-6113655.0,38405404.0,38405404.0,1.0,0.7333333333333333
09:31:39,11.92,2.2298456260720396,-6113655.0,38405404.0,38405404.0,1.0,0.7333333333333333
09:31:42,11.93,2.3156089193825005,193823.99999999953,41758927.0,41758927.0,1.0,0.7333333333333333
09:31:45,11.96,2.5728987993139,7678392.0,49243495.0,49243495.0,1.0,0.7333333333333333
09:31:48,11.98,2.7444253859348224,18602033.0,56231429.0,56231429.0,1.0,0.7333333333333333
09:31:51,11.94,2.4013722126929617,14585565.0,50879921.0,50879921.0,1.0,0.7333333333333333
09:31:54,11.93,2.3156089193825005,14419763.0,46938249.0,46938249.0,1.0,0.7333333333333333
09:31:57,11.92,2.2298456260720396,15527931.0,46001337.0,46001337.0,1.0,0.7333333333333333
09:32:00,11.92,2.2298456260720396,16569807.0,46001337.0,46001337.0,1.0,0.7333333333333333
09:32:03,11.93,2.3156089193825005,19143654.0,47252794.0,47252794.0,1.0,0.7333333333333333
09:32:06,11.93,2.3156089193825005,18816042.0,47252794.0,47252794.0,1.0,0.7333333333333333
09:32:09,12.01,3.0017152658662063,38382734.0,66819486.0,66819486.0,1.0,0.7333333333333333
09:32:12,12.01,3.0017152658662063,36605486.0,66819486.0,66819486.0,1.0,0.7333333333333333
09:32:15,12.0,2.915951972555745,29912716.0,64366686.0,64366686.0,1.0,0.7333333333333333
09:32:18,12.01,3.0017152658662063,28412341.0,66481647.0,66481647.0,1.0,0.7333333333333333
09:32:21,12.0,2.915951972555745,28193890.0,64192047.0,64192047.0,1.0,0.7333333333333333
09:32:24,12.01,3.0017152658662063,27467734.0,66070411.0,66070411.0,1.0,0.7333333333333333
09:32:27,12.01,3.0017152658662063,27467734.0,66070411.0,66070411.0,1.0,0.7333333333333333
09:32:30,12.01,3.0017152658662063,29600815.0,66070411.0,66070411.0,1.0,0.7333333333333333
09:32:33,12.0,2.915951972555745,26736207.0,65141611.0,65141611.0,1.0,0.7333333333333333
09:32:36,12.04,3.25900514579759,36150283.0,74555687.0,74555687.0,1.0,0.7333333333333333
09:32:39,12.03,3.173241852487129,33494059.0,71899463.0,71899463.0,1.0,0.7333333333333333
09:32:42,12.01,3.0017152658662063,32697796.0,71103200.0,71103200.0,1.0,0.7333333333333333
