code,name,price,change_pct,sector,limit_up_days,first_time,last_time,open_count,date,source
001896,豫能控股,9.12,10.012063026428223,电力,3,092500,092500,0,20260213,akshare_em
605033,美邦股份,28.67,10.015349388122559,农化制品,3,092503,092503,0,20260213,akshare_em
000839,国安股份,3.39,10.064934730529785,通信服务,1,093000,093000,0,20260213,akshare_em
002951,金时科技,19.48,9.994353294372559,其他电源,3,093018,095430,5,20260213,akshare_em
603533,掌阅科技,37.62,10.0,数字媒体,5,093050,093241,2,20260213,akshare_em
002498,汉缆股份,6.77,10.081300735473633,电网设备,2,093109,094345,5,20260213,akshare_em
603466,风语筑,11.68,9.98116683959961,数字媒体,1,093527,102515,6,20260213,akshare_em
300449,汉邦高科,9.18,20.0,计算机设,1,093703,102951,1,20260213,akshare_em
600410,华胜天成,24.61,10.013410568237305,IT服务Ⅱ,1,093814,101523,1,20260213,akshare_em
601890,亚星锚链,12.39,10.035523414611816,航海装备,1,094411,094411,0,20260213,akshare_em
603331,百达精工,19.8,10.0,通用设备,1,094546,094546,0,20260213,akshare_em
002703,浙江世宝,22.94,10.023980140686035,汽车零部,1,094712,101421,1,20260213,akshare_em
002843,泰嘉股份,20.85,10.026385307312012,通用设备,1,095003,095003,0,20260213,akshare_em
600984,建设机械,4.59,10.071942329406738,工程机械,1,095045,111533,1,20260213,akshare_em
600629,华建集团,21.19,10.020769119262695,工程咨询,1,095324,095324,0,20260213,akshare_em
000798,中水渔业,12.46,9.97352123260498,渔业,1,095751,095751,0,20260213,akshare_em
600791,京能置业,7.29,9.954751014709473,房地产开,1,095833,095833,0,20260213,akshare_em
000859,国风新材,11.97,10.01838207244873,塑料,1,095936,103218,2,20260213,akshare_em
605007,五洲特纸,16.43,9.973226547241211,造纸,1,100214,100214,0,20260213,akshare_em
300812,易天股份,41.76,20.0,消费电子,1,100542,101506,2,20260213,akshare_em
603163,圣晖集成,128.99,10.003411293029785,专业工程,1,101815,101815,0,20260213,akshare_em
002169,智光电气,15.3,9.99281120300293,电网设备,1,102203,102203,0,20260213,akshare_em
603960,克来机电,27.73,9.996033668518066,自动化设,1,102322,144022,4,20260213,akshare_em
002510,天汽模,8.5,9.961190223693848,汽车零部,1,102757,103436,4,20260213,akshare_em
300719,安达维尔,20.89,19.988513946533203,航空装备,1,104306,104306,0,20260213,akshare_em
605289,罗曼股份,89.98,10.0,专业工程,1,105202,131708,2,20260213,akshare_em
002009,天奇股份,35.64,10.0,专用设备,1,110303,132618,3,20260213,akshare_em
002355,兴民智通,7.47,10.014727592468262,汽车零部,1,110409,110409,0,20260213,akshare_em
601777,千里科技,11.39,10.048309326171875,摩托车及,1,111026,134938,1,20260213,akshare_em
000890,法尔胜,6.03,10.03649616241455,环保设备,1,111933,111933,0,20260213,akshare_em
000021,深科技,32.29,10.017035484313965,消费电子,1,130400,144657,5,20260213,akshare_em
600893,航发动力,57.17,10.005772590637207,航空装备,1,135430,135933,1,20260213,akshare_em
