code,name,price,change_pct,sector,limit_up_days,first_time,last_time,open_count,date,source
605060,联德股份,52.75,10.010427474975586,通用设备,1,100353,100653,2,20260209,akshare_em
688025,杰普特,212.75,20.001129150390625,自动化设,1,101015,150000,1,20260209,akshare_em
603308,应流股份,57.18,10.0038480758667,通用设备,1,101102,104011,3,20260209,akshare_em
002054,德美化工,11.06,10.049751281738281,化学制品,2,101133,111527,9,20260209,akshare_em
603031,安孚科技,59.4,10.0,电池,1,101452,101452,0,20260209,akshare_em
000571,新大洲A,6.75,9.934853553771973,煤炭开采,1,101818,101818,0,20260209,akshare_em
002501,利源股份,2.16,10.204081535339355,工业金属,1,102118,102118,0,20260209,akshare_em
600666,奥瑞德,3.78,9.883721351623535,光学光电,1,102750,102750,0,20260209,akshare_em
600330,天通股份,17.05,10.0,电子化学,1,103011,103011,0,20260209,akshare_em
001326,联域股份,61.93,10.0,照明设备,1,104200,104200,0,20260209,akshare_em
002272,川润股份,16.93,10.006497383117676,通用设备,1,104251,104251,0,20260209,akshare_em
600590,泰豪科技,12.68,9.973980903625488,军工电子,1,104316,112343,1,20260209,akshare_em
002015,协鑫能科,13.27,10.033166885375977,电力,2,104333,104524,1,20260209,akshare_em
000016,深康佳Ａ,4.05,10.05434799194336,白色家电,1,104630,104630,0,20260209,akshare_em
600875,东方电气,28.77,10.019120216369629,其他电源,1,104934,134622,4,20260209,akshare_em
601869,长飞光纤,192.25,10.001716613769531,通信设备,1,105417,133247,4,20260209,akshare_em
603598,引力传媒,28.45,10.015467643737793,广告营销,1,105914,112214,1,20260209,akshare_em
603163,圣晖集成,111.86,10.000983238220215,专业工程,1,111305,111305,0,20260209,akshare_em
002079,苏州固锝,11.81,9.962756156921387,电池,1,130106,130106,0,20260209,akshare_em
603929,亚翔集成,149.27,10.0,专业工程,1,130208,130208,0,20260209,akshare_em
603629,利通电子,50.61,9.99782657623291,消费电子,1,130721,145003,9,20260209,akshare_em
601360,三六零,12.91,9.96592903137207,软件开发,1,131020,133802,2,20260209,akshare_em
600185,珠免集团,8.28,9.960159301757812,旅游零售,1,131710,140552,2,20260209,akshare_em
002716,湖南白银,14.12,9.968847274780273,贵金属,1,131839,140109,2,20260209,akshare_em
300480,光力科技,26.62,20.018033981323242,专用设备,1,132409,141803,2,20260209,akshare_em
301232,飞沃科技,231.04,20.002077102661133,风电设备,1,133736,144915,1,20260209,akshare_em
605566,福莱蒽特,34.19,10.00643539428711,化学制品,1,133905,133905,0,20260209,akshare_em
600683,京投发展,6.66,10.082645416259766,房地产开,1,135309,144703,3,20260209,akshare_em
002471,中超控股,10.75,10.030706405639648,电网设备,1,142824,142824,0,20260209,akshare_em
000525,红太阳,6.72,9.983633041381836,农化制品,1,142906,143409,2,20260209,akshare_em
688435,英方软件,64.86,20.0,软件开发,1,142925,144625,1,20260209,akshare_em
001217,华尔泰,14.07,10.007819175720215,化学原料,1,143448,143448,0,20260209,akshare_em
603616,韩建河山,9.12,10.012063026428223,水泥,4,144137,144201,1,20260209,akshare_em
