time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
09:30:00,13.44,-10.400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:30:03,13.4,-10.666666666666664,-1567800.0,-1567800.0,-1567800.0,0.7685267746630281,0.29003588541973063,1.1654443302969437,1.0,-0.03999999999999915,-0.0255134583492787
09:30:06,13.4,-10.666666666666664,-1567800.0,-1567800.0,-1567800.0,0.7685267746630281,0.29003588541973063,1.1654443302969437,1.0,0.0,0.0
09:30:10,13.38,-10.799999999999994,-3293820.0,-3293820.0,-3293820.0,1.6146121067231631,0.6093417528468027,2.4485035361772414,1.0,-0.019999999999999574,-0.006071977217941348
09:30:12,13.39,-10.733333333333327,-1768699.0,-1768699.0,-1768699.0,0.8670063387037398,0.3272012887523869,1.31478519042727,1.0,0.009999999999999787,0.005653873270692066
09:30:15,13.38,-10.799999999999994,-5363905.0,-5363905.0,-5363905.0,2.6293561737778353,0.9922980839280012,3.9873278929081692,1.0,-0.009999999999999787,-0.0018643134059980158
09:30:18,13.37,-10.866666666666672,-7450962.0,-7450962.0,-7450962.0,3.652419820128068,1.3783941579913044,5.538768604514591,1.0,-0.010000000000001563,-0.0013421085760471686
09:30:22,13.31,-11.266666666666664,-8672820.0,-8672820.0,-8672820.0,4.251367764914532,1.6044323432746195,6.447052491826725,1.0,-0.05999999999999872,-0.006918165025908381
09:30:24,13.38,-10.799999999999994,-7936920.0,-7936920.0,-7936920.0,3.8906337086098235,1.4682941827436973,5.9000117451335745,1.0,0.07000000000000028,0.008819542089374756
09:30:27,13.32,-11.199999999999998,-9322200.0,-9322200.0,-9322200.0,4.569690202043424,1.7245646964279966,6.929777481754158,1.0,-0.0600000000000005,-0.006436248954109598
09:30:30,13.3,-11.333333333333329,-10608310.0,-10608310.0,-10608310.0,5.2001341171868525,1.9624892101396754,7.885823921120277,1.0,-0.019999999999999574,-0.0018853144374551248
09:30:33,13.3,-11.333333333333329,-10608310.0,-10608310.0,-10608310.0,5.2001341171868525,1.9624892101396754,7.885823921120277,1.0,0.0,0.0
09:30:36,13.3,-11.333333333333329,-10608310.0,-10608310.0,-10608310.0,5.2001341171868525,1.9624892101396754,7.885823921120277,1.0,0.0,0.0
09:30:39,13.26,-11.6,-12379846.0,-12379846.0,-12379846.0,6.068531137393156,2.2902153310179303,9.202718032050834,1.0,-0.040000000000000924,-0.0032310579630797443
09:30:42,13.25,-11.666666666666666,-13814821.0,-13814821.0,-13814821.0,6.771947841355447,2.5556791941893664,10.269425187215942,1.0,-0.009999999999999787,-0.0007238602657247449
09:30:45,13.2,-12.000000000000004,-15534781.0,-15534781.0,-15534781.0,7.615062595373447,2.873863989116347,11.547979614016256,1.0,-0.05000000000000071,-0.0032185841564165408
09:30:48,13.18,-12.133333333333336,-16218823.0,-16218823.0,-16218823.0,7.950376150670071,3.0004086549756934,12.056471048245738,1.0,-0.019999999999999574,-0.0012331351048099836
09:30:51,13.18,-12.133333333333336,-16218823.0,-16218823.0,-16218823.0,7.950376150670071,3.0004086549756934,12.056471048245738,1.0,0.0,0.0
09:30:55,13.17,-12.2,-16803571.0,-16803571.0,-16803571.0,8.23701634357137,3.1085843814251235,12.49115100822308,1.0,-0.009999999999999787,-0.0005951115986000705
09:30:57,13.16,-12.266666666666666,-18045875.0,-18045875.0,-18045875.0,8.845986802986461,3.338404983925744,13.414633693071412,1.0,-0.009999999999999787,-0.0005541432598862503
09:31:00,13.15,-12.33333333333333,-20643000.0,-20643000.0,-20643000.0,10.119082924715455,3.8188613233317388,15.345240024441772,1.0,-0.009999999999999787,-0.0004844257133168525
09:31:03,13.15,-12.33333333333333,-20643000.0,-20643000.0,-20643000.0,10.119082924715455,3.8188613233317388,15.345240024441772,1.0,0.0,0.0
09:31:07,13.17,-12.2,-17036484.0,-18604284.0,-18604284.0,9.119715765681196,3.4417081148999413,13.82973421803428,1.0,0.019999999999999574,0.0010750212155436658
09:31:09,13.2,-12.000000000000004,-15206964.0,-16774764.0,-16774764.0,8.222895313594512,3.103255217149523,12.469736953609695,1.0,0.02999999999999936,0.0017884007190801228
09:31:13,13.24,-11.733333333333333,-13601301.0,-15370000.0,-15370000.0,7.534287872541614,2.8433802518824214,11.42548753454779,1.0,0.040000000000000924,0.0026024723487313548
09:31:15,13.3,-11.333333333333329,-13214271.0,-14982970.0,-14982970.0,7.344567935306104,2.7717814582008304,11.137783797365225,1.0,0.0600000000000005,0.004004546495120827
09:31:18,13.31,-11.266666666666664,-8154965.0,-13518870.0,-13518870.0,6.626874319548904,2.500929602196858,10.049426198189465,1.0,0.009999999999999787,0.000739706795020574
09:31:21,13.33,-11.133333333333333,-5646680.0,-13097642.0,-13097642.0,6.420390714345588,2.423004333703694,9.736300937083252,1.0,0.019999999999999574,0.0015269924158867354
09:31:25,13.36,-10.933333333333335,-4506082.0,-12443002.0,-12443002.0,6.099489854691675,2.3018989044198745,9.249665858383423,1.0,0.02999999999999936,0.002410993745721439
09:31:27,13.36,-10.933333333333335,-4506082.0,-12443002.0,-12443002.0,6.099489854691675,2.3018989044198745,9.249665858383423,1.0,0.0,0.0
09:31:30,13.38,-10.799999999999994,-199948.0,-9522148.0,-9522148.0,4.667703591213168,1.7615541690762326,7.078411403781338,1.0,0.02000000000000135,0.002100366429927507
09:31:34,13.39,-10.733333333333327,2237702.0,-8370608.0,-8370608.0,4.10322513599218,1.5485244946941452,6.222399307780482,1.0,0.009999999999999787,0.001194656349932978
09:31:36,13.4,-10.666666666666664,3344542.0,-7263768.0,-7263768.0,3.560658370289906,1.3437641174661985,5.399615532716144,1.0,0.009999999999999787,0.0013766959517429228
09:31:39,13.41,-10.6,7044361.0,-3563949.0,-3563949.0,1.7470278288260777,0.6593143920179638,2.6493074088005244,1.0,0.009999999999999787,0.0028058762905978133
09:31:42,13.42,-10.533333333333331,10960413.0,-1419433.0,-1419433.0,0.6957981026535693,0.26258866370007944,1.055153809214429,1.0,0.009999999999999787,0.0070450665864466916
09:31:45,13.41,-10.6,9288291.0,-4526530.0,-4526530.0,2.218879641099271,0.837387508884407,3.3648543975118157,1.0,-0.009999999999999787,-0.0022091977740122757
09:31:49,13.35,-11.000000000000004,8649828.0,-7568995.0,-7568995.0,3.710278935317379,1.4002297273647877,5.626509955859112,1.0,-0.0600000000000005,-0.00792707618382632
09:31:52,13.32,-11.199999999999998,5547600.0,-10671223.0,-10671223.0,5.230973717247049,1.9741278296443387,7.932591110271937,1.0,-0.02999999999999936,-0.0028112991360033767
09:31:54,13.3,-11.333333333333329,3971550.0,-12247273.0,-12247273.0,6.003544595680309,2.265689927626075,9.10416818436589,1.0,-0.019999999999999574,-0.0016330165907136693
09:31:58,13.23,-11.799999999999995,2692198.0,-15353677.0,-15353677.0,7.526286429409311,2.8403605709551947,11.413353622184328,1.0,-0.07000000000000028,-0.004559168464987265
09:32:00,13.29,-11.400000000000006,3985315.0,-14060560.0,-14060560.0,6.892407722130366,2.601139794040852,10.452098439086615,1.0,0.05999999999999872,0.0042672553582502205
09:32:03,13.3,-11.333333333333329,7517430.0,-13125570.0,-13125570.0,6.434080863448018,2.4281708869681426,9.757061575721174,1.0,0.010000000000001563,0.000761871674906428
09:32:06,13.3,-11.333333333333329,7517430.0,-13125570.0,-13125570.0,6.434080863448018,2.4281708869681426,9.757061575721174,1.0,0.0,0.0
09:32:09,13.33,-11.133333333333333,6337166.0,-12267118.0,-12267118.0,6.013272503476704,2.269361162570682,9.118920220808512,1.0,0.02999999999999936,0.0024455621931736013
09:32:12,13.35,-11.000000000000004,5195171.0,-11579593.0,-11579593.0,5.676251601097447,2.1421721575169763,8.607839653652364,1.0,0.019999999999999574,0.001727176421485589
09:32:15,13.36,-10.933333333333335,4064287.0,-11305713.0,-11305713.0,5.5419971598136675,2.091505600367623,8.404247426849375,1.0,0.009999999999999787,0.0008845085665981249
09:32:18,13.38,-10.799999999999994,6084319.0,-8898651.0,-8898651.0,4.362068855646084,1.6462100534673885,6.614926875393053,1.0,0.02000000000000135,0.002247531676430658
09:32:22,13.36,-10.933333333333335,3142215.0,-9955427.0,-9955427.0,4.8800945290874,1.8417088178826972,7.400494931008491,1.0,-0.02000000000000135,-0.00200895451295071
09:32:25,13.4,-10.666666666666664,3761295.0,-9336347.0,-9336347.0,4.576624982169179,1.727181827229778,6.940293836480979,1.0,0.040000000000000924,0.0042843309058672435
09:32:28,13.39,-10.733333333333327,2429121.0,-10013881.0,-10013881.0,4.908748352334085,1.8525225426220295,7.443947465058228,1.0,-0.009999999999999787,-0.0009986138241506752
09:32:30,13.38,-10.799999999999994,1701249.0,-10741753.0,-10741753.0,5.2655471280245605,1.9871755595835234,7.985020494514726,1.0,-0.009999999999999787,-0.000930946745843047
09:32:33,13.38,-10.799999999999994,-1219604.9999999995,-10741753.0,-10741753.0,5.2655471280245605,1.9871755595835234,7.985020494514726,1.0,0.0,0.0
09:32:36,13.38,-10.799999999999994,-2371144.9999999995,-10741753.0,-10741753.0,5.2655471280245605,1.9871755595835234,7.985020494514726,1.0,0.0,0.0
09:32:39,13.38,-10.799999999999994,-3477984.9999999995,-10741753.0,-10741753.0,5.2655471280245605,1.9871755595835234,7.985020494514726,1.0,0.0,0.0
09:32:42,13.38,-10.799999999999994,-7177804.0,-10741753.0,-10741753.0,5.2655471280245605,1.9871755595835234,7.985020494514726,1.0,0.0,0.0
09:32:45,13.39,-10.733333333333327,-8651481.0,-10070914.0,-10070914.0,4.936705609343497,1.8630733888097726,7.48634368044911,1.0,0.009999999999999787,0.0009929585338530134
09:32:49,13.39,-10.733333333333327,-5544384.0,-10070914.0,-10070914.0,4.936705609343497,1.8630733888097726,7.48634368044911,1.0,0.0,0.0
09:32:51,13.39,-10.733333333333327,-2501918.9999999995,-10070914.0,-10070914.0,4.936705609343497,1.8630733888097726,7.48634368044911,1.0,0.0,0.0
09:32:54,13.39,-10.733333333333327,600309.0000000005,-10070914.0,-10070914.0,4.936705609343497,1.8630733888097726,7.48634368044911,1.0,0.0,0.0
09:32:57,13.39,-10.733333333333327,2176359.0000000005,-10070914.0,-10070914.0,4.936705609343497,1.8630733888097726,7.48634368044911,1.0,0.0,0.0
09:33:00,13.37,-10.866666666666672,3833455.0,-11520222.0,-11520222.0,5.647148269589271,2.131188791938934,8.563705455837555,1.0,-0.02000000000000135,-0.0017360776554480764
09:33:03,13.36,-10.933333333333335,1280490.0,-12780070.0,-12780070.0,6.264718699494659,2.364254954825958,9.500229699131307,1.0,-0.009999999999999787,-0.0007824683276382513
09:33:06,13.33,-11.133333333333333,-49068.0,-13174638.0,-13174638.0,6.458133722090169,2.437248244300567,9.793536905737126,1.0,-0.02999999999999936,-0.0022771024145027256
09:33:09,13.31,-11.266666666666664,-734533.0,-13860103.0,-13860103.0,6.794144824012859,2.564056158702427,10.303086145351232,1.0,-0.019999999999999574,-0.0014429907194773064
09:33:12,13.32,-11.199999999999998,-1174736.9999999995,-13441855.0,-13441855.0,6.589121998110791,2.4866821766862057,9.992176105640786,1.0,0.009999999999999787,0.0007439449391471479
09:33:15,13.31,-11.266666666666664,-3235853.9999999995,-14815447.0,-14815447.0,7.2624490994393645,2.7407904634099327,11.0132534168675,1.0,-0.009999999999999787,-0.0006749711972915692
09:33:18,13.31,-11.266666666666664,-3509733.9999999995,-14815447.0,-14815447.0,7.2624490994393645,2.7407904634099327,11.0132534168675,1.0,0.0,0.0
09:33:21,13.3,-11.333333333333329,-7516786.0,-16415437.0,-16415437.0,8.046755231722244,3.036781352753417,12.202626598416042,1.0,-0.009999999999999787,-0.0006091826857853242
09:33:25,13.3,-11.333333333333329,-6460010.0,-16415437.0,-16415437.0,8.046755231722244,3.036781352753417,12.202626598416042,1.0,0.0,0.0
09:33:27,13.3,-11.333333333333329,-7079090.0,-16415437.0,-16415437.0,8.046755231722244,3.036781352753417,12.202626598416042,1.0,0.0,0.0
09:33:30,13.3,-11.333333333333329,-6401556.0,-16415437.0,-16415437.0,8.046755231722244,3.036781352753417,12.202626598416042,1.0,0.0,0.0
09:33:33,13.32,-11.199999999999998,-4743948.0,-15485701.0,-15485701.0,7.591003854398539,2.8647844118383774,11.51149536364569,1.0,0.019999999999999574,0.0012915140231623723
09:33:36,13.4,-10.666666666666664,-3800588.0,-14542341.0,-14542341.0,7.128574068618392,2.690267092748215,10.8102365529371,1.0,0.08000000000000007,0.005501177561439391
09:33:39,13.4,-10.666666666666664,-3800588.0,-14542341.0,-14542341.0,7.128574068618392,2.690267092748215,10.8102365529371,1.0,0.0,0.0
09:33:42,13.42,-10.533333333333331,-3454352.0,-14196105.0,-14196105.0,6.958851121589289,2.626215003945953,10.552857561264252,1.0,0.019999999999999574,0.0014088371423006223
09:33:45,13.42,-10.533333333333331,-3454352.0,-14196105.0,-14196105.0,6.958851121589289,2.626215003945953,10.552857561264252,1.0,0.0,0.0
09:33:49,13.43,-10.466666666666669,-3455034.0,-13525948.0,-13525948.0,6.630343915486565,2.5022390000773282,10.054687720685857,1.0,0.009999999999999787,0.0007393197134869798
09:33:51,13.47,-10.199999999999996,-1108560.0,-11179474.0,-11179474.0,5.4801155094075655,2.0681519582324643,8.310406039674763,1.0,0.040000000000000924,0.003577985869460488
09:33:54,13.47,-10.199999999999996,-1108560.0,-11179474.0,-11179474.0,5.4801155094075655,2.0681519582324643,8.310406039674763,1.0,0.0,0.0
09:33:57,13.48,-10.133333333333333,-51728.0,-10122642.0,-10122642.0,4.962062385080051,1.8726428340712802,7.524796355737795,1.0,0.009999999999999787,0.0009878843882851717
09:34:01,13.5,-10.0,2719230.0,-8800992.0,-8800992.0,4.314196961088859,1.6281435816379424,6.542330799457048,1.0,0.019999999999999574,0.0022724711032574025
09:34:03,13.54,-9.73333333333334,3922936.0,-7597286.0,-7597286.0,3.7241470249856987,1.4054634339819645,5.647540435224101,1.0,0.03999999999999915,0.005265038067541375
09:34:06,13.57,-9.533333333333331,5995627.0,-6784443.0,-6784443.0,3.325695941239417,1.2550911676136585,5.0433031181099555,1.0,0.030000000000001137,0.004421881059359057
09:34:09,13.58,-9.466666666666669,7695233.0,-5479405.0,-5479405.0,2.6859736265610854,1.0136650597960832,4.073186306066287,1.0,0.009999999999999787,0.0018250156723220471
09:34:12,13.59,-9.400000000000002,12427800.0,-1432303.0000000005,-1432303.0000000005,0.7021069045351317,0.26496955529680866,1.0647208895377624,1.0,0.009999999999999787,0.0069817629370320265
09:34:15,13.59,-9.400000000000002,12009552.0,-1432303.0000000005,-1432303.0000000005,0.7021069045351317,0.26496955529680866,1.0647208895377624,1.0,0.0,0.0
09:34:19,13.59,-9.400000000000002,13383144.0,-1432303.0000000005,-1432303.0000000005,0.7021069045351317,0.26496955529680866,1.0647208895377624,1.0,0.0,0.0
