time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
09:30:01,240.43,501.075,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:30:05,240.02,500.05000000000007,-1032086.0,-1032086.0,-1032086.0,0.30116838929190476,0.1080573606948347,0.3191641811353196,1.0,-0.4099999999999966,-0.3972537172289873
09:30:07,241.0,502.50000000000006,-164486.0,-164486.0,-164486.0,0.04799792234471569,0.017221358521722588,0.05086595448269251,1.0,0.9799999999999898,5.957953868414271
09:30:10,240.0,500.0,-2708486.0,-2708486.0,-2708486.0,0.7903511587597098,0.28357312146362806,0.8375772138237291,1.0,-1.0,-0.36920995714949234
09:30:13,239.99,499.9750000000001,-4004432.0,-4004432.0,-4004432.0,1.1685153518882736,0.4192561017220835,1.2383379487679032,1.0,-0.009999999999990905,-0.002497233065760863
09:30:16,240.0,500.0,-3380432.0,-3380432.0,-3380432.0,0.9864287089940297,0.35392453722689915,1.0453710360993471,1.0,0.009999999999990905,0.0029582017919576272
09:30:19,240.0,500.0,-3380432.0,-3380432.0,-3380432.0,0.9864287089940297,0.35392453722689915,1.0453710360993471,1.0,0.0,0.0
09:30:22,239.51,498.775,-4458227.0,-4458227.0,-4458227.0,1.3009352366834552,0.4667675397190261,1.3786703528294857,1.0,-0.4900000000000091,-0.1099091634409843
09:30:25,239.0,497.5,-5127427.0,-5127427.0,-5127427.0,1.4962114889668334,0.5368314547193104,1.585614996992623,1.0,-0.5099999999999909,-0.0994650923357838
09:30:28,239.66,499.15,-3809297.0,-3809297.0,-3809297.0,1.1115738822389654,0.3988258535846351,1.177994040909604,1.0,0.6599999999999966,0.17326031548603235
09:30:31,239.0,497.5,-4908697.0,-4908697.0,-4908697.0,1.4323848681330866,0.5139308567993878,1.517974527749044,1.0,-0.6599999999999966,-0.13445523323195474
09:30:34,239.28,498.2000000000001,-4166929.0,-4166929.0,-4166929.0,1.2159328730587637,0.4362692158819777,1.2885888212164647,1.0,0.28000000000000114,0.06719576935436172
09:30:37,239.0,497.5,-4525429.0,-4525429.0,-4525429.0,1.3205451510677164,0.4738034560607014,1.399452023446717,1.0,-0.28000000000000114,-0.061872587107211524
09:30:40,239.0,497.5,-4525429.0,-4525429.0,-4525429.0,1.3205451510677164,0.4738034560607014,1.399452023446717,1.0,0.0,0.0
09:30:43,238.7,496.75,-5408619.0,-5408619.0,-5408619.0,1.578264866032087,0.5662717003659928,1.6725713304975856,1.0,-0.30000000000001137,-0.05546702402221554
09:30:46,238.68,496.7000000000001,-6267867.0,-6267867.0,-6267867.0,1.8289981732974607,0.6562332646758617,1.9382867692421875,1.0,-0.01999999999998181,-0.0031908781727470943
09:30:49,238.66,496.65,-7079311.0,-7079311.0,-7079311.0,2.0657820096062376,0.7411898448364873,2.189219210722033,1.0,-0.020000000000010232,-0.0028251336888590194
09:30:52,238.0,495.0,-7531511.0,-7531511.0,-7531511.0,2.1977364646010726,0.7885342894914912,2.3290583740372917,1.0,-0.6599999999999966,-0.08763181783841205
09:30:55,237.95,494.875,-7888436.0,-7888436.0,-7888436.0,2.301889148920028,0.8259036302886765,2.439434520358164,1.0,-0.05000000000001137,-0.0063383920462828595
09:30:58,236.51,491.275,-8314154.0,-8314154.0,-8314154.0,2.426116010201521,0.8704754619773959,2.571084341075203,1.0,-1.4399999999999977,-0.1731986200881049
09:31:02,236.46,491.15,-11340842.0,-11340842.0,-11340842.0,3.3093202682276317,1.187363702808807,3.507062929169701,1.0,-0.04999999999998295,-0.004408843717246299
09:31:05,236.1,490.25,-12143582.0,-12143582.0,-12143582.0,3.5435642293124476,1.2714089914031408,3.7553037296112985,1.0,-0.36000000000001364,-0.02964528917415089
09:31:07,235.6,489.0,-11512016.0,-12544102.0,-12544102.0,3.660438175165016,1.313342642383287,3.8791612742619557,1.0,-0.5,-0.039859369765966504
09:31:10,235.3,488.25,-13367876.0,-13532362.0,-13532362.0,3.9488178958487747,1.4168115076525354,4.184772622200781,1.0,-0.29999999999998295,-0.02216907883486881
09:31:14,235.0,487.5,-13475930.0,-17480362.0,-17480362.0,5.100866078775818,1.8301592907086057,5.405659435046069,1.0,-0.30000000000001137,-0.017162115979063326
09:31:16,235.0,487.5,-13475930.0,-17480362.0,-17480362.0,5.100866078775818,1.8301592907086057,5.405659435046069,1.0,0.0,0.0
09:31:20,234.66,486.65,-16305734.0,-19686166.0,-19686166.0,5.744531856408341,2.0611026020703616,6.087786338622915,1.0,-0.3400000000000034,-0.017271011531651385
09:31:22,234.0,485.0,-16890734.0,-20271166.0,-20271166.0,5.915238084121695,2.1223509437845967,6.2686928192496865,1.0,-0.6599999999999966,-0.032558561258883505
09:31:25,233.15,482.87500000000006,-17165209.0,-21623436.0,-21623436.0,6.309837931215603,2.263930935322903,6.686871291996976,1.0,-0.8499999999999943,-0.03930920136836691
09:31:29,233.27,483.17500000000007,-13265374.0,-17074671.0,-17074671.0,4.9824832065924705,1.7876842462669136,5.28020280080341,1.0,0.12000000000000455,0.007027953862185957
09:31:31,233.62,484.05000000000007,-10438572.0,-14247869.0,-14247869.0,4.157606786229114,1.4917236738660864,4.406037328583379,1.0,0.3499999999999943,0.02456507706520844
09:31:34,234.04,485.1,-6390268.0,-11298965.0,-11298965.0,3.2971003285730127,1.182979263824248,3.4941128083334494,1.0,0.4199999999999875,0.03717154624339375
09:31:37,234.66,486.65,-4198786.0,-8365715.0,-8365715.0,2.4411617944872104,0.8758737965878706,2.587029159959984,1.0,0.6200000000000045,0.07411201553005387
09:31:40,234.0,485.0,-5525086.0,-10050515.0,-10050515.0,2.9327957303016685,1.0522690207248684,3.1080398241650857,1.0,-0.6599999999999966,-0.06566827670024834
09:31:43,235.0,487.5,-5008086.0,-9533515.0,-9533515.0,2.7819322777755082,0.9981401443722877,2.9481617891496312,1.0,1.0,0.10489310605794401
09:31:46,234.99,487.4750000000001,-4806367.0,-10214986.0,-10214986.0,2.9807892755636223,1.0694888087762906,3.15890114002007,1.0,-0.009999999999990905,-0.0009789538624909427
09:31:49,234.9,487.25000000000006,-5027659.0,-11295526.0,-11295526.0,3.296096809398472,1.1826192073333843,3.4930493256208415,1.0,-0.09000000000000341,-0.007967756437372055
09:31:53,234.66,486.65,-5500499.0,-13032010.0,-13032010.0,3.802812421577267,1.36442564393732,4.030042845457933,1.0,-0.2400000000000091,-0.01841619212999446
09:31:55,234.01,485.025,-6787554.0,-14319065.0,-14319065.0,4.178382171850106,1.4991777540997389,4.428054111138428,1.0,-0.6500000000000057,-0.04539402537805406
09:31:58,234.03,485.075,-3622269.0,-11510705.0,-11510705.0,3.358887228839723,1.2051480225842004,3.559591677064924,1.0,0.020000000000010232,0.001737513036778393
09:32:01,234.03,485.075,-3196551.0,-11510705.0,-11510705.0,3.358887228839723,1.2051480225842004,3.559591677064924,1.0,0.0,0.0
09:32:05,234.6,486.5,979676.9999999997,-10361165.0,-10361165.0,3.023445114300221,1.0847934606454277,3.20410580400561,1.0,0.5699999999999932,0.05501311869852407
09:32:07,234.6,486.5,1782416.9999999995,-10361165.0,-10361165.0,3.023445114300221,1.0847934606454277,3.20410580400561,1.0,0.0,0.0
09:32:10,234.6,486.5,2182936.9999999995,-10361165.0,-10361165.0,3.023445114300221,1.0847934606454277,3.20410580400561,1.0,0.0,0.0
09:32:13,234.6,486.5,3171197.0,-10361165.0,-10361165.0,3.023445114300221,1.0847934606454277,3.20410580400561,1.0,0.0,0.0
09:32:17,234.71,486.775,7776385.0,-9703977.0,-9703977.0,2.8316740298925573,1.0159871782616758,3.0008757729113418,1.0,0.11000000000001364,0.011335558606539736
09:32:19,234.65,486.625,7354015.0,-10126347.0,-10126347.0,2.9549239263015985,1.0602084809793537,3.131490251923871,1.0,-0.060000000000002274,-0.005925137663167406
09:32:23,234.71,486.775,12914397.0,-7356769.0,-7356769.0,2.1467457848693003,0.7702391480763989,2.2750208351694567,1.0,0.060000000000002274,0.008155754244832518
09:32:25,234.71,486.775,12914397.0,-7356769.0,-7356769.0,2.1467457848693003,0.7702391480763989,2.2750208351694567,1.0,0.0,0.0
09:32:28,235.0,487.5,14783667.0,-6839769.0,-6839769.0,1.99588233234314,0.7161102717238184,2.1151428001540022,1.0,0.28999999999999204,0.04239909271789618
09:32:31,235.0,487.5,10234902.0,-6839769.0,-6839769.0,1.99588233234314,0.7161102717238184,2.1151428001540022,1.0,0.0,0.0
