time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
09:30:00,27.33,0.5148951820522141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:30:03,27.19,0.0,-53711126.0,-53711126.0,-53711126.0,1.0,0.7333333333333333,4.157377793767424,1.683588402391009,6.962329286512964,1.0,-0.13999999999999702,-0.002606536306835143
09:30:06,27.19,0.0,-53711126.0,-53711126.0,-53711126.0,1.0,0.7333333333333333,4.157377793767424,1.683588402391009,6.962329286512964,1.0,0.0,0.0
09:30:09,27.26,0.2574475910261136,-48286386.0,-48286386.0,-48286386.0,1.0,0.7333333333333333,3.737489117202313,1.513548598161498,6.259144881596218,1.0,0.07000000000000028,0.001449683975106364
09:30:12,27.3,0.404560500183889,-46708446.0,-46708446.0,-46708446.0,1.0,0.7333333333333333,3.61535254691523,1.4640876823045326,6.054603687014666,1.0,0.03999999999999915,0.0008563761680274943
09:30:15,27.4,0.7723427730783277,-36260826.0,-36260826.0,-36260826.0,1.0,0.7333333333333333,2.806680180118816,1.1366044739914476,4.700326163576439,1.0,0.09999999999999787,0.002757797078312498
09:30:18,27.49,1.1033468186833288,-27076417.0,-27076417.0,-27076417.0,1.0,0.6748616733333332,2.0957835583373687,0.848716923929369,3.509792944071541,1.0,0.08999999999999986,0.0033239257616692734
09:30:21,27.58,1.4343508642883305,-18281155.0,-18281155.0,-18281155.0,1.0,0.4989564333333333,1.4150079043477939,0.5730272819138517,2.3697030825193073,1.0,0.08999999999999986,0.004923102506378829
09:30:24,27.61,1.5446855461566682,-13874599.0,-13874599.0,-13874599.0,1.0,0.4108253133333333,1.0739292596477628,0.4349027045946847,1.7985012445340185,1.0,0.030000000000001137,0.0021622246524026487
09:30:27,27.69,1.8389113644722324,-10139218.0,-10139218.0,-10139218.0,1.0,0.3361176933333333,0.7848012674202166,0.3178162720720873,1.314300773060304,1.0,0.08000000000000185,0.007890154842316425
09:30:30,27.68,1.802133137182782,-13109282.0,-13109282.0,-13109282.0,1.0,0.3955189733333333,1.014691776877569,0.4109136557456124,1.6992966781920982,1.0,-0.010000000000001563,-0.0007628182840220816
09:30:33,27.58,1.4343508642883305,-20980614.0,-20980614.0,-20980614.0,1.0,0.5529456133333334,1.6239528983847018,0.6576424855707258,2.7196216906944737,1.0,-0.10000000000000142,-0.004766304742082449
