time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
09:30:02,225.5,463.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:30:05,224.97,462.425,-314958.0,-314958.0,-314958.0,0.09190648216776483,0.03297547899082416,0.09746760858720584,1.0,-0.5300000000000011,-1.68276405107983
09:30:08,224.5,461.25,-898658.0,-898658.0,-898658.0,0.26223336270842207,0.09408771327902786,0.27810071881889403,1.0,-0.46999999999999886,-0.5230020764295192
09:30:11,224.67,461.675,-449318.00000000006,-449318.00000000006,-449318.00000000006,0.131113471493519,0.047042704961293674,0.13904695532479303,1.0,0.1699999999999875,0.3783511900257445
09:30:14,224.57,461.425,-808630.0,-808630.0,-808630.0,0.23596269558264807,0.08466195993227714,0.25024045216146995,1.0,-0.09999999999999432,-0.12366595352632764
09:30:17,224.5,461.25,-1145380.0,-1145380.0,-1145380.0,0.33422820358687344,0.11991901817547158,0.35445186191052086,1.0,-0.06999999999999318,-0.06111508844225774
09:30:20,224.5,461.25,-1145380.0,-1145380.0,-1145380.0,0.33422820358687344,0.11991901817547158,0.35445186191052086,1.0,0.0,0.0
09:30:23,224.5,461.25,-1145380.0,-1145380.0,-1145380.0,0.33422820358687344,0.11991901817547158,0.35445186191052086,1.0,0.0,0.0
09:30:26,224.43,461.0750000000001,-1302481.0,-1302481.0,-1302481.0,0.3800711421851564,0.13636718181931445,0.40306868947692215,1.0,-0.06999999999999318,-0.053743586278796524
09:30:29,224.5,461.25,-22831.0,-22831.0,-22831.0,0.00666221176910013,0.0023903604951755674,0.0070653324305288215,1.0,0.06999999999999318,3.0660067452145405
09:30:32,224.34,460.85,-650983.0,-650983.0,-650983.0,0.1899604311718326,0.06815663116950096,0.20145465821133302,1.0,-0.1599999999999966,-0.24578214792090822
09:30:35,224.14,460.35,-1502715.0,-1502715.0,-1502715.0,0.4385005281679866,0.15733128516086695,0.46503355189619894,1.0,-0.20000000000001705,-0.133092436024141
09:30:38,224.11,460.275,-3071485.0,-3071485.0,-3071485.0,0.8962762697917093,0.32157839803444127,0.9505086321397581,1.0,-0.029999999999972715,-0.009767262415402555
09:30:41,224.0,460.0,-4684285.0,-4684285.0,-4684285.0,1.3669002083491395,0.49043536472968696,1.4496093348666157,1.0,-0.11000000000001364,-0.02348277271771757
09:30:44,224.11,460.275,-3944722.0,-3944722.0,-3944722.0,1.151091644440813,0.4130045829464305,1.2207425113232233,1.0,0.11000000000001364,0.02788536175680153
09:30:47,223.87,459.675,-4728267.0,-4728267.0,-4728267.0,1.379734398618009,0.49504019304639724,1.4632201031623326,1.0,-0.2400000000000091,-0.05075855487856525
09:30:50,223.66,459.15,-5578175.0,-5578175.0,-5578175.0,1.6277422423503183,0.5840238778492388,1.7262345377191148,1.0,-0.21000000000000796,-0.03764672137392749
09:30:53,223.37,458.425,-6359970.0,-6359970.0,-6359970.0,1.8558743368719617,0.665876266414163,1.9681705706359944,1.0,-0.28999999999999204,-0.045597699360215856
09:30:56,223.1,457.75,-6850790.0,-6850790.0,-6850790.0,1.9990983209510524,0.7172641486025065,2.1200608278981448,1.0,-0.27000000000001023,-0.03941151312476521
09:30:59,223.09,457.725,-8278566.0,-8278566.0,-8278566.0,2.4157312354462,0.8667494688407699,2.5619035888955044,1.0,-0.009999999999990905,-0.001207938669570419
09:31:02,223.0,457.5,-9014466.0,-9014466.0,-9014466.0,2.630470915744075,0.9437967417766773,2.7896368522491097,1.0,-0.09000000000000341,-0.009983952460412343
09:31:05,223.05,457.625,-7096236.0,-7096236.0,-7096236.0,2.0707208179892267,0.7429618588253992,2.196017097169906,1.0,0.05000000000001137,0.0070459888876316075
09:31:08,222.8,457.0,-8385438.0,-8700396.0,-8700396.0,2.5388235568758133,0.9109142346276347,2.692444046132155,1.0,-0.25,-0.028734324276734072
09:31:11,222.99,457.475,-4813672.0,-5712330.0,-5712330.0,1.6668894115449935,0.5980696407256033,1.7677504446972407,1.0,0.18999999999999773,0.033261383708573865
09:31:14,223.09,457.725,-3500601.0,-3949919.0,-3949919.0,1.152608157715046,0.413548698556497,1.222350786591125,1.0,0.09999999999999432,0.025316974854419628
09:31:17,223.14,457.85,-1378483.0000000002,-2187113.0,-2187113.0,0.6382116407057025,0.22898640066948103,0.6768288908997058,1.0,0.04999999999998295,0.022861187327761733
09:31:20,223.09,457.725,-3495723.0,-4641103.0,-4641103.0,1.3542994624942368,0.4859142948289962,1.4362461363639176,1.0,-0.04999999999998295,-0.010773301088121282
09:31:23,223.28,458.2,-3071491.0,-4216871.0,-4216871.0,1.2305062242116873,0.441498044398033,1.3049623508237267,1.0,0.18999999999999773,0.04505710513790859
09:31:26,223.29,458.225,-2848201.0,-3993581.0,-3993581.0,1.1653489702183288,0.41812002350679944,1.2358625269696344,1.0,0.009999999999990905,0.0025040183234022063
09:31:29,223.28,458.2,-3338612.0,-4641093.0,-4641093.0,1.3542965444390622,0.48591324784879597,1.4362430417415049,1.0,-0.009999999999990905,-0.0021546648601936886
09:31:32,223.76,459.3999999999999,-3588966.0,-3611797.0,-3611797.0,1.0539422925408675,0.3781479946298292,1.117714794647046,1.0,0.47999999999998977,0.13289783451284493
09:31:35,223.76,459.3999999999999,-2960814.0,-3611797.0,-3611797.0,1.0539422925408675,0.3781479946298292,1.117714794647046,1.0,0.0,0.0
09:31:38,224.0,460.0,-1974682.0,-3477397.0,-3477397.0,1.0147236309944148,0.3640765807385587,1.0761230694198078,1.0,0.2400000000000091,0.06901714126975123
09:31:41,224.05,460.125,266237.99999999965,-2805247.0,-2805247.0,0.8185865524345335,0.29370380657920264,0.8681180239474261,1.0,0.05000000000001137,0.017823742436944543
09:31:44,224.02,460.05,1206978.0,-3477307.0,-3477307.0,1.0146973684978435,0.3640671579167565,1.0760952178180931,1.0,-0.030000000000001137,-0.00862736594726929
09:31:47,224.5,461.25,1814414.9999999995,-2130307.0,-2130307.0,0.6216353364809422,0.2230389249439787,0.6592495788218896,1.0,0.47999999999998977,0.22531963702883656
09:31:50,225.0,462.5,2890460.0,-1837807.0,-1837807.0,0.5362822226242654,0.19241475408686104,0.5687318732492174,1.0,0.5,0.2720633885930351
09:31:53,225.0,462.5,3740368.0,-1837807.0,-1837807.0,0.5362822226242654,0.19241475408686104,0.5687318732492174,1.0,0.0,0.0
09:31:56,225.05,462.62500000000006,5174808.0,-1185162.0,-1185162.0,0.3458368106824164,0.12408411480807963,0.3667628887928868,1.0,0.05000000000001137,0.04218832530912345
09:31:59,225.48,463.69999999999993,6184232.0,-666558.0,-666558.0,0.19450530210625222,0.06978730283137996,0.206274532619177,1.0,0.4299999999999784,0.6451051521397664
09:32:02,225.27,463.175,6913671.0,-1364895.0,-1364895.0,0.39828389175182527,0.14290180404111325,0.4223834658038034,1.0,-0.20999999999997954,-0.1538579890760678
09:32:05,225.5,463.75,8123121.0,-891345.0,-891345.0,0.26009938895924645,0.09332205665858992,0.2758376214484566,1.0,0.22999999999998977,0.2580370114826355
09:32:08,225.75,464.375,6520941.0,-575295.0,-575295.0,0.16787425516641669,0.06023224742989918,0.17803208009377944,1.0,0.25,0.4345596606958169
09:32:11,225.9,464.75,8238051.0,-462345.0,-462345.0,0.13491482196945379,0.048406606068150664,0.14307831994187062,1.0,0.15000000000000568,0.32443305323947635
09:32:14,226.0,465.00000000000006,5498585.0,-213745.0,-213745.0,0.06237197032921499,0.02237867829010125,0.06614600676113105,1.0,0.09999999999999432,0.46784720110409284
09:32:17,226.03,465.0750000000001,5340987.0,1391068.0,1391068.0,0.40592131756027244,0.14564206531921012,0.43048302104467023,1.0,0.030000000000001137,0.02156616355203422
09:32:20,226.23,465.57499999999993,3940149.0,1753036.0,1753036.0,0.5115455771037719,0.18353939823137821,0.5424984495941713,1.0,0.19999999999998863,0.11408778827131252
09:32:23,226.5,466.25,6824489.0,2183386.0,2183386.0,0.6371240815421338,0.22859619114885033,0.6756755251264772,1.0,0.27000000000001023,0.12366113916641869
09:32:26,227.0,467.5,8170857.0,3953986.0,3953986.0,1.1537949307545508,0.41397450540393593,1.2236093695263865,1.0,0.5,0.12645467131143104
09:32:29,227.16,467.9,8833491.0,4839910.0,4839910.0,1.4123124420036535,0.5067289940959739,1.4977693961648963,1.0,0.1599999999999966,0.033058465963209355
09:32:32,227.5,468.75,10140753.0,5499660.0,5499660.0,1.6048311321470465,0.5758035128070282,1.7019371098454794,1.0,0.3400000000000034,0.06182200354203776
09:32:35,228.1,470.25,11552127.0,7940330.0,7940330.0,2.317032104443031,0.8313368293398193,2.45723231825592,1.0,0.5999999999999943,0.07556361007665856
09:32:38,228.4,471.0,12557087.0,8945290.0,8945290.0,2.6102849772683503,0.9365541515434739,2.768229492246733,1.0,0.30000000000001137,0.03353720225951438
09:32:41,228.86,472.1500000000001,13818733.0,10341336.0,10341336.0,3.017658902694532,1.0827174036063651,3.2002530163284657,1.0,0.46000000000000796,0.044481680123342665
09:32:44,229.04,472.6,14955999.0,12150752.0,12150752.0,3.5456564748726267,1.2721596762067153,3.7601989470856703,1.0,0.1799999999999784,0.014813897938166986
09:32:47,229.6,474.0,17304139.0,13826832.0,13826832.0,4.034745866574845,1.4476419336091009,4.278882420440352,1.0,0.5600000000000023,0.0405009621871447
09:32:50,229.9,474.75000000000006,18486039.0,16355732.0,16355732.0,4.772692839676212,1.7124127564486389,5.061481482398406,1.0,0.30000000000001137,0.018342193427968334
09:32:53,230.0,475.0,22448539.0,20610732.0,20610732.0,6.014325316463084,2.15790283165218,6.378243319019673,1.0,0.09999999999999432,0.004851841264055751
09:32:56,230.12,475.3,30548763.0,28710956.0,28710956.0,8.37801537231466,3.00598024620577,8.884956792881873,1.0,0.12000000000000455,0.00417958914360095
09:32:59,230.49,476.225,31232960.0,30047798.0,30047798.0,8.768113243885216,3.1459449566911406,9.298658914431215,1.0,0.37000000000000455,0.01231371430279199
09:33:02,230.15,475.375,27331151.0,26664593.0,26664593.0,7.780875358191273,2.791730091854714,8.251684712441497,1.0,-0.3400000000000034,-0.012750991548980456
09:33:05,229.68,474.2,19692104.0,18327209.0,18327209.0,5.347980705819186,1.9188224948721526,5.671579173438732,1.0,-0.46999999999999886,-0.025644930441945574
09:33:08,229.06,472.65,15278722.0,14387377.0,14387377.0,4.198315990358746,1.506329885243641,4.452349932475339,1.0,-0.6200000000000045,-0.04309333104985047
09:33:11,229.06,472.65,14962672.0,14387377.0,14387377.0,4.198315990358746,1.506329885243641,4.452349932475339,1.0,0.0,0.0
09:33:14,235.0,487.5,48078722.0,47616377.0,47616377.0,13.894721529994689,4.985340392632232,14.735470747772181,1.0,5.939999999999998,0.12474699618578704
09:33:17,233.1,482.75,29834802.0,29621057.0,29621057.0,8.643587865559361,3.1012660189279364,9.166598688127667,1.0,-1.9000000000000057,-0.06414355841521813
09:33:20,232.4,481.00000000000006,24418629.0,25809697.0,25809697.0,7.531411988537879,2.702224173327991,7.987126680225239,1.0,-0.6999999999999886,-0.027121589222840883
09:33:23,231.36,478.4000000000001,22853589.0,24606625.0,24606625.0,7.180348941037777,2.5762649169812755,7.614821322691133,1.0,-1.039999999999992,-0.04226504041086464
09:33:26,231.94,479.85,24417923.0,26601309.0,26601309.0,7.762408737824415,2.785104382355494,8.232100703964706,1.0,0.5799999999999841,0.021803438319519693
09:33:29,231.95,479.875,25662673.0,29616659.0,29616659.0,8.642304504893579,3.1008055570358692,9.165237673190543,1.0,0.009999999999990905,0.0003376478082821869
09:33:32,232.46,481.15,28100927.0,32940837.0,32940837.0,9.612317986308485,3.4488404118443197,10.193945247464576,1.0,0.5100000000000193,0.015482302407799148
09:33:35,232.98,482.44999999999993,31145559.0,36645219.0,36645219.0,10.69327709268327,3.836681872658102,11.340311603719984,1.0,0.5199999999999818,0.014190118498131553
09:33:38,233.01,482.525,34739848.0,42680178.0,42680178.0,12.454311426520453,4.468530130886136,13.207903541857243,1.0,0.030000000000001137,0.0007029024105757276
09:33:41,233.96,484.9,35466192.0,44411482.0,44411482.0,12.95951548611881,4.649794231746345,13.743676758024046,1.0,0.950000000000017,0.021390864641716235
09:33:44,233.02,482.55,31926362.0,42267698.0,42267698.0,12.333947486679078,4.425344291586499,13.080256556576506,1.0,-0.9399999999999977,-0.022239204983436706
