time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
09:30:00,10.09,-1.175318315377091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:30:03,10.07,-1.3712047012732669,-68158795.0,-68158795.0,-68158795.0,1.0,0.7333333333333333,14.646598366239338,6.366638653334974,11.774138966317352,1.0,-0.019999999999999574,-0.00029343241763589824
09:30:06,10.15,-0.5876591576885455,-45464410.0,-45464410.0,-45464410.0,1.0,0.7333333333333333,9.769816987346026,4.246780918839148,7.853781472539652,1.0,0.08000000000000007,0.0017596181276739338
09:30:09,10.02,-1.8609206660137243,-50946352.0,-50946352.0,-50946352.0,1.0,0.7333333333333333,10.947827877078142,4.7588431381395395,8.800763397811243,1.0,-0.13000000000000078,-0.002551703800107234
09:30:12,10.03,-1.7629774730656362,-47213186.0,-47213186.0,-47213186.0,1.0,0.7333333333333333,10.145610305061203,4.410132176407955,8.155875012264945,1.0,0.009999999999999787,0.00021180523593556654
09:30:15,10.03,-1.7629774730656362,-47213186.0,-47213186.0,-47213186.0,1.0,0.7333333333333333,10.145610305061203,4.410132176407955,8.155875012264945,1.0,0.0,0.0
09:30:18,10.03,-1.7629774730656362,-47213186.0,-47213186.0,-47213186.0,1.0,0.7333333333333333,10.145610305061203,4.410132176407955,8.155875012264945,1.0,0.0,0.0
09:30:21,10.03,-1.7629774730656362,-47213186.0,-47213186.0,-47213186.0,1.0,0.7333333333333333,10.145610305061203,4.410132176407955,8.155875012264945,1.0,0.0,0.0
09:30:24,10.03,-1.7629774730656362,-47213186.0,-47213186.0,-47213186.0,1.0,0.7333333333333333,10.145610305061203,4.410132176407955,8.155875012264945,1.0,0.0,0.0
09:30:27,10.03,-1.7629774730656362,-47213186.0,-47213186.0,-47213186.0,1.0,0.7333333333333333,10.145610305061203,4.410132176407955,8.155875012264945,1.0,0.0,0.0
09:30:30,10.03,-1.7629774730656362,-47213186.0,-47213186.0,-47213186.0,1.0,0.7333333333333333,10.145610305061203,4.410132176407955,8.155875012264945,1.0,0.0,0.0
09:30:33,10.02,-1.8609206660137243,-52401542.0,-52401542.0,-52401542.0,1.0,0.7333333333333333,11.260532693478838,4.894770847864256,9.052141217539354,1.0,-0.009999999999999787,-0.0001908340788902698
09:30:36,10.01,-1.9588638589618124,-63202332.0,-63202332.0,-63202332.0,1.0,0.7333333333333333,13.581507311179962,5.903660853923693,10.917931280377331,1.0,-0.009999999999999787,-0.00015822200990937783
09:30:39,9.99,-2.1547502448579885,-72441084.0,-72441084.0,-72441084.0,1.0,0.7333333333333333,15.566816616447028,6.766642595190917,12.513885990599869,1.0,-0.019999999999999574,-0.00027608642631575715
09:30:42,9.98,-2.252693437806077,-78617706.0,-78617706.0,-78617706.0,1.0,0.7333333333333333,16.894106831804827,7.343594115126667,13.58087090091721,1.0,-0.009999999999999787,-0.00012719780961301246
09:30:45,9.97,-2.3506366307541646,-84998506.0,-84998506.0,-84998506.0,1.0,0.7333333333333333,18.26527272250609,7.939617679205225,14.683126683406877,1.0,-0.009999999999999787,-0.00011764912667994172
