time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
09:30:00,43.56,74.24000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:30:03,43.66,74.63999999999999,70589487.99999999,70589487.99999999,70589487.99999999,7.09598416053064,2.939986828480261,6.987862670624272,1.0,0.09999999999999432,0.0014166415260016382
09:30:06,43.66,74.63999999999999,70589487.99999999,70589487.99999999,70589487.99999999,7.09598416053064,2.939986828480261,6.987862670624272,1.0,0.0,0.0
09:30:09,43.66,74.63999999999999,70589487.99999999,70589487.99999999,70589487.99999999,7.09598416053064,2.939986828480261,6.987862670624272,1.0,0.0,0.0
09:30:12,43.46,73.84,56395451.99999999,56395451.99999999,56395451.99999999,5.669133541781264,2.3488183689077164,5.5827529705808745,1.0,-0.19999999999999574,-0.003546385265251456
09:30:15,43.01,72.03999999999999,51401990.99999999,51401990.99999999,51401990.99999999,5.1671675810389575,2.140845340848214,5.088435463714722,1.0,-0.45000000000000284,-0.0087545247031385
09:30:18,43.08,72.32,56726678.99999999,56726678.99999999,56726678.99999999,5.702430022774866,2.3626136668313538,5.615542113190931,1.0,0.07000000000000028,0.0012339872743123265
09:30:21,43.0,72.0,43770778.99999999,43770778.99999999,43770778.99999999,4.400042602350186,1.823012425480695,4.332999166083267,1.0,-0.0799999999999983,-0.0018277033634699147
09:30:24,42.75,71.0,36383578.99999999,36383578.99999999,36383578.99999999,3.6574468465816783,1.5153423840242477,3.601718339674162,1.0,-0.25,-0.006871231661953874
09:30:27,42.71,70.84,30297403.999999985,30297403.999999985,30297403.999999985,3.0456361843734805,1.2618588294215303,2.999229834737184,1.0,-0.03999999999999915,-0.0013202451272722629
09:30:30,42.72,70.88,38585083.99999999,38585083.99999999,38585083.99999999,3.878752384444894,1.607033029277737,3.8196518457040214,1.0,0.00999999999999801,0.0002591675062829463
09:30:33,42.71,70.84,29116276.999999985,29116276.999999985,29116276.999999985,2.926903796293614,1.2126659832747724,2.882306571707334,1.0,-0.00999999999999801,-0.00034345050364777114
09:30:36,42.8,71.19999999999999,47366196.99999999,47366196.99999999,47366196.99999999,4.761470768233564,1.9727582567988207,4.6889202520598445,1.0,0.0899999999999963,0.0019000892134109124
09:30:39,43.05,72.19999999999999,61645881.99999999,61645881.99999999,61645881.99999999,6.196931223441385,2.5674939179336227,6.102508600508744,1.0,0.25,0.004055420928197605
