time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
09:30:00,10.95,3.1073446327683625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:30:03,10.99,3.483992467043324,12321988.0,12321988.0,12321988.0,1.0,0.3797730933333333,2.6478638495533957,1.1509834510238877,3.4475575952800703,1.0,0.040000000000000924,0.0032462294233690965
09:30:06,11.05,4.048964218455758,17494493.0,17494493.0,17494493.0,1.0,0.4832231933333333,3.759380027067461,1.634141497869763,4.894767972321026,1.0,0.0600000000000005,0.0034296506906487945
09:30:09,11.14,4.896421845574401,20898877.0,20898877.0,20898877.0,1.0,0.5513108733333333,4.49094585261428,1.9521412918097107,5.847277414502755,1.0,0.08999999999999986,0.004306451490192505
09:30:12,11.26,6.026365348399253,25142771.0,25142771.0,25142771.0,1.0,0.6361887533333332,5.402913426672666,2.348558798619454,7.034672581034609,1.0,0.11999999999999922,0.004772743624797729
09:30:15,11.28,6.214689265536725,30963251.0,30963251.0,30963251.0,1.0,0.7333333333333333,6.653672523260696,2.8922434830239117,8.663179282402583,1.0,0.019999999999999574,0.0006459270055330939
09:30:18,11.29,6.30885122410546,41003448.0,41003448.0,41003448.0,1.0,0.7333333333333333,8.811203814371712,3.8300873270545734,11.472316689893823,1.0,0.009999999999999787,0.00024388192914897758
09:30:21,11.29,6.30885122410546,41003448.0,41003448.0,41003448.0,1.0,0.7333333333333333,8.811203814371712,3.8300873270545734,11.472316689893823,1.0,0.0,0.0
09:30:24,11.33,6.685499058380423,55965846.0,55965846.0,55965846.0,1.0,0.7333333333333333,12.026463622028563,5.227708594469614,15.65863215039446,1.0,0.040000000000000924,0.0007147216178953307
09:30:27,11.39,7.250470809792857,61706406.0,61706406.0,61706406.0,1.0,0.7333333333333333,13.260048762688678,5.763928038897712,17.264778109079128,1.0,0.0600000000000005,0.0009723463719471929
09:30:30,11.45,7.815442561205274,65506661.0,65506661.0,65506661.0,1.0,0.7333333333333333,14.076683045532043,6.118905710899241,18.32804793122561,1.0,0.05999999999999872,0.0009159373884130459
09:30:33,11.5,8.28625235404897,74722761.0,74722761.0,74722761.0,1.0,0.7333333333333333,16.057124677504824,6.979771553568561,20.90661200334292,1.0,0.05000000000000071,0.0006691401566384934
09:30:36,11.57,8.945386064030142,84733125.0,84733125.0,84733125.0,1.0,0.7333333333333333,18.20824517498224,7.914828729628568,23.707402463430867,1.0,0.07000000000000028,0.0008261231956215504
09:30:39,11.65,9.698681732580049,89730975.0,89730975.0,89730975.0,1.0,0.7333333333333333,19.282229855091522,8.38167244354062,25.105746279994438,1.0,0.08000000000000007,0.000891553892064586
09:30:42,11.74,10.546139359698692,96500259.0,96500259.0,96500259.0,1.0,0.7333333333333333,20.7368768155463,9.013983874072835,26.999717972614807,1.0,0.08999999999999986,0.0009326399838989019
09:30:45,11.79,11.016949152542372,108957573.0,108957573.0,108957573.0,1.0,0.7333333333333333,23.41382077971307,10.177607979063701,30.48513830393543,1.0,0.049999999999998934,0.00045889421564115543
09:30:48,11.8,11.111111111111123,114949613.0,114949613.0,114949613.0,1.0,0.7333333333333333,24.701446291203418,10.737317895829825,32.16164561860105,1.0,0.010000000000001563,8.699463825077482e-05
09:30:51,11.8,11.111111111111123,114949613.0,114949613.0,114949613.0,1.0,0.7333333333333333,24.701446291203418,10.737317895829825,32.16164561860105,1.0,0.0,0.0
09:30:54,11.78,10.922787193973637,82787857.0,82787857.0,82787857.0,1.0,0.7333333333333333,17.790227821378824,7.7331233687885526,23.1631377337253,1.0,-0.02000000000000135,-0.0002415813227295079
09:30:57,11.68,9.981167608286258,62702929.0,62702929.0,62702929.0,1.0,0.7333333333333333,13.474190930896317,5.857012164735577,17.543594355087585,1.0,-0.09999999999999964,-0.0015948218304124141
09:31:00,11.53,8.568738229755182,53571169.0,53571169.0,53571169.0,1.0,0.7333333333333333,11.511873065727343,5.0040244294186875,14.988627693354534,1.0,-0.15000000000000036,-0.0028000135669990767
09:31:03,11.5,8.28625235404897,45057719.0,45057719.0,45057719.0,1.0,0.7333333333333333,9.682423427407588,4.208792356386372,12.606657413109405,1.0,-0.02999999999999936,-0.0006658126657498876
09:31:06,11.45,7.815442561205274,22775376.0,35097364.0,35097364.0,1.0,0.7333333333333333,7.542049330856089,3.278406466437198,9.819858924753806,1.0,-0.05000000000000071,-0.0014246084121873287
09:31:09,11.39,7.250470809792857,8600215.0,26094708.0,26094708.0,1.0,0.6552274933333333,5.607474538836735,2.4374781948578956,7.301014151451504,1.0,-0.05999999999999872,-0.0022993167810116412
09:31:12,11.37,7.062146892655368,-4542573.999999996,16356303.000000002,16356303.000000002,1.0,0.4604593933333333,3.5147951309514145,1.527824412175403,4.5763148477625695,1.0,-0.02000000000000135,-0.001222770206690433
09:31:15,11.41,7.43879472693033,32124087.000000004,57266858.0,57266858.0,1.0,0.7333333333333333,12.306037230007663,5.3492347054821785,16.022641091334066,1.0,0.040000000000000924,0.0006984842786381074
09:31:18,11.6,9.227871939736351,46476007.0,77439258.0,77439258.0,1.0,0.7333333333333333,16.640870920701968,7.23351657358936,21.666658179731463,1.0,0.1899999999999995,0.002453535905522229
09:31:21,11.65,9.698681732580049,45649795.0,86653243.0,86653243.0,1.0,0.7333333333333333,18.620858061723954,8.094184856416963,24.2446304979602,1.0,0.05000000000000071,0.0005770124494936757
09:31:24,11.7,10.16949152542373,49882855.0,90886303.0,90886303.0,1.0,0.7333333333333333,19.53049752468971,8.489590371110792,25.428994429679353,1.0,0.049999999999998934,0.0005501379014173229
09:31:27,11.74,10.546139359698692,43859293.0,99825139.0,99825139.0,1.0,0.7333333333333333,21.45135807912999,9.324557286142406,27.929983064367434,1.0,0.040000000000000924,0.0004007006691971741
09:31:30,11.74,10.546139359698692,38118733.0,99825139.0,99825139.0,1.0,0.7333333333333333,21.45135807912999,9.324557286142406,27.929983064367434,1.0,0.0,0.0
09:31:33,11.74,10.546139359698692,34318478.0,99825139.0,99825139.0,1.0,0.7333333333333333,21.45135807912999,9.324557286142406,27.929983064367434,1.0,0.0,0.0
09:31:36,11.7,10.16949152542373,8219278.0,82942039.0,82942039.0,1.0,0.7333333333333333,17.82335988935778,7.74752534113634,23.20627617251906,1.0,-0.040000000000000924,-0.0004822644883374633
09:31:39,11.64,9.604519774011312,-15692738.000000002,69040387.0,69040387.0,1.0,0.7333333333333333,14.836043087891028,6.448987199897026,19.316745851637368,1.0,-0.05999999999999872,-0.0008690565422235934
09:31:42,11.61,9.322033898305088,-31937195.0,57793780.0,57793780.0,1.0,0.7333333333333333,12.419267149995767,5.398453914426417,16.170068109053947,1.0,-0.030000000000001137,-0.000519087002096093
09:31:45,11.55,8.75706214689267,-44806034.0,51694225.0,51694225.0,1.0,0.7333333333333333,11.108537811283323,4.828701138850755,14.46347927224624,1.0,-0.05999999999999872,-0.001160671235519997
09:31:48,11.55,8.75706214689267,-57263348.0,51694225.0,51694225.0,1.0,0.7333333333333333,11.108537811283323,4.828701138850755,14.46347927224624,1.0,0.0,0.0
09:31:51,11.51,8.380414312617708,-78179254.0,36770359.0,36770359.0,1.0,0.7333333333333333,7.901558119615141,3.434679103502395,10.287944644291562,1.0,-0.040000000000000924,-0.001087832729617922
09:31:54,11.55,8.75706214689267,-69612619.0,45336994.0,45336994.0,1.0,0.7333333333333333,9.742436647399689,4.2348791293392996,12.684795506363663,1.0,0.040000000000000924,0.000882281696929464
09:31:57,11.56,8.851224105461407,-27027211.0,55760646.0,55760646.0,1.0,0.7333333333333333,11.982368329781213,5.208541086422202,15.60121943269408,1.0,0.009999999999999787,0.000179337950998627
09:32:00,11.6,9.227871939736351,-1887003.0,60815926.0,60815926.0,1.0,0.7333333333333333,13.068694104596956,5.680749273955906,17.015631535697867,1.0,0.03999999999999915,0.0006577224525036279
09:32:03,11.63,9.510357815442577,14500714.0,68071883.0,68071883.0,1.0,0.7333333333333333,14.627921904057068,6.358520298269591,19.04576901565448,1.0,0.030000000000001137,0.000440710594122997
09:32:06,11.67,9.88700564971752,28955361.0,74013080.0,74013080.0,1.0,0.7333333333333333,15.904621796913244,6.913481025895098,20.708051014501187,1.0,0.03999999999999915,0.0005404450132327846
09:32:09,11.65,9.698681732580049,30767706.0,65865070.0,65865070.0,1.0,0.7333333333333333,14.153701318432047,6.152384304426358,18.428326852952097,1.0,-0.019999999999999574,-0.00030365108546912
09:32:12,11.68,9.981167608286258,44945770.0,71040478.0,71040478.0,1.0,0.7333333333333333,15.265841319695596,6.635813517333938,19.87634945767085,1.0,0.02999999999999936,0.00042229445584529096
09:32:15,11.71,10.263653483992483,61338968.0,77695271.0,77695271.0,1.0,0.7333333333333333,16.695885384903335,7.257430468510129,21.738287819578577,1.0,0.030000000000001137,0.0003861238864846888
09:32:18,11.69,10.075329566854997,12156569.0,69423427.0,69423427.0,1.0,0.7333333333333333,14.918354300086085,6.4847665482521935,19.42391625801141,1.0,-0.02000000000000135,-0.0002880871899337575
