time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
09:30:00,29.09,0.3103448275862064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:30:03,29.29,0.9999999999999972,38317178.0,38317178.0,38317178.0,1.0,0.7333333333333333,2.9658470562883683,1.2010613311877305,3.328500744841638,1.0,0.1999999999999993,0.005219591066962168
09:30:06,29.35,1.2068965517241428,46890313.0,46890313.0,46890313.0,1.0,0.7333333333333333,3.6294295153857683,1.469788347972529,4.0732238096019895,1.0,0.060000000000002274,0.0012795819895679151
09:30:09,29.16,0.5517241379310349,39174577.0,39174577.0,39174577.0,1.0,0.7333333333333333,3.032211920115621,1.2279367128846557,3.4029804784516258,1.0,-0.19000000000000128,-0.0048500842778723885
09:30:12,29.16,0.5517241379310349,39174577.0,39174577.0,39174577.0,1.0,0.7333333333333333,3.032211920115621,1.2279367128846557,3.4029804784516258,1.0,0.0,0.0
09:30:15,29.2,0.6896551724137907,46001537.0,46001537.0,46001537.0,1.0,0.7333333333333333,3.560635991935274,1.4419294465240011,3.9960184481320673,1.0,0.03999999999999915,0.0008695361635416475
09:30:18,29.2,0.6896551724137907,46001537.0,46001537.0,46001537.0,1.0,0.7333333333333333,3.560635991935274,1.4419294465240011,3.9960184481320673,1.0,0.0,0.0
09:30:21,29.23,0.7931034482758635,52511058.0,52511058.0,52511058.0,1.0,0.7333333333333333,4.064489477588558,1.6459719769435035,4.561481423956182,1.0,0.030000000000001137,0.000571308237590664
09:30:24,29.3,1.0344827586206922,61022708.0,61022708.0,61022708.0,1.0,0.7333333333333333,4.723312841267816,1.9127717313409711,5.300863467300588,1.0,0.07000000000000028,0.0011471139563324572
09:30:27,29.3,1.0344827586206922,61022708.0,61022708.0,61022708.0,1.0,0.7333333333333333,4.723312841267816,1.9127717313409711,5.300863467300588,1.0,0.0,0.0
09:30:30,29.23,0.7931034482758635,53317680.0,53317680.0,53317680.0,1.0,0.7333333333333333,4.126924072438873,1.6712557411362974,4.631550308669081,1.0,-0.07000000000000028,-0.0013128853318449018
09:30:33,29.27,0.9310344827586192,61756221.0,61756221.0,61756221.0,1.0,0.7333333333333333,4.780088613528479,1.935763876018836,5.364581587848271,1.0,0.03999999999999915,0.0006477080260464634
09:30:36,29.21,0.7241379310344856,56699970.0,56699970.0,56699970.0,1.0,0.7333333333333333,4.388721923001188,1.7772744497651778,4.925359909790291,1.0,-0.05999999999999872,-0.0010582016180960717
09:30:39,29.25,0.8620689655172413,62789820.0,62789820.0,62789820.0,1.0,0.7333333333333333,4.860091805609393,1.9681622898804807,5.454367298094667,1.0,0.03999999999999915,0.0006370459415236283
09:30:42,29.2,0.6896551724137907,57530900.0,57530900.0,57530900.0,1.0,0.7333333333333333,4.453038018891174,1.8033201541728412,4.997540359089331,1.0,-0.05000000000000071,-0.000869098171591279
09:30:45,29.24,0.8275862068965464,62504624.0,62504624.0,62504624.0,1.0,0.7333333333333333,4.838016909669373,1.9592227513943894,5.4295931589755,1.0,0.03999999999999915,0.0006399526537428519
09:30:48,29.2,0.6896551724137907,59143704.0,59143704.0,59143704.0,1.0,0.7333333333333333,4.577873151472444,1.8538738906506396,5.137639907007071,1.0,-0.03999999999999915,-0.0006763188183141041
09:30:51,29.2,0.6896551724137907,59143704.0,59143704.0,59143704.0,1.0,0.7333333333333333,4.577873151472444,1.8538738906506396,5.137639907007071,1.0,0.0,0.0
09:30:54,29.19,0.6551724137931079,53472087.0,53472087.0,53472087.0,1.0,0.7333333333333333,4.138875567051038,1.6760956663772613,4.644963191384733,1.0,-0.00999999999999801,-0.00018701345993841627
09:30:57,29.17,0.5862068965517301,49773331.0,49773331.0,49773331.0,1.0,0.7333333333333333,3.8525824429976705,1.560157253451899,4.323663118060245,1.0,-0.019999999999999574,-0.0004018216100505625
09:31:00,29.15,0.51724137931034,45336701.0,45336701.0,45336701.0,1.0,0.7333333333333333,3.509175994189236,1.4210899992353327,3.938266096922969,1.0,-0.020000000000003126,-0.00044114369945010175
09:31:03,29.09,0.3103448275862064,42439337.0,42439337.0,42439337.0,1.0,0.7333333333333333,3.2849126496810395,1.3302714148715415,3.6865805935678586,1.0,-0.05999999999999872,-0.0014137826893949525
09:31:06,29.09,0.3103448275862064,4122159.0,42439337.0,42439337.0,1.0,0.7333333333333333,3.2849126496810395,1.3302714148715415,3.6865805935678586,1.0,0.0,0.0
09:31:09,29.09,0.3103448275862064,-4450976.000000002,42439337.0,42439337.0,1.0,0.7333333333333333,3.2849126496810395,1.3302714148715415,3.6865805935678586,1.0,0.0,0.0
09:31:12,29.06,0.2068965517241335,-1803304.0,37371273.0,37371273.0,1.0,0.7333333333333333,2.8926316029014187,1.1714117072389854,3.2463327548855556,1.0,-0.030000000000001137,-0.0008027556353245214
09:31:15,29.04,0.1379310344827556,-7451584.0,31722993.0,31722993.0,1.0,0.7333333333333333,2.4554403616494542,0.9943649869476049,2.7556832559304363,1.0,-0.019999999999999574,-0.0006304575359582109
09:31:18,29.01,0.034482758620695,-23698091.0,22303446.0,22303446.0,1.0,0.5794022533333333,1.7263434604757841,0.6991069786724289,1.9374348659897465,1.0,-0.029999999999997584,-0.0013450836251939536
09:31:21,29.04,0.1379310344827556,-20611139.0,25390398.0,25390398.0,1.0,0.6411412933333334,1.9652813984967807,0.7958682453406744,2.2055893222310274,1.0,0.029999999999997584,0.001181549024950203
09:31:24,29.04,0.1379310344827556,-27120660.0,25390398.0,25390398.0,1.0,0.6411412933333334,1.9652813984967807,0.7958682453406744,2.2055893222310274,1.0,0.0,0.0
09:31:27,29.05,0.1724137931034507,-29139635.0,31883073.0,31883073.0,1.0,0.7333333333333333,2.467830960893758,0.9993827337633159,2.76958893549886,1.0,0.010000000000001563,0.0003136460528758179
09:31:30,29.06,0.2068965517241335,-23743193.0,37279515.0,37279515.0,1.0,0.7333333333333333,2.885529300268618,1.1685355302505045,3.238362006848078,1.0,0.00999999999999801,0.00026824383310775394
09:31:33,29.1,0.3448275862069014,-8731155.0,44586525.0,44586525.0,1.0,0.7333333333333333,3.4511104633378205,1.3975755487404375,3.873100510491674,1.0,0.0400000000000027,0.0008971320370897418
09:31:36,29.12,0.4137931034482792,-13701504.0,48054717.0,48054717.0,1.0,0.7333333333333333,3.7195573472352432,1.5062868766032211,4.17437216612492,1.0,0.019999999999999574,0.0004161922335324454
09:31:39,29.15,0.51724137931034,-6199568.0,50500402.0,50500402.0,1.0,0.7333333333333333,3.908859588069853,1.5829474720616306,4.386821640983117,1.0,0.029999999999997584,0.0005940546770300479
