time,price,true_change_pct,flow_1min,flow_5min,flow_15min,flow_sustainability,confidence,flow_5min_ratio_stock,flow_5min_ratio_stock_p75,flow_5min_ratio_day,sustain_ratio,price_change,flow_efficiency
10:36:03,23.0,2.176810306530424,-713981.9999999991,3945192.0,-11167902.0,-2.830762609272248,0.0789038399999999,0.3880180735825464,0.13377161495322976,0.3770910328962222,2.830762609272248,0.010000000000001563,0.0025347308825531337
10:36:06,23.0,2.176810306530424,-713981.9999999991,4586816.0,-10515021.0,-2.292444475644979,0.09173632,0.45112316667923924,0.15552748353269336,0.43841901310377757,2.292444475644979,0.0,0.0
10:36:09,23.0,2.176810306530424,751504.0000000001,729115.9999999997,-12195245.0,-16.72606965146836,0.0145823199999999,0.07171011847793765,0.024722503951199088,0.06969067805601396,16.72606965146836,0.0,0.0
10:36:12,23.0,2.176810306530424,82786.00000000023,-873100.0000000005,-14000883.0,16.03582980185545,0.417462,0.0858712529187227,0.02960464205941434,0.08345301846442246,16.03582980185545,0.0,0.0
10:36:15,23.01,2.2212350066637048,577868.0000000002,861263.0,-10376781.0,-12.048330184856423,0.01722526,0.0847070586445285,0.02920327893026842,0.08232160925635534,12.048330184856425,0.010000000000001563,0.01161085522076481
10:36:18,23.01,2.2212350066637048,577868.0000000002,1247033.0,-7732959.0,-6.201086097962123,0.02494066,0.12264836346465866,0.04228377688841785,0.1191944427611317,6.201086097962123,0.0,0.0
10:36:21,23.0,2.176810306530424,1207706.0000000005,1674171.0,-6036039.0,-3.605389772012536,0.03348342,0.16465829958789466,0.0567669604870596,0.16002133017478015,3.6053897720125363,-0.010000000000001563,-0.005973105495198258
10:36:24,23.02,2.26565970679697,962462.0000000002,1872058.0,-4219039.0,-2.253690323697236,0.03744116,0.1841209093992877,0.06347681480295848,0.17893585023533354,2.253690323697236,0.019999999999999574,0.010683429680063104
10:36:27,23.0,2.176810306530424,-744767.9999999998,889958.0,-5201139.0,-5.844252200665649,0.01779916,0.08752927328489357,0.030176254767967304,0.08506434704679927,5.844252200665649,-0.019999999999999574,-0.02247297063456879
10:36:30,23.0,2.176810306530424,1056132.0000000005,889958.0,-4413512.999999998,-4.959237402214485,0.01779916,0.08752927328489357,0.030176254767967304,0.08506434704679927,4.959237402214485,0.0,0.0
