date,time,rank,code,score,price,mfe,sustain,inflow_pct,mass_potential,velocity,kinetic_energy,friction,purity,ratio_stock,change_pct
20260313,09:47:00,2,000420.SZ,0.0,5.05,0.0,0.0,14.84245618811881,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:48:00,1,300981.SZ,6271.85,15.13,15.125327454262552,18.938574962003948,0.9081907105089227,0.009081907105089227,3473.546631602946,31.54642783341355,0.6627105376126873,0.8140703517587944,6.9999999999951426,15.14459665144597
20260313,09:48:00,2,000420.SZ,0.0,5.06,0.0,0.0,15.016836126482215,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:49:00,1,300981.SZ,0.0,15.01,0.0,0.0,0.9230258227848102,0.0,0.0,0.0,0.0,0.0,6.999999999980926,0.0
20260313,09:49:00,2,000420.SZ,0.0,5.05,0.0,0.0,15.242771722772277,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:50:00,1,300981.SZ,0.0,15.0,0.0,0.0,0.9339875766666667,0.0,0.0,0.0,0.0,0.0,6.999999999939883,0.0
20260313,09:50:00,2,000420.SZ,0.0,5.04,0.0,0.0,15.39483246031746,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:51:00,1,300981.SZ,5175.18,15.05,14.321696784180482,16.659909954617675,0.9378964019933554,0.009378964019933555,3071.2417725472187,28.805066081237317,0.5988737658139951,0.7738693467336687,6.999999999813289,14.535768645357686
20260313,09:51:00,2,000420.SZ,0.0,5.04,0.0,0.0,15.550225694444444,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:52:00,1,300981.SZ,5821.54,15.09,14.422869706959968,16.01991638108194,0.9418704572564612,0.009418704572564612,3268.2685770468524,30.782856191000427,0.630388121512083,0.7939698492462312,6.999999999469178,14.84018264840182
20260313,09:52:00,2,000420.SZ,0.0,5.04,0.0,0.0,15.652087787698413,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:53:00,1,300981.SZ,5843.93,15.09,14.36762564340513,15.382317323008662,0.945491984758118,0.00945491984758118,3268.2685770468524,30.901217436346187,0.630388121512083,0.7939698492462312,6.999999998515357,14.84018264840182
20260313,09:53:00,2,000420.SZ,0.0,5.04,0.0,0.0,15.749738115079365,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:54:00,1,300981.SZ,0.0,14.98,0.0,0.0,0.9586781842456609,0.0,0.0,0.0,0.0,0.0,6.999999996427828,0.0
20260313,09:54:00,2,000420.SZ,0.0,5.03,0.0,0.0,15.912841491053678,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:55:00,1,300981.SZ,0.0,14.94,0.0,0.0,0.9669356392235608,0.0,0.0,0.0,0.0,0.0,6.999999991878272,0.0
20260313,09:55:00,2,000420.SZ,0.0,5.03,0.0,0.0,16.017918260437376,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:56:00,1,300981.SZ,0.0,14.93,0.0,0.0,0.9781601071667784,0.0,0.0,0.0,0.0,0.0,6.999999984503917,0.0
20260313,09:56:00,2,000420.SZ,0.0,5.04,0.0,0.0,16.2255416765873,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:57:00,1,300981.SZ,0.0,14.92,0.0,0.0,0.987190810991957,0.0,0.0,0.0,0.0,0.0,6.999999970405181,0.0
20260313,09:57:00,2,000420.SZ,0.0,5.05,0.0,0.0,16.267581782178215,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:58:00,1,300981.SZ,0.0,14.95,0.0,0.0,0.9920957458193981,0.0,0.0,0.0,0.0,0.0,6.9999999443076995,0.0
20260313,09:58:00,2,000420.SZ,0.0,5.05,0.0,0.0,16.363573762376237,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,09:59:00,1,300981.SZ,0.0,15.03,0.0,0.0,0.9906071856287425,0.0,0.0,0.0,0.0,0.0,6.999999893103534,0.0
20260313,09:59:00,2,000420.SZ,0.0,5.04,0.0,0.0,16.506595406746033,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:00:00,1,300981.SZ,0.0,15.0,0.0,0.0,0.9948574166666666,0.0,0.0,0.0,0.0,0.0,6.999999797442431,0.0
20260313,10:00:00,2,000420.SZ,0.0,5.04,0.0,0.0,16.589345496031747,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:01:00,1,300981.SZ,0.0,14.95,0.0,0.0,1.0011756755852843,0.0,0.0,0.0,0.0,0.0,6.999999636721152,0.0
20260313,10:01:00,2,000420.SZ,0.0,5.01,0.0,0.0,16.8114027245509,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:02:00,1,300981.SZ,0.0,14.94,0.0,0.0,1.0048296686746987,0.0,0.0,0.0,0.0,0.0,6.999999371724747,0.0
20260313,10:02:00,2,000420.SZ,0.0,5.0,0.0,0.0,16.996157489999998,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:03:00,1,300981.SZ,0.0,14.92,0.0,0.0,1.0109511829758713,0.0,0.0,0.0,0.0,0.0,6.9999989823275035,0.0
20260313,10:03:00,2,000420.SZ,0.0,4.97,0.0,0.0,17.348033501006036,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:04:00,1,300981.SZ,0.0,14.9,0.0,0.0,1.0166054295302014,0.0,0.0,0.0,0.0,0.0,6.999998384051814,0.0
20260313,10:04:00,2,000420.SZ,0.0,4.95,0.0,0.0,17.61036484848485,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:05:00,1,300981.SZ,0.0,14.87,0.0,0.0,1.0234293913920647,0.0,0.0,0.0,0.0,0.0,6.9999975207266445,0.0
20260313,10:05:00,2,000420.SZ,0.0,4.96,0.0,0.0,17.765453971774193,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:06:00,1,300981.SZ,0.0,14.84,0.0,0.0,1.030724477762803,0.0,0.0,0.0,0.0,0.0,6.99999631262246,0.0
20260313,10:06:00,2,000420.SZ,0.0,4.97,0.0,0.0,17.82716235412475,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:07:00,1,300981.SZ,0.0,14.91,0.0,0.0,1.0417572266934942,0.0,0.0,0.0,0.0,0.0,6.999995480431337,0.0
20260313,10:07:00,2,000420.SZ,0.0,4.98,0.0,0.0,17.851601114457832,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:08:00,1,300981.SZ,0.0,14.89,0.0,0.0,1.044910214909335,0.0,0.0,0.0,0.0,0.0,6.999993159752598,0.0
20260313,10:08:00,2,000420.SZ,0.0,4.97,0.0,0.0,18.00104010060362,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:09:00,1,300981.SZ,0.0,14.85,0.0,0.0,1.0498948013468015,0.0,0.0,0.0,0.0,0.0,6.999989928487112,0.0
20260313,10:09:00,2,000420.SZ,0.0,4.99,0.0,0.0,17.99596992985972,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:10:00,1,300981.SZ,0.0,14.82,0.0,0.0,1.0556316902834009,0.0,0.0,0.0,0.0,0.0,6.999985761431543,0.0
20260313,10:10:00,2,000420.SZ,0.0,4.98,0.0,0.0,18.098690702811247,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:11:00,1,300981.SZ,0.0,14.8,0.0,0.0,1.0626101722972974,0.0,0.0,0.0,0.0,0.0,6.999980752880585,0.0
20260313,10:11:00,2,000420.SZ,0.0,4.96,0.0,0.0,18.28301114919355,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:12:00,1,300981.SZ,0.0,14.78,0.0,0.0,1.0657521820027063,0.0,0.0,0.0,0.0,0.0,6.999972923011426,0.0
20260313,10:12:00,2,000420.SZ,0.0,4.95,0.0,0.0,18.4062032020202,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:13:00,1,300981.SZ,0.0,14.73,0.0,0.0,1.0741441446028515,0.0,0.0,0.0,0.0,0.0,6.999964049556482,0.0
20260313,10:13:00,2,000420.SZ,0.0,4.94,0.0,0.0,18.538891963562754,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:14:00,1,300981.SZ,0.0,14.67,0.0,0.0,1.085057416496251,0.0,0.0,0.0,0.0,0.0,6.999953951596298,0.0
20260313,10:14:00,2,000420.SZ,0.0,4.91,0.0,0.0,18.812358940936864,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:15:00,1,300981.SZ,0.0,14.61,0.0,0.0,1.0939660780287475,0.0,0.0,0.0,0.0,0.0,6.999940054284426,0.0
20260313,10:15:00,2,000420.SZ,0.0,4.9,0.0,0.0,19.02981929591837,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:16:00,1,300981.SZ,0.0,14.78,0.0,0.0,1.1025231292286874,0.0,0.0,0.0,0.0,0.0,6.999937785193181,0.0
20260313,10:16:00,2,000420.SZ,0.0,4.9,0.0,0.0,19.18062237755102,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:17:00,1,300981.SZ,0.0,14.8,0.0,0.0,1.1029683006756756,0.0,0.0,0.0,0.0,0.0,6.999917919271137,0.0
20260313,10:17:00,2,000420.SZ,0.0,4.9,0.0,0.0,19.314489948979592,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:18:00,1,300981.SZ,0.0,14.77,0.0,0.0,1.1065240013540962,0.0,0.0,0.0,0.0,0.0,6.999892128363597,0.0
20260313,10:18:00,2,000420.SZ,0.0,4.91,0.0,0.0,19.36574714867617,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:19:00,1,300981.SZ,0.0,14.7,0.0,0.0,1.1125849489795918,0.0,0.0,0.0,0.0,0.0,6.9998589116820735,0.0
20260313,10:19:00,2,000420.SZ,0.0,4.92,0.0,0.0,19.407916961382114,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:20:00,1,300981.SZ,0.0,14.72,0.0,0.0,1.113551066576087,0.0,0.0,0.0,0.0,0.0,6.999821028793855,0.0
20260313,10:20:00,2,000420.SZ,0.0,4.91,0.0,0.0,19.495846608961305,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:21:00,1,300981.SZ,0.0,14.73,0.0,0.0,1.1141058384249831,0.0,0.0,0.0,0.0,0.0,6.999772033430165,0.0
20260313,10:21:00,2,000420.SZ,0.0,4.91,0.0,0.0,19.59380596741344,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:22:00,1,300981.SZ,0.0,14.72,0.0,0.0,1.115738461277174,0.0,0.0,0.0,0.0,0.0,6.999710891892649,0.0
20260313,10:22:00,2,000420.SZ,0.0,4.9,0.0,0.0,19.727130234693877,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:23:00,1,300981.SZ,0.0,14.75,0.0,0.0,1.1147276508474575,0.0,0.0,0.0,0.0,0.0,6.99963817715421,0.0
20260313,10:23:00,2,000420.SZ,0.0,4.86,0.0,0.0,20.080646296296294,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:24:00,1,300981.SZ,0.0,14.74,0.0,0.0,1.1193991791044777,0.0,0.0,0.0,0.0,0.0,6.999563756668773,0.0
20260313,10:24:00,2,000420.SZ,0.0,4.89,0.0,0.0,20.082242883435583,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:25:00,1,300981.SZ,0.0,14.75,0.0,0.0,1.1203650305084747,0.0,0.0,0.0,0.0,0.0,6.999465190075264,0.0
20260313,10:25:00,2,000420.SZ,0.0,4.89,0.0,0.0,20.13085383435583,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:26:00,1,300981.SZ,0.0,14.73,0.0,0.0,1.1242065648336728,0.0,0.0,0.0,0.0,0.0,6.9993531565959675,0.0
20260313,10:26:00,2,000420.SZ,0.0,4.89,0.0,0.0,20.167626789366054,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:27:00,1,300981.SZ,0.0,14.71,0.0,0.0,1.127925101971448,0.0,0.0,0.0,0.0,0.0,6.9992217878318215,0.0
20260313,10:27:00,2,000420.SZ,0.0,4.88,0.0,0.0,20.24387005122951,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:28:00,1,300981.SZ,0.0,14.71,0.0,0.0,1.1301836029911625,0.0,0.0,0.0,0.0,0.0,6.999070337200006,0.0
20260313,10:28:00,2,000420.SZ,0.0,4.87,0.0,0.0,20.333071242299795,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:29:00,1,300981.SZ,0.0,14.7,0.0,0.0,1.1331127278911564,0.0,0.0,0.0,0.0,0.0,6.998894991350534,0.0
20260313,10:29:00,2,000420.SZ,0.0,4.88,0.0,0.0,20.362544241803278,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:30:00,1,300981.SZ,0.0,14.7,0.0,0.0,1.133742962585034,0.0,0.0,0.0,0.0,0.0,6.9986743930605195,0.0
20260313,10:30:00,2,000420.SZ,0.0,4.89,0.0,0.0,20.366205051124744,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:31:00,1,300981.SZ,0.0,14.73,0.0,0.0,1.1320731737949763,0.0,0.0,0.0,0.0,0.0,6.99841938050199,0.0
20260313,10:31:00,2,000420.SZ,0.0,4.9,0.0,0.0,20.35991493877551,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:32:00,1,300981.SZ,0.0,14.7,0.0,0.0,1.1367790204081634,0.0,0.0,0.0,0.0,0.0,6.998156911351082,0.0
20260313,10:32:00,2,000420.SZ,0.0,4.89,0.0,0.0,20.447467689161556,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:33:00,1,300981.SZ,0.0,14.67,0.0,0.0,1.1409606441717792,0.0,0.0,0.0,0.0,0.0,6.997850469692538,0.0
20260313,10:33:00,2,000420.SZ,0.0,4.87,0.0,0.0,20.611636447638602,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:34:00,1,300981.SZ,0.0,14.65,0.0,0.0,1.1430830375426622,0.0,0.0,0.0,0.0,0.0,6.9974753625767,0.0
20260313,10:34:00,2,000420.SZ,0.0,4.87,0.0,0.0,20.667941026694045,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:35:00,1,300981.SZ,0.0,14.64,0.0,0.0,1.1462367896174863,0.0,0.0,0.0,0.0,0.0,6.997097105804388,0.0
20260313,10:35:00,2,000420.SZ,0.0,4.87,0.0,0.0,20.716665266940453,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:36:00,1,300981.SZ,0.0,14.63,0.0,0.0,1.1484107416267941,0.0,0.0,0.0,0.0,0.0,6.996647161689064,0.0
20260313,10:36:00,2,000420.SZ,0.0,4.88,0.0,0.0,20.7181343852459,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:37:00,1,300981.SZ,0.0,14.62,0.0,0.0,1.1503315355677155,0.0,0.0,0.0,0.0,0.0,6.996135492944996,0.0
20260313,10:37:00,2,000420.SZ,0.0,4.88,0.0,0.0,20.769232213114755,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:38:00,1,300981.SZ,0.0,14.61,0.0,0.0,1.1539289835728952,0.0,0.0,0.0,0.0,0.0,6.995627669945062,0.0
20260313,10:38:00,2,000420.SZ,0.0,4.88,0.0,0.0,20.820515963114754,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:39:00,1,300981.SZ,0.0,14.63,0.0,0.0,1.1563247539302803,0.0,0.0,0.0,0.0,0.0,6.9951193395704925,0.0
20260313,10:39:00,2,000420.SZ,0.0,4.86,0.0,0.0,20.97831832304527,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:40:00,1,300981.SZ,0.0,14.62,0.0,0.0,1.1583807387140903,0.0,0.0,0.0,0.0,0.0,6.994444684476015,0.0
20260313,10:40:00,2,000420.SZ,0.0,4.85,0.0,0.0,21.14995469072165,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:41:00,1,300981.SZ,0.0,14.61,0.0,0.0,1.160601930184805,0.0,0.0,0.0,0.0,0.0,6.993708249455969,0.0
20260313,10:41:00,2,000420.SZ,0.0,4.89,0.0,0.0,21.182170766871167,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:42:00,1,300981.SZ,0.0,14.62,0.0,0.0,1.160890256497948,0.0,0.0,0.0,0.0,0.0,6.9928789179283655,0.0
20260313,10:42:00,2,000420.SZ,0.0,4.89,0.0,0.0,21.234117995910022,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:43:00,1,300981.SZ,0.0,14.64,0.0,0.0,1.1598670662568307,0.0,0.0,0.0,0.0,0.0,6.991934213073138,0.0
20260313,10:43:00,2,000420.SZ,0.0,4.89,0.0,0.0,21.281618026584866,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:44:00,1,300981.SZ,0.0,14.64,0.0,0.0,1.160411919398907,0.0,0.0,0.0,0.0,0.0,6.990893691853568,0.0
20260313,10:44:00,2,000420.SZ,0.0,4.9,0.0,0.0,21.283720204081632,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:45:00,1,300981.SZ,0.0,14.7,0.0,0.0,1.1577011700680273,0.0,0.0,0.0,0.0,0.0,6.989870618259955,0.0
20260313,10:45:00,2,000420.SZ,0.0,4.89,0.0,0.0,21.368240766871168,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:46:00,1,300981.SZ,0.0,14.73,0.0,0.0,1.1566466496945011,0.0,0.0,0.0,0.0,0.0,6.988701560639077,0.0
20260313,10:46:00,2,000420.SZ,0.0,4.89,0.0,0.0,21.401207668711656,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:47:00,1,300981.SZ,0.0,14.73,0.0,0.0,1.1586577155465037,0.0,0.0,0.0,0.0,0.0,6.987501218351023,0.0
20260313,10:47:00,2,000420.SZ,0.0,4.88,0.0,0.0,21.47689194672131,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:48:00,1,300981.SZ,0.0,14.71,0.0,0.0,1.1606481441196466,0.0,0.0,0.0,0.0,0.0,6.986042113923163,0.0
20260313,10:48:00,2,000420.SZ,0.0,4.88,0.0,0.0,21.511178084016393,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:49:00,1,300981.SZ,0.0,14.7,0.0,0.0,1.1630170544217686,0.0,0.0,0.0,0.0,0.0,6.984590304934672,0.0
20260313,10:49:00,2,000420.SZ,0.0,4.89,0.0,0.0,21.5722308997955,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:50:00,1,300981.SZ,0.0,14.7,0.0,0.0,1.1631769693877552,0.0,0.0,0.0,0.0,0.0,6.982852006283634,0.0
20260313,10:50:00,2,000420.SZ,0.0,4.9,0.0,0.0,21.635124142857144,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:51:00,1,300981.SZ,0.0,14.69,0.0,0.0,1.1646588223281142,0.0,0.0,0.0,0.0,0.0,6.981041131147031,0.0
20260313,10:51:00,2,000420.SZ,0.0,4.9,0.0,0.0,21.716055979591836,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:52:00,1,300981.SZ,0.0,14.69,0.0,0.0,1.1652690231449965,0.0,0.0,0.0,0.0,0.0,6.979078660442017,0.0
20260313,10:52:00,2,000420.SZ,0.0,4.9,0.0,0.0,21.73956175510204,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:53:00,1,300981.SZ,0.0,14.7,0.0,0.0,1.1650717517006803,0.0,0.0,0.0,0.0,0.0,6.976965818986421,0.0
20260313,10:53:00,2,000420.SZ,0.0,4.9,0.0,0.0,21.772364020408162,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:54:00,1,300981.SZ,0.0,14.69,0.0,0.0,1.16650522804629,0.0,0.0,0.0,0.0,0.0,6.974705928118268,0.0
20260313,10:54:00,2,000420.SZ,0.0,4.92,0.0,0.0,21.749991737804876,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:55:00,1,300981.SZ,0.0,14.69,0.0,0.0,1.167300585432267,0.0,0.0,0.0,0.0,0.0,6.9723155207254255,0.0
20260313,10:55:00,2,000420.SZ,0.0,4.92,0.0,0.0,21.83508462398374,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:56:00,1,300981.SZ,0.0,14.69,0.0,0.0,1.167680677331518,0.0,0.0,0.0,0.0,0.0,6.9696776291994365,0.0
20260313,10:56:00,2,000420.SZ,0.0,4.94,0.0,0.0,21.815406589068825,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:57:00,1,300981.SZ,0.0,14.68,0.0,0.0,1.1692352486376023,0.0,0.0,0.0,0.0,0.0,6.966942865522874,0.0
20260313,10:57:00,2,000420.SZ,0.0,4.92,0.0,0.0,21.962552489837396,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20260313,10:58:00,1,300981.SZ,0.0,14.68,0.0,0.0,1.172375970708447,0.0,0.0,0.0,0.0,0.0,6.964598212757916,0.0
20260313,10:58:00,2,000420.SZ,0.0,4.92,0.0,0.0,21.984409278455285,0.0,0.0,0.0,0.0,0.0,7.0,0.0
