stock_code,open,prev_close,open_change_pct,volume,amount,auction_power,bidVol1,askVol1
002821.SZ,99.99000000000001,99.93,0.06004202942059668,232,2319800,0.007318714490707226,0,0
600984.SH,4.57,4.56,0.2192982456140499,3485,1592600,0.02772298932774895,0,0
002056.SZ,22.85,22.83,0.08760402978538383,1883,4302700,0.011587588101212541,0,0
002885.SZ,32.5,32.44,0.18495684340321294,574,1865500,0.024858422514042876,0,0
002040.SZ,11.12,11.1,0.18018018018017634,1180,1312200,0.02427680688998848,0,0
000488.SZ,2.87,2.8,2.50000000000001,56320,16163800,0.33496064955088584,0,0
002221.SZ,8.91,8.89,0.2249718785151808,4640,4134200,0.031761476860739164,0,0
000626.SZ,8.82,8.42,4.750593824228033,32558,28716200,0.6463566019630576,0,0
603381.SH,28.54,28.25,1.0265486725663686,2061,5882100,0.14500039787565866,0,0
002655.SZ,17.49,17.38,0.6329113924050601,3274,5726200,0.09049328696141686,0,0
000608.SZ,3.67,3.63,1.1019283746556485,12283,4507900,0.16477934198606647,0,0
002170.SZ,14.17,14.1,0.49645390070922185,5894,8351800,0.07512210173125373,0,0
600157.SH,1.97,1.96,0.5102040816326535,168815,33256600,0.07737512758156911,0,0
002606.SZ,13.85,13.8,0.3623188405797024,2500,3462500,0.05936239257796279,0,0
002929.SZ,53.0,52.05,1.8251681075888624,6293,33352900,0.29886862623770283,0,0
002025.SZ,57.02,56.49,0.9382191538325387,7090,40427200,0.1562099025471282,0,0
002636.SZ,28.73,28.6,0.45454545454545103,5909,16976600,0.08158068747739383,0,0
001309.SZ,299.92,298.64,0.42860969729441123,1265,37939900,0.07863206356548594,0,0
002498.SZ,9.49,9.44,0.52966101694916,32462,30806400,0.09757724837306035,0,0
000509.SZ,4.0,3.97,0.7556675062972242,15430,6172000,0.1437856984105804,0,0
002112.SZ,27.01,26.65,1.3508442776735572,6930,18717700,0.26442028179433313,0,0
600089.SH,31.04,31.04,0.0,10170,31566200,0.020126540033017098,0,0
002713.SZ,11.04,11.04,0.0,4750,5244000,0.0902182811559513,0,0
603920.SH,58.02,58.02,0.0,1804,10466800,0.025034941097840144,0,0
605399.SH,16.82,16.82,0.0,1766,2970400,0.05668821663170903,0,0
000045.SZ,13.29,13.29,0.0,767,1019300,0.016781859478358304,0,0
000620.SZ,2.98,2.98,0.0,4095,1220300,0.008765382312090382,0,0
000617.SZ,8.94,8.94,0.0,3066,2741000,0.0024252304597746533,0,0
002358.SZ,8.98,8.98,0.0,2272,2040300,0.024437053657056552,0,0
000510.SZ,18.84,18.84,0.0,3551,6690100,0.05853328548256659,0,0
002328.SZ,7.33,7.33,0.0,3237,2372700,0.05671018410208675,0,0
002482.SZ,1.79,1.79,0.0,7957,1424300,0.021255125236941456,0,0
002537.SZ,8.82,8.82,0.0,2456,2166200,0.021005898100797008,0,0
000498.SZ,6.17,6.17,0.0,2446,1509200,0.016876769139057706,0,0
002620.SZ,6.9,6.9,0.0,1453,1002600,0.04607566216921314,0,0
002562.SZ,6.8,6.8,0.0,1684,1145100,0.024004297885455318,0,0
000600.SZ,9.73,9.73,0.0,5600,5448800,0.051373748907477604,0,0
002556.SZ,6.94,6.94,0.0,1765,1224900,0.01866482765935598,0,0
000591.SZ,6.65,6.65,0.0,35171,23388700,0.08964089180845869,0,0
000636.SZ,23.4,23.4,0.0,8051,18839300,0.06958419168804898,0,0
002053.SZ,12.7,12.7,0.0,1275,1619300,0.013848241594410195,0,0
000717.SZ,2.72,2.72,0.0,4522,1230000,0.01865873765436477,0,0
000818.SZ,23.98,23.98,0.0,2988,7165200,0.04539559501122125,0,0
002157.SZ,3.39,3.39,0.0,12385,4198500,0.01711987911653488,0,0
000859.SZ,10.4,10.4,0.0,1270,1320800,0.014175289403127017,0,0
000876.SZ,8.91,8.91,0.0,1655,1474600,0.0036772703533427464,0,0
000837.SZ,12.57,12.57,0.0,20937,26317800,0.20783128337101653,0,0
000816.SZ,3.8,3.8,0.0,3026,1149900,0.021066474782908583,0,0
000883.SZ,4.95,4.95,0.0,4256,2106700,0.006568259074864568,0,0
001331.SZ,54.73,54.73,0.0,261,1428500,0.015547730866477273,0,0
001332.SZ,65.15,65.15,0.0,253,1648300,0.05270464907543063,0,0
002155.SZ,35.47,35.48,-0.028184892897401382,13773,48852800,0.08814656542904156,0,0
600227.SH,4.04,4.05,-0.24691358024690832,62803,25372400,0.49156997480399345,0,0
002177.SZ,9.200000000000001,9.25,-0.540540540540529,58349,53681100,0.8645337431292538,0,0
000890.SZ,9.13,9.16,-0.3275109170305607,20986,19160200,0.5002724249989228,0,0
000628.SZ,55.43,55.45,-0.03606853020739969,1037,5748100,0.05394346944810757,0,0
001339.SZ,75.49,75.54,-0.06619009796136002,744,5616500,0.06231697441419658,0,0
600821.SH,9.81,9.88,-0.7085020242915008,91338,89602600,0.4573158452827095,0,0
000815.SZ,17.62,17.73,-0.620417371686404,25591,45091300,0.3680761794484101,0,0
600930.SH,6.350000000000001,6.37,-0.31397174254315047,58342,37047200,0.18063595718851796,0,0
600410.SH,32.45,32.68,-0.7037943696450333,42793,138863100,0.3902704103601583,0,0
002470.SZ,3.0,3.01,-0.3322259136212554,57775,17332500,0.1758350764701665,0,0
001389.SZ,124.0,124.1,-0.08058017727638543,635,7874000,0.04200903562092997,0,0
002842.SZ,39.05,39.2,-0.38265306122450427,4949,19325800,0.18434574651268534,0,0
002980.SZ,37.51,37.75,-0.6357615894039788,3081,11556800,0.3038754746266741,0,0
002396.SZ,32.04,32.07,-0.09354536950421309,2559,8199000,0.04387236909191269,0,0
000638.SZ,1.81,1.82,-0.5494505494505499,7515,1360200,0.2423028765470648,0,0
002261.SZ,40.82,41.08,-0.6329113924050586,29325,119704700,0.25596782492590875,0,0
002928.SZ,9.4,9.41,-0.10626992561104981,5070,4765800,0.039664062600999854,0,0
001258.SZ,10.04,10.09,-0.49554013875124586,16412,16477600,0.17584418172417104,0,0
000014.SZ,14.5,14.53,-0.206469373709562,1712,2482400,0.07073029158265241,0,0
002290.SZ,67.0,67.04,-0.05966587112172769,457,3061900,0.01847282264790693,0,0
000899.SZ,15.99,16.15,-0.9907120743033956,29581,47300000,0.30318399506793603,0,0
000681.SZ,23.02,23.06,-0.17346053772766326,3234,7444700,0.04782180575382204,0,0
002843.SZ,26.21,26.42,-0.7948523845571568,5426,14221500,0.21635340403144712,0,0
002731.SZ,8.0,8.04,-0.4975124378109347,3051,2440800,0.1328506412187947,0,0
000426.SZ,50.59,50.67,-0.15788434971383125,7398,37426500,0.04167406932911185,0,0
002560.SZ,11.35,11.36,-0.08802816901408263,1024,1162200,0.02260727240024632,0,0
600433.SH,3.81,3.85,-1.0389610389610398,46905,17870700,0.26798423660122817,0,0
002212.SZ,8.86,8.9,-0.4494382022472014,12831,11368300,0.10996305533247892,0,0
603738.SH,22.8,22.9,-0.4366812227074143,4080,9302400,0.1057302992344722,0,0
000070.SZ,17.36,17.47,-0.6296508299942727,13473,23389100,0.15160689196830063,0,0
002800.SZ,24.24,24.27,-0.12360939431397255,424,1027800,0.028967806927933264,0,0
002632.SZ,13.77,13.83,-0.4338394793926283,5708,7859900,0.09809461428240797,0,0
003035.SZ,10.07,10.09,-0.19821605550049132,16633,16749400,0.04391103873908507,0,0
002559.SZ,10.62,10.65,-0.2816901408450811,3106,3298600,0.06161879515825359,0,0
002957.SZ,28.09,28.14,-0.17768301350391152,1584,4449500,0.0378336669869267,0,0
000533.SZ,17.31,17.87,-3.1337437045327485,46333,80202000,0.6764869802264136,0,0
600206.SH,23.1,23.12,-0.08650519031141683,1433,3310200,0.01692730934744006,0,0
001282.SZ,23.96,24.11,-0.6221484861053446,903,2163600,0.11552578761120677,0,0
000988.SZ,133.74,134.88,-0.8451957295373566,15721,210252700,0.15643012743523657,0,0
001229.SZ,38.5,38.97,-1.206055940467023,1160,4466000,0.2201997925869816,0,0
000021.SZ,32.0,32.07,-0.21827252884315645,5938,19001600,0.03778725778069467,0,0
002902.SZ,21.92,22.01,-0.40890504316219833,1256,2753200,0.07070911538270022,0,0
002446.SZ,11.13,11.18,-0.44722719141322836,6094,6782600,0.07188185225477982,0,0
000826.SZ,2.45,2.48,-1.209677419354831,27648,6773700,0.19399578786170904,0,0
002361.SZ,13.34,13.47,-0.965107646622129,12411,16556300,0.1533885421088826,0,0
002245.SZ,18.32,18.38,-0.32644178454841527,5543,10154800,0.05107994069912748,0,0
002747.SZ,22.33,22.35,-0.08948545861298937,1032,2304500,0.013190349021557348,0,0
002046.SZ,51.82,52.02,-0.3844675124951996,2826,14644300,0.05344297097897513,0,0
002930.SZ,13.8,13.83,-0.21691973969630773,1274,1758100,0.029441341129038748,0,0
000056.SZ,2.05,2.06,-0.4854368932038947,5725,1173600,0.06334746009698587,0,0
002418.SZ,5.11,5.13,-0.3898635477582763,5392,2755300,0.047447986160576966,0,0
002716.SZ,14.51,14.67,-1.0906612133606008,30384,44087200,0.13069211236903233,0,0
002877.SZ,10.55,10.64,-0.8458646616541339,2403,2535200,0.09991213239497151,0,0
000657.SZ,62.51,62.85,-0.5409705648369187,9241,57763700,0.0636007454665366,0,0
002668.SZ,9.74,9.75,-0.10256410256410037,1241,1208700,0.01144684079838391,0,0
002248.SZ,14.99,15.58,-3.7869062901155317,13489,20220000,0.4386727049679578,0,0
002429.SZ,10.61,10.72,-1.026119402985086,51841,55002800,0.1145815915798233,0,0
002522.SZ,6.44,6.47,-0.46367851622873824,4385,2823900,0.04845128808710684,0,0
002192.SZ,57.24,57.36,-0.20920502092049764,564,3228300,0.021765715283788026,0,0
000902.SZ,18.41,18.43,-0.10851871947910782,1221,2247900,0.010684629863493438,0,0
002897.SZ,70.7,71.56,-1.2017887087758516,2163,15292400,0.11856905906821351,0,0
000888.SZ,13.48,13.5,-0.148148148148145,759,1023100,0.014404201722195862,0,0
000032.SZ,18.8,18.82,-0.10626992561104981,1093,2054800,0.010033184134847497,0,0
002108.SZ,5.03,5.04,-0.19841269841269418,3088,1553300,0.01874400566465042,0,0
000592.SZ,11.42,11.46,-0.3490401396160639,6228,7112400,0.03252073297565292,0,0
002733.SZ,26.0,27.05,-3.881700554528653,13690,35594000,0.3711407472284292,0,0
002881.SZ,47.93,48.26,-0.6837961044343106,1122,5377700,0.061673249289009704,0,0
002137.SZ,8.92,9.08,-1.7621145374449354,6300,5619600,0.15890682957364358,0,0
001391.SZ,5.7,5.71,-0.17513134851137982,2287,1303600,0.015052565193855538,0,0
002050.SZ,48.18,48.21,-0.062227753578098184,1957,9428800,0.005311861229048671,0,0
002407.SZ,30.35,30.65,-0.9787928221859613,9110,27648900,0.08430900477109607,0,0
600732.SH,15.22,15.26,-0.2621231979030088,4040,6148900,0.022338763445722085,0,0
001400.SZ,143.75,148.25,-3.0354131534569984,397,5706900,0.2646678260869565,0,0
000547.SZ,33.0,33.31,-0.9306514560192202,12347,40745100,0.07769703828895574,0,0
002797.SZ,7.74,7.79,-0.6418485237483931,22349,17298100,0.05318143538994083,0,0
002184.SZ,12.79,12.86,-0.5443234836702978,1076,1376200,0.044763911472496545,0,0
002130.SZ,26.24,26.28,-0.15220700152208028,1406,3689300,0.012284567899620605,0,0
000155.SZ,14.72,14.83,-0.741739716790286,10882,16018300,0.05894368912652872,0,0
000410.SZ,7.63,7.72,-1.1658031088082883,15549,11863900,0.09250323963854236,0,0
002334.SZ,10.25,10.28,-0.29182879377431287,1620,1660400,0.022066642495304958,0,0
001267.SZ,47.99,49.1,-2.260692464358451,10533,50547900,0.1737663199253426,0,0
002173.SZ,29.99,30.34,-1.153592617007256,3567,10697400,0.08568222262120107,0,0
002009.SZ,27.36,27.48,-0.4366812227074272,1139,3116300,0.03216396348948027,0,0
002633.SZ,20.38,20.6,-1.0679611650485552,1162,2368200,0.07776946265404547,0,0
002149.SZ,49.0,49.45,-0.9100101112234638,3183,15596700,0.0652067999756971,0,0
000555.SZ,18.58,18.64,-0.32188841201717955,2226,4135900,0.02290346266160655,0,0
000601.SZ,6.7,6.99,-4.148783977110158,31660,21212100,0.30165830466191806,0,0
002104.SZ,17.6,17.67,-0.396151669496323,1614,2840600,0.02691312244912904,0,0
002439.SZ,14.62,14.69,-0.47651463580667314,2349,3434200,0.03238432321629357,0,0
001896.SZ,16.23,16.59,-2.169981916817356,22228,36075700,0.14568134771203986,0,0
600376.SH,5.56,5.59,-0.53667262969589,8962,4982900,0.03474248378677848,0,0
000603.SZ,46.5,46.76,-0.5560307955517494,2316,10769400,0.03473741072551064,0,0
603887.SH,17.65,17.81,-0.8983717012914103,3311,5843900,0.05562079562324448,0,0
002273.SZ,25.86,25.9,-0.15444015444015116,1288,3330800,0.009455301468278656,0,0
001696.SZ,23.19,23.34,-0.6426735218508937,3491,8095600,0.03916305189647136,0,0
002167.SZ,14.54,14.6,-0.41095890410959246,1890,2748100,0.02495408782451715,0,0
000035.SZ,8.22,8.3,-0.9638554216867478,13578,11161100,0.05870224551983588,0,0
002246.SZ,24.38,24.53,-0.6114961271912032,2002,4880900,0.03646417068668578,0,0
000862.SZ,8.0,8.2,-2.439024390243894,8851,7080800,0.14094687713952295,0,0
003041.SZ,57.16,57.97,-1.3972744523029192,1087,6213300,0.07944557726091633,0,0
002342.SZ,14.02,14.13,-0.7784854918612966,4162,5835100,0.043595123878931566,0,0
002169.SZ,15.84,15.92,-0.5025125628140708,2078,3291600,0.027390294031669378,0,0
000525.SZ,7.08,7.1,-0.28169014084506444,1682,1190900,0.015129723495428812,0,0
002174.SZ,10.53,10.55,-0.1895734597156526,995,1047700,0.010160404131692748,0,0
001208.SZ,22.7,22.83,-0.5694261936049015,806,1829600,0.030599775381803584,0,0
002536.SZ,40.2,40.9,-1.7114914425427767,5011,20144200,0.09204329005174013,0,0
000009.SZ,9.28,9.29,-0.10764262648008383,1451,1346500,0.00563260209808235,0,0
002772.SZ,18.48,18.53,-0.2698327037236951,549,1014600,0.014073325473423279,0,0
000821.SZ,14.2,14.24,-0.2808988764045009,883,1253900,0.014603937042475722,0,0
002163.SZ,14.04,14.09,-0.35486160397445504,1483,2082100,0.018455345457078862,0,0
601012.SH,18.74,18.79,-0.26609898882384625,10005,18749400,0.013202614355972973,0,0
002913.SZ,52.43,52.71,-0.5312084993359915,796,4173400,0.026385098504157788,0,0
002961.SZ,26.83,26.91,-0.2972872538089998,697,1870100,0.014614650666242514,0,0
002268.SZ,20.0,20.12,-0.5964214711729672,2465,4930000,0.02916131669877503,0,0
000519.SZ,19.46,19.57,-0.562084823709757,3736,7270300,0.02682846944922468,0,0
002347.SZ,9.3,9.35,-0.5347593582887586,1255,1167200,0.025437723133434256,0,0
000980.SZ,2.72,2.73,-0.3663003663003585,8516,2316400,0.016926095406400804,0,0
002195.SZ,10.58,10.71,-1.2138188608776916,31423,33245500,0.0560998030079087,0,0
000966.SZ,4.98,5.0,-0.39999999999999153,5881,2928700,0.01803122044315212,0,0
600338.SH,18.8,18.92,-0.634249471458779,2608,4903000,0.02852712444786826,0,0
001330.SZ,7.57,7.61,-0.5256241787122212,3243,2455000,0.02359417925066786,0,0
002065.SZ,9.07,9.08,-0.11013215859030602,1430,1297000,0.004917563632202512,0,0
000777.SZ,25.73,25.79,-0.23264831329972363,392,1008600,0.0102238579083716,0,0
001280.SZ,88.88,89.95,-1.1895497498610421,810,7201700,0.051254748950244164,0,0
603083.SH,123.8,126.26,-1.948360525898945,2319,28709200,0.08414717788152531,0,0
000712.SZ,11.18,11.24,-0.533807829181499,2013,2250500,0.022472846934920382,0,0
002162.SZ,5.4,5.49,-1.6393442622950793,6395,3453500,0.06962886559804524,0,0
002121.SZ,9.99,10.06,-0.695825049701792,4050,4046000,0.028930532424353214,0,0
002138.SZ,39.6,39.68,-0.20161290322580216,630,2494800,0.008327828297343767,0,0
002182.SZ,19.6,19.68,-0.4065040650406418,1447,2836100,0.016718301135104828,0,0
002179.SZ,37.08,37.31,-0.6164567140177003,5115,18966400,0.024397701575809245,0,0
000960.SZ,38.8,39.07,-0.6910673150755134,4503,17471600,0.027366611455723385,0,0
002354.SZ,6.29,6.31,-0.31695721077653843,1980,1245400,0.012177440886157005,0,0
002309.SZ,3.5,3.53,-0.8498583569405045,7867,2753500,0.03269621886953549,0,0
002380.SZ,40.6,40.9,-0.7334963325183305,397,1611800,0.028006333735065236,0,0
000582.SZ,11.52,11.55,-0.2597402597402696,2119,2441100,0.009824568989464154,0,0
000166.SZ,4.89,4.9,-0.204081632653075,17386,8501800,0.007714977890551276,0,0
600268.SH,16.81,17.29,-2.7761711972238317,10882,18292600,0.10765371263236506,0,0
002796.SZ,65.31,66.29,-1.478352692713839,1285,8392300,0.05643163592763472,0,0
002484.SZ,31.36,31.41,-0.15918497293855688,489,1533500,0.0059599665381717196,0,0
002707.SZ,6.96,7.0,-0.571428571428572,1740,1211000,0.021084916321904866,0,0
600103.SH,3.73,3.77,-1.0610079575596827,8669,3233500,0.039184500226333394,0,0
002151.SZ,45.01,45.65,-1.4019715224534515,2300,10352300,0.051939973595795025,0,0
002782.SZ,28.24,28.78,-1.8763029881862496,3385,9559200,0.0695781600475816,0,0
002074.SZ,38.72,38.96,-0.6160164271047278,3912,15147300,0.02253211888327682,0,0
000993.SZ,14.93,15.09,-1.0603048376408226,1713,2557500,0.03895402910533229,0,0
002952.SZ,25.79,26.23,-1.67746854746474,815,2101900,0.061909348482503505,0,0
002426.SZ,4.2,4.22,-0.47393364928908943,5871,2465800,0.01725431308124491,0,0
000568.SZ,104.75,104.8,-0.04770992366411943,253,2650200,0.0017196349130629805,0,0
000767.SZ,3.85,3.9,-1.2820512820512775,13574,5226000,0.04661015567305504,0,0
002639.SZ,21.25,21.44,-0.8861940298507521,2075,4409400,0.031892871077912374,0,0
002156.SZ,46.9,47.09,-0.40348269271608583,2171,10182000,0.014306889539723262,0,0
002555.SZ,23.63,23.74,-0.46335299073293784,2579,6094200,0.016129221308529663,0,0
000066.SZ,16.91,17.0,-0.5294117647058816,5944,10051300,0.018427630086475296,0,0
002759.SZ,36.2,36.78,-1.5769439912996148,2755,9973100,0.05499637659716489,0,0
002617.SZ,8.93,8.98,-0.5567928730512328,3629,3240700,0.019186318124029753,0,0
600783.SH,23.0,23.35,-1.4989293361884428,3871,8903300,0.0520044557944352,0,0
601869.SH,245.01,250.01,-1.999920003199872,2814,68945800,0.06925262353169953,0,0
002366.SZ,8.120000000000001,8.15,-0.3680981595091946,2295,1863500,0.012402746907566091,0,0
002178.SZ,6.78,6.84,-0.8771929824561345,2113,1432600,0.029685717163772066,0,0
000758.SZ,7.75,7.77,-0.2574002574002519,1653,1281100,0.008364839562595925,0,0
002879.SZ,23.93,24.19,-1.074824307565116,475,1136700,0.03445000361988936,0,0
000831.SZ,54.7,54.9,-0.3642987249544549,1224,6695300,0.011533920633984797,0,0
000727.SZ,2.74,2.75,-0.3636363636363559,5212,1428100,0.011506715362933958,0,0
000158.SZ,21.02,21.13,-0.5205868433506835,2605,5475700,0.016404952095330588,0,0
