time,price,true_change_pct,flow_1min,flow_5min,flow_15min
09:30:00,31.5,-3.076923076923077,0.0,0.0,0.0
09:30:03,31.31,-3.6615384615384654,-78929378.99999999,-78929378.99999999,-78929378.99999999
09:30:06,31.5,-3.076923076923077,-44597528.999999985,-44597528.999999985,-44597528.999999985
09:30:09,31.5,-3.076923076923077,-44597528.999999985,-44597528.999999985,-44597528.999999985
09:30:12,31.6,-2.7692307692307647,-15715128.999999985,-15715128.999999985,-15715128.999999985
09:30:15,31.6,-2.7692307692307647,-15715128.999999985,-15715128.999999985,-15715128.999999985
09:30:18,31.58,-2.830769230769236,-31290384.999999985,-31290384.999999985,-31290384.999999985
09:30:21,31.5,-3.076923076923077,-49182384.999999985,-49182384.999999985,-49182384.999999985
09:30:24,31.3,-3.69230769230769,-94423404.99999999,-94423404.99999999,-94423404.99999999
09:30:27,31.22,-3.9384615384615422,-108915728.99999999,-108915728.99999999,-108915728.99999999
09:30:30,31.16,-4.123076923076923,-128300364.99999999,-128300364.99999999,-128300364.99999999
09:30:33,31.12,-4.2461538461538435,-142335485.0,-142335485.0,-142335485.0
09:30:36,31.11,-4.276923076923079,-161381027.0,-161381027.0,-161381027.0
09:30:39,31.11,-4.276923076923079,-161381027.0,-161381027.0,-161381027.0
09:30:42,31.15,-4.153846153846158,-146647077.0,-146647077.0,-146647077.0
09:30:45,31.2,-4.000000000000002,-129611877.0,-129611877.0,-129611877.0
09:30:48,31.25,-3.8461538461538463,-116302502.0,-116302502.0,-116302502.0
09:30:51,31.3,-3.69230769230769,-105156572.0,-105156572.0,-105156572.0
09:30:54,31.5,-3.076923076923077,-100286672.0,-100286672.0,-100286672.0
09:30:57,31.5,-3.076923076923077,-100286672.0,-100286672.0,-100286672.0
09:31:00,31.56,-2.8923076923076962,-83843912.0,-83843912.0,-83843912.0
09:31:03,31.6,-2.7692307692307647,-73197872.0,-73197872.0,-73197872.0
09:31:06,31.64,-2.6461538461538443,11641859.0,-67287520.0,-67287520.0
09:31:09,31.7,-2.4615384615384635,-17069581.0,-61667110.0,-61667110.0
09:31:12,31.75,-2.307692307692308,-8519306.0,-53116835.0,-53116835.0
09:31:15,31.75,-2.307692307692308,-37401706.0,-53116835.0,-53116835.0
09:31:18,31.72,-2.4000000000000035,-54010298.0,-69725427.0,-69725427.0
09:31:21,31.61,-2.7384615384615403,-55972270.0,-87262655.0,-87262655.0
09:31:24,31.61,-2.7384615384615403,-38080270.0,-87262655.0,-87262655.0
09:31:27,31.5,-3.076923076923077,-11257300.0,-105680705.0,-105680705.0
09:31:30,31.48,-3.138461538461537,-6709508.0,-115625237.0,-115625237.0
09:31:33,31.31,-3.6615384615384654,5138811.0,-123161554.0,-123161554.0
09:31:36,31.31,-3.6615384615384654,19173931.0,-123161554.0,-123161554.0
09:31:39,31.19,-4.030769230769227,24255710.0,-137125317.0,-137125317.0
09:31:42,31.16,-4.123076923076923,16652670.0,-144728357.0,-144728357.0
09:31:45,31.11,-4.276923076923079,-12267440.0,-158914517.0,-158914517.0
09:31:48,31.17,-4.092307692307687,-15207565.999999998,-144819443.0,-144819443.0
09:31:51,31.2,-4.000000000000002,-16339581.0,-132642083.0,-132642083.0
09:31:54,31.3,-3.69230769230769,-19435151.0,-124591723.0,-124591723.0
09:31:57,31.35,-3.538461538461534,-7382321.0,-107668993.0,-107668993.0
09:32:00,31.37,-3.476923076923074,-245646.0,-100532318.0,-100532318.0
09:32:03,31.35,-3.538461538461534,-26848941.0,-110692853.0,-110692853.0
09:32:06,31.35,-3.538461538461534,-37494981.0,-110692853.0,-110692853.0
09:32:09,31.35,-3.538461538461534,-43405333.0,-110692853.0,-110692853.0
09:32:12,31.32,-3.63076923076923,-58731811.0,-120398921.0,-120398921.0
09:32:15,31.3,-3.69230769230769,-74934936.0,-128051771.0,-128051771.0
09:32:18,31.18,-4.061538461538462,-86409176.0,-139526011.0,-139526011.0
09:32:21,31.18,-4.061538461538462,-69800584.0,-139526011.0,-139526011.0
09:32:24,31.18,-4.061538461538462,-52263356.0,-139526011.0,-139526011.0
09:32:27,31.17,-4.092307692307687,-64457060.0,-151719715.0,-151719715.0
09:32:30,31.15,-4.153846153846158,-57832400.0,-163513105.0,-163513105.0
09:32:33,31.13,-4.215384615384619,-56843969.0,-172469206.0,-172469206.0
09:32:36,31.12,-4.2461538461538435,-61257732.0,-184419286.0,-184419286.0
09:32:39,31.11,-4.276923076923079,-73847949.0,-197009503.0,-197009503.0
09:32:42,31.09,-4.338461538461539,-67526108.0,-204651425.0,-204651425.0
09:32:45,31.08,-4.369230769230774,-92277348.0,-237005705.0,-237005705.0
09:32:48,31.05,-4.461538461538459,-105377928.0,-264292445.0,-264292445.0
09:32:51,31.03,-4.523076923076919,-134233973.0,-279053416.0,-279053416.0
09:32:54,31.02,-4.5538461538461545,-165910505.0,-298552588.0,-298552588.0
09:32:57,31.01,-4.58461538461538,-224677720.0,-349269443.0,-349269443.0
09:33:00,30.92,-4.861538461538456,-249432486.0,-357101479.0,-357101479.0
09:33:03,30.88,-4.984615384615387,-274142969.0,-374675287.0,-374675287.0
09:33:06,30.81,-5.200000000000004,-279652400.0,-390345253.0,-390345253.0
09:33:09,30.78,-5.292307692307689,-292696964.0,-403389817.0,-403389817.0
09:33:12,30.7,-5.538461538461541,-304743644.0,-415436497.0,-415436497.0
09:33:15,30.67,-5.630769230769225,-305986766.0,-426385687.0,-426385687.0
09:33:18,30.71,-5.507692307692305,-262565979.0,-390617750.0,-390617750.0
09:33:21,30.79,-5.261538461538464,-184141963.0,-323667974.0,-323667974.0
09:33:24,30.85,-5.076923076923072,-158875813.0,-298401824.0,-298401824.0
09:33:27,31.0,-4.615384615384616,-138676213.0,-278202224.0,-278202224.0
09:33:30,31.01,-4.58461538461538,-110394521.0,-262114236.0,-262114236.0
09:33:33,31.08,-4.369230769230774,-88369595.0,-251882700.0,-251882700.0
09:33:36,31.12,-4.2461538461538435,-68798462.0,-241267668.0,-241267668.0
09:33:39,31.15,-4.153846153846158,-35507517.0,-219926803.0,-219926803.0
09:33:42,31.17,-4.092307692307687,-17340987.0,-214350490.0,-214350490.0
09:33:45,31.19,-4.030769230769227,-4652522.999999999,-209303948.0,-209303948.0
09:33:48,31.26,-3.8153846153846107,31196625.0,-205809080.0,-205809080.0
09:33:51,31.29,-3.7230769230769254,64171887.0,-200120558.0,-200120558.0
09:33:54,31.3,-3.69230769230769,84886118.0,-194167298.0,-194167298.0
09:33:57,31.35,-3.538461538461534,116404880.0,-182147708.0,-182147708.0
09:34:00,31.32,-3.63076923076923,160651023.0,-188618420.0,-188618420.0
09:34:03,31.27,-3.7846153846153863,155699883.0,-201401596.0,-201401596.0
09:34:06,31.2,-4.000000000000002,164044731.0,-210630556.0,-210630556.0
09:34:09,31.16,-4.123076923076923,174545253.0,-215800000.0,-215800000.0
09:34:12,31.16,-4.123076923076923,187589817.0,-215800000.0,-215800000.0
09:34:15,31.15,-4.153846153846158,194172787.0,-221263710.0,-221263710.0
09:34:18,31.1,-4.307692307692303,196351777.0,-230033910.0,-230033910.0
09:34:21,31.13,-4.215384615384619,166044042.0,-224573708.0,-224573708.0
09:34:24,31.12,-4.2461538461538435,84915994.0,-238751980.0,-238751980.0
09:34:27,31.1,-4.307692307692303,51753554.0,-246648270.0,-246648270.0
09:34:30,31.09,-4.338461538461539,26483175.0,-251719049.0,-251719049.0
09:34:33,31.0,-4.615384615384616,927787.0,-261186449.0,-261186449.0
09:34:36,31.06,-4.430769230769235,-3507953.0,-255390653.0,-255390653.0
09:34:39,31.04,-4.492307692307695,-19868489.0,-261136157.0,-261136157.0
09:34:42,31.04,-4.492307692307695,-41209354.0,-261136157.0,-261136157.0
09:34:45,31.02,-4.5538461538461545,-54590299.0,-268940789.0,-268940789.0
09:34:48,31.01,-4.58461538461538,-66204759.0,-275508707.0,-275508707.0
09:34:51,31.0,-4.615384615384616,-76277827.0,-282086907.0,-282086907.0
09:34:54,30.98,-4.676923076923075,-88069409.0,-288189967.0,-288189967.0
09:34:57,30.94,-4.799999999999996,-97590051.0,-291757349.0,-291757349.0
09:35:00,30.9,-4.923076923076927,-111525441.0,-293673149.0,-293673149.0
09:35:03,30.88,-4.984615384615387,-108361977.0,-296980397.0,-296980397.0
09:35:06,30.85,-5.076923076923072,-100061306.0,-222533523.0,-301462902.0
09:35:09,30.84,-5.107692307692308,-95174618.0,-261207645.0,-305805174.0
09:35:12,30.81,-5.200000000000004,-107739410.0,-278941881.0,-323539410.0
09:35:15,30.78,-5.292307692307689,-118832522.0,-318917393.0,-334632522.0
09:35:18,30.77,-5.323076923076924,-121190546.0,-326739127.0,-342454256.0
09:35:21,30.78,-5.292307692307689,-85186202.0,-283929727.0,-315220112.0
09:35:24,30.81,-5.200000000000004,-67514256.0,-242905579.0,-292087964.0
09:35:27,30.93,-4.830769230769231,-32467513.0,-176796088.0,-271219493.0
09:35:30,30.93,-4.830769230769231,-24571223.0,-162303764.0,-271219493.0
09:35:33,30.96,-4.738461538461536,-13673772.0,-137092456.0,-265392821.0
09:35:36,30.93,-4.830769230769231,-16361862.0,-135212826.0,-277548311.0
09:35:39,30.91,-4.892307692307692,-34759665.0,-128769291.0,-290150318.0
09:35:42,30.9,-4.923076923076927,-37375701.0,-137130831.0,-298511858.0
09:35:45,30.88,-4.984615384615387,-53683429.0,-168172509.0,-314819586.0
09:35:48,30.85,-5.076923076923072,-52119752.0,-191448664.0,-321060541.0
09:35:51,30.85,-5.076923076923072,-45551834.0,-204758039.0,-321060541.0
09:35:54,30.85,-5.076923076923072,-38973634.0,-215903969.0,-321060541.0
09:35:57,30.85,-5.076923076923072,-32870574.0,-220773869.0,-321060541.0
09:36:00,30.86,-5.046153846153848,-18431214.0,-209901891.0,-310188563.0
09:36:03,30.9,-4.923076923076927,-7053834.0,-216883071.0,-300726983.0
09:36:06,30.9,-4.923076923076927,-3746586.0,-227529111.0,-300726983.0
09:36:09,30.96,-4.738461538461536,5392303.0,-228783079.0,-296070599.0
09:36:12,30.99,-4.646153846153851,14209531.0,-229928533.0,-291595643.0
09:36:15,31.08,-4.369230769230774,37333039.0,-233089536.0,-286206371.0
09:36:18,31.08,-4.369230769230774,48426151.0,-233089536.0,-286206371.0
09:36:21,31.14,-4.184615384615383,59343201.0,-213385628.0,-283111055.0
09:36:24,31.17,-4.092307692307687,35307099.0,-192650358.0,-279913013.0
09:36:27,31.21,-3.9692307692307667,15152385.0,-189672924.0,-276935579.0
09:36:30,31.25,-3.8461538461538463,-2309836.0,-167848624.0,-273529329.0
09:36:33,31.25,-3.8461538461538463,-2309836.0,-157904092.0,-273529329.0
09:36:36,31.25,-3.8461538461538463,-8136508.0,-150367775.0,-273529329.0
09:36:39,31.25,-3.8461538461538463,4018982.0,-150367775.0,-273529329.0
09:36:42,31.25,-3.8461538461538463,16620989.0,-136404012.0,-273529329.0
09:36:45,31.25,-3.8461538461538463,24982529.0,-128800972.0,-273529329.0
09:36:48,31.16,-4.123076923076923,30686509.0,-125218560.0,-284133077.0
09:36:51,31.16,-4.123076923076923,36927464.0,-139313634.0,-284133077.0
09:36:54,31.15,-4.153846153846158,32036914.0,-156381544.0,-289023627.0
09:36:57,31.16,-4.123076923076923,35748070.0,-160720748.0,-285312471.0
09:37:00,31.15,-4.153846153846158,30050735.0,-183340813.0,-291009806.0
09:37:03,31.16,-4.123076923076923,27177529.0,-182478716.0,-283011034.0
09:37:06,31.21,-3.9692307692307667,22690823.0,-167343307.0,-278036160.0
09:37:09,31.22,-3.9384615384615422,27582997.0,-162451133.0,-273143986.0
09:37:12,31.26,-3.8153846153846107,25943203.0,-159434543.0,-270127396.0
09:37:15,31.26,-3.8153846153846107,21468247.0,-149728475.0,-270127396.0
09:37:18,31.26,-3.8153846153846107,16078975.0,-142075625.0,-270127396.0
09:37:21,31.27,-3.7846153846153863,19387341.0,-127293019.0,-266819030.0
09:37:24,31.3,-3.69230769230769,20971375.0,-122613669.0,-262139680.0
09:37:27,31.31,-3.6615384615384654,22570025.0,-117816977.0,-257342988.0
09:37:30,31.32,-3.63076923076923,21377831.0,-103838033.0,-255557748.0
09:37:33,31.34,-3.56923076923077,20441173.0,-89575051.0,-253088156.0
09:37:36,31.35,-3.538461538461534,22466383.0,-78593740.0,-251062946.0
09:37:39,31.4,-3.3846153846153886,26950303.0,-62159740.0,-246579026.0
09:37:42,31.45,-3.230769230769233,28466193.0,-48053633.0,-245063136.0
09:37:45,31.6,-2.7692307692307647,40717513.0,-28160391.0,-232811816.0
09:37:48,31.65,-2.61538461538462,43303318.0,6779694.000000002,-230226011.0
09:37:51,31.69,-2.4923076923076883,56337689.0,36497057.0,-227795388.0
09:37:54,31.75,-2.307692307692308,62970264.0,57890603.0,-221162813.0
09:37:57,31.8,-2.1538461538461515,71438314.0,80967275.0,-217585313.0
09:38:00,31.85,-1.9999999999999956,72721238.0,136678210.0,-212591233.0
09:38:03,31.89,-1.8769230769230754,81728755.0,147820428.0,-209281051.0
09:38:06,31.9,-1.8461538461538505,82636463.0,174300716.0,-200374571.0
09:38:09,31.95,-1.6923076923076943,82553134.0,194862227.0,-195483026.0
09:38:12,31.98,-1.5999999999999988,85943780.0,216189611.0,-187200206.0
09:38:15,31.99,-1.569230769230774,93122403.0,238431504.0,-177004993.0
09:38:18,32.0,-1.5384615384615385,100898403.0,257156694.0,-169228993.0
09:38:21,32.05,-1.3846153846153932,105757183.0,226247537.0,-164370213.0
09:38:24,32.07,-1.3230769230769222,106563398.0,163412342.0,-160255632.0
09:38:27,32.06,-1.3538461538461468,91217686.0,127479830.0,-170921994.0
09:38:30,31.9,-1.8461538461538505,61060494.0,81919730.0,-196282494.0
09:38:33,31.82,-2.0923076923076915,47444578.0,54001066.0,-208113170.0
09:38:36,31.79,-2.184615384615387,38181463.0,36976007.0,-214906693.0
09:38:39,31.73,-2.369230769230768,27852512.0,18057234.0,-223210434.0
09:38:42,31.7,-2.4615384615384635,18147602.0,-8504621.0,-228431424.0
09:38:45,31.65,-2.61538461538462,13773717.0,-16938929.0,-231289419.0
09:38:48,31.6,-2.7692307692307647,-2686722.9999999995,-26194591.0,-235498539.0
09:38:51,31.65,-2.61538461538462,1231547.0,-23185384.0,-228994464.0
09:38:54,31.67,-2.5538461538461488,7719196.0,-19955634.0,-220076192.0
09:38:57,31.67,-2.5538461538461488,1086621.0,-25908894.0,-220076192.0
09:39:00,31.75,-2.307692307692308,5786346.0,-29651259.0,-211798967.0
09:39:03,31.77,-2.2461538461538475,5884997.0,-18087816.0,-206706236.0
09:39:06,31.77,-2.2461538461538475,2574815.0,-5304640.0,-206706236.0
09:39:09,31.8,-2.1538461538461515,-1618905.0,8637080.0,-201993476.0
09:39:12,31.84,-2.030769230769231,-3616194.0,16700780.0,-199099220.0
09:39:15,31.89,-1.8769230769230754,-10282191.0,18317603.0,-197482397.0
09:39:18,31.89,-1.8769230769230754,-20477404.0,23781313.0,-197482397.0
09:39:21,31.96,-1.6615384615384587,-25802072.0,35002845.0,-195031065.0
09:39:24,31.99,-1.569230769230774,-24477185.0,35726310.0,-188847398.0
09:39:27,32.01,-1.5076923076923139,-24782576.0,53713772.0,-185038208.0
09:39:30,31.99,-1.569230769230774,-33620517.0,42105759.0,-204542511.0
09:39:33,31.9,-1.8461538461538505,-24146217.0,31290338.0,-220428711.0
09:39:36,31.8,-2.1538461538461515,-22612381.0,30460898.0,-230725551.0
09:39:39,31.78,-2.215384615384612,-20973574.0,19510386.0,-235880267.0
09:39:42,31.78,-2.215384615384612,-12669833.0,25255890.0,-235880267.0
09:39:45,31.78,-2.215384615384612,-7448843.0,25255890.0,-235880267.0
09:39:48,31.79,-2.184615384615387,-1389595.0,36261775.0,-232679014.0
09:39:51,31.85,-1.9999999999999956,5864385.0,45874553.0,-229634154.0
09:39:54,31.86,-1.9692307692307711,2801190.0000000005,55893633.0,-226193274.0
09:39:57,31.87,-1.9384615384615353,-2789854.0,65323921.0,-222866046.0
09:40:00,31.9,-1.8461538461538505,5791246.0,77472403.0,-214284946.0
09:40:03,31.95,-1.6923076923076943,-629684.0,81244498.0,-212428651.0
09:40:06,31.95,-1.6923076923076943,-5722415.0,84551746.0,-212428651.0
09:40:09,31.96,-1.6615384615384587,-714283.0,94042383.0,-207420519.0
09:40:12,31.99,-1.569230769230774,-1038015.0,102773683.0,-203031491.0
09:40:15,31.99,-1.569230769230774,-3932271.0,120507919.0,-203031491.0
09:40:18,32.01,-1.5076923076923139,-641961.0000000009,136508164.0,-198124358.0
09:40:21,32.01,-1.5076923076923139,-641961.0000000009,144329898.0,-198124358.0
09:40:24,32.03,-1.4461538461538426,490863.99999999907,120679911.0,-194540201.0
09:40:27,32.05,-1.3846153846153932,-1154523.0,102086043.0,-190001921.0
09:40:30,32.02,-1.4769230769230672,-14220695.0,71960590.0,-199258903.0
09:40:33,32.01,-1.5076923076923139,-6592102.0,60084880.0,-211134613.0
09:40:36,32.0,-1.5384615384615385,-6145902.0,38818208.0,-226574613.0
09:40:39,31.98,-1.5999999999999988,-2139528.0,44683232.0,-232865079.0
09:40:42,31.92,-1.7846153846153794,-1319548.0,52950503.0,-237199815.0
09:40:45,31.9,-1.8461538461538505,-4653098.0,57978493.0,-240533365.0
09:40:48,31.9,-1.8461538461538505,-4653098.0,74286221.0,-240533365.0
09:40:51,31.87,-1.9384615384615353,-10783204.0,77598323.0,-243462218.0
09:40:54,31.85,-1.9999999999999956,-22354309.0,69072078.0,-251988463.0
09:40:57,31.8,-2.1538461538461515,-28898869.0,65968398.0,-255092143.0
09:41:00,31.78,-2.215384615384612,-37396703.0,60797792.0,-260262749.0
09:41:03,31.77,-2.2461538461538475,-49841035.0,46062582.0,-264125981.0
09:41:06,31.75,-2.307692307692308,-55897855.0,32400477.0,-268326506.0
09:41:09,31.74,-2.3384615384615435,-58995679.0,29302653.0,-271424330.0
09:41:12,31.71,-2.430769230769228,-67003577.0,21646503.0,-274424096.0
09:41:15,31.71,-2.430769230769228,-71392605.0,17171547.0,-274424096.0
09:41:18,31.7,-2.4615384615384635,-75979595.0,7195285.0,-279011086.0
09:41:21,31.68,-2.523076923076924,-84381032.0,3700981.0,-282505390.0
09:41:24,31.66,-2.5846153846153843,-87442554.0,-2455857.0,-285566912.0
09:41:27,31.65,-2.61538461538462,-93929016.0,-8556204.0,-288469217.0
09:41:30,31.63,-2.67692307692308,-100475801.0,-13542143.0,-290477722.0
09:41:33,31.62,-2.7076923076923047,-94570539.0,-20300113.0,-293829442.0
09:41:36,31.61,-2.7384615384615403,-86374233.0,-23979517.0,-297508846.0
09:41:39,31.75,-2.307692307692308,-46277183.0,677533.0,-272851796.0
09:41:42,31.79,-2.184615384615387,-33940259.0,6723991.0,-266805338.0
