time,price,true_change_pct,flow_1min,flow_5min,flow_15min
09:30:00,10.09,-5.079962370649114,0.0,0.0,0.0
09:30:03,10.07,-5.268109125117596,-68158795.0,-68158795.0,-68158795.0
09:30:06,10.15,-4.515522107243654,-45464410.0,-45464410.0,-45464410.0
09:30:09,10.02,-5.7384760112888165,-50946352.0,-50946352.0,-50946352.0
09:30:12,10.03,-5.644402634054575,-47213186.0,-47213186.0,-47213186.0
09:30:15,10.03,-5.644402634054575,-47213186.0,-47213186.0,-47213186.0
09:30:18,10.03,-5.644402634054575,-47213186.0,-47213186.0,-47213186.0
09:30:21,10.03,-5.644402634054575,-47213186.0,-47213186.0,-47213186.0
09:30:24,10.03,-5.644402634054575,-47213186.0,-47213186.0,-47213186.0
09:30:27,10.03,-5.644402634054575,-47213186.0,-47213186.0,-47213186.0
09:30:30,10.03,-5.644402634054575,-47213186.0,-47213186.0,-47213186.0
09:30:33,10.02,-5.7384760112888165,-52401542.0,-52401542.0,-52401542.0
09:30:36,10.01,-5.832549388523057,-63202332.0,-63202332.0,-63202332.0
09:30:39,9.99,-6.020696142991539,-72441084.0,-72441084.0,-72441084.0
09:30:42,9.98,-6.114769520225779,-78617706.0,-78617706.0,-78617706.0
09:30:45,9.97,-6.20884289746002,-84998506.0,-84998506.0,-84998506.0
09:30:48,9.93,-6.585136406396999,-90456034.0,-90456034.0,-90456034.0
09:30:51,9.92,-6.67920978363124,-94786114.0,-94786114.0,-94786114.0
09:30:54,9.88,-7.055503292568202,-102358146.0,-102358146.0,-102358146.0
09:30:57,9.88,-7.055503292568202,-102358146.0,-102358146.0,-102358146.0
09:31:00,9.85,-7.337723424270942,-111076381.0,-111076381.0,-111076381.0
09:31:03,9.83,-7.525870178739423,-123144672.0,-123144672.0,-123144672.0
09:31:06,9.81,-7.714016933207904,-62583722.0,-130742517.0,-130742517.0
09:31:09,9.8,-7.808090310442145,-97601607.0,-143066017.0,-143066017.0
09:31:12,9.78,-7.996237064910643,-100433643.0,-151379995.0,-151379995.0
09:31:15,9.77,-8.090310442144883,-116374424.0,-163587610.0,-163587610.0
09:31:18,9.76,-8.184383819379125,-130857288.0,-178070474.0,-178070474.0
09:31:21,9.75,-8.278457196613365,-140586813.0,-187799999.0,-187799999.0
09:31:24,9.74,-8.372530573847605,-147662923.0,-194876109.0,-194876109.0
