time,price,true_change_pct,flow_1min,flow_5min,flow_15min
09:30:02,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:05,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:08,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:11,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:14,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:17,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:20,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:23,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:26,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:29,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:32,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:35,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:38,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:41,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:44,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:47,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:50,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:53,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:56,14.73,-10.018326206475264,0.0,0.0,0.0
09:30:59,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:02,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:05,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:08,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:11,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:14,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:17,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:20,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:23,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:26,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:29,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:32,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:35,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:38,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:41,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:44,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:47,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:50,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:53,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:56,14.73,-10.018326206475264,0.0,0.0,0.0
09:31:59,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:02,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:05,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:08,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:11,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:14,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:17,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:20,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:23,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:26,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:29,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:32,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:35,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:38,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:41,14.73,-10.018326206475264,0.0,0.0,0.0
09:32:44,14.73,-10.018326206475264,0.0,0.0,0.0
