buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
138,,航天发展,000547,0,0,732,1770.2886000000015,0,20251216,wanzhu_api
107,,永辉超市,601933,0,0,9472,2501.7199999999993,0,20251216,wanzhu_api
100,,顺灏股份,002565,0,0,2031,1385.69,0,20251216,wanzhu_api
77,,平潭发展,000592,0,1,7495,1126.7900000000009,0,20251216,wanzhu_api
75,,东百集团,600693,0,0,9217,1278.0799999999997,0,20251216,wanzhu_api
53,,航天电子,600879,0,0,9314,1329.6999999999998,0,20251216,wanzhu_api
48,,通宇通讯,002792,0,1,8090,1109.0641999999998,0,20251216,wanzhu_api
46,,航天动力,600343,0,0,2251,1598.2000000000005,0,20251216,wanzhu_api
43,,再升科技,603601,0,0,9687,244.44260000000003,0,20251216,wanzhu_api
43,,乾照光电,300102,0,0,1745,1466.3045000000002,0,20251216,wanzhu_api
42,,百大集团,600865,0,0,9304,456.28,0,20251216,wanzhu_api
41,,航天机电,600151,0,0,8949,1304.556,0,20251216,wanzhu_api
38,,西部材料,002149,0,0,2316,659.0900000000001,0,20251216,wanzhu_api
34,,华菱线缆,001208,0,0,1345,1380.5531000000005,0,20251216,wanzhu_api
34,,太阳电缆,002300,0,0,879,388.46999999999997,0,20251216,wanzhu_api
34,,天银机电,300342,0,0,8423,829.1475999999999,0,20251216,wanzhu_api
32,,超捷股份,301005,0,0,487,525.5000000000001,0,20251216,wanzhu_api
28,,雪人集团,002639,0,0,1391,608.1200000000001,0,20251216,wanzhu_api
28,,安记食品,603696,0,0,9723,271.9099999999999,0,20251216,wanzhu_api
26,,赢时胜,300377,0,0,1202,472.4244,0,20251216,wanzhu_api
26,,天力复合,920576,0,0,20368,474.8567999999999,0,20251216,wanzhu_api
25,,赛微电子,300456,0,0,36,388.42999999999995,0,20251216,wanzhu_api
25,,北汽蓝谷,600733,0,0,664,728.9599999999999,0,20251216,wanzhu_api
24,,龙洲股份,002682,0,0,4,79.7,0,20251216,wanzhu_api
23,,通光线缆,300265,0,0,8377,308.74000000000007,0,20251216,wanzhu_api
23,,英维克,002837,0,0,715,668.3900000000001,0,20251216,wanzhu_api
23,,合富中国,603122,0,0,20020,366.78999999999996,0,20251216,wanzhu_api
22,,国晟科技,603778,0,0,896,176.39999999999998,0,20251216,wanzhu_api
22,,欢乐家,300997,0,0,78,492.44,0,20251216,wanzhu_api
20,,胜宏科技,300476,0,0,8500,551.2,0,20251216,wanzhu_api
19,,南大光电,300346,0,0,8425,1347.31,0,20251216,wanzhu_api
19,,淳中科技,603516,0,0,1185,3018.09,0,20251216,wanzhu_api
18,,雷科防务,002413,0,1,1834,619.6299999999999,0,20251216,wanzhu_api
17,,上海瀚讯,300762,0,0,8676,421.12,0,20251216,wanzhu_api
15,,中超控股,002471,0,0,1113,91.51169999999999,0,20251216,wanzhu_api
15,,国机重装,601399,0,0,1292,44.97999999999999,0,20251216,wanzhu_api
14,,万集科技,300552,0,0,1410,79.4,0,20251216,wanzhu_api
14,,陕西华达,301517,0,0,20502,132.36999999999998,0,20251216,wanzhu_api
13,,中国卫通,601698,0,0,9441,487.117,0,20251216,wanzhu_api
13,,久之洋,300516,0,0,2291,526.23,0,20251216,wanzhu_api
13,,红旗连锁,002697,0,0,2160,50.410000000000004,0,20251216,wanzhu_api
13,,海南发展,002163,0,0,7743,143.81000000000003,0,20251216,wanzhu_api
13,,安妮股份,002235,0,0,1533,53.69,0,20251216,wanzhu_api
13,,臻镭科技,688270,0,0,20117,557.13,0,20251216,wanzhu_api
12,,三羊马,001317,0,0,84,91.52000000000002,0,20251216,wanzhu_api
11,,海马汽车,000572,0,0,7488,39.094800000000006,0,20251216,wanzhu_api
11,,斯瑞新材,688102,0,0,20069,222.44000000000003,0,20251216,wanzhu_api
11,,航天科技,000901,0,0,2306,118.32,0,20251216,wanzhu_api
11,,博纳影业,001330,0,0,14267,54.35,0,20251216,wanzhu_api
11,,罗牛山,000735,0,0,1206,242.87999999999997,0,20251216,wanzhu_api
10,,飞沃科技,301232,0,0,19830,67.45,0,20251216,wanzhu_api
10,,红相股份,300427,0,0,8477,54.709999999999994,0,20251216,wanzhu_api
10,,昇兴股份,002752,0,0,8065,274.89599999999996,0,20251216,wanzhu_api
9,,海峡创新,300300,0,0,8400,160.22330000000002,0,20251216,wanzhu_api
9,,福龙马,603686,0,0,2234,260.48,0,20251216,wanzhu_api
9,,瑞达期货,002961,0,0,1122,67.67999999999999,0,20251216,wanzhu_api
9,,国风新材,000859,0,0,1500,220.19,0,20251216,wanzhu_api
9,,菲利华,300395,0,0,8455,530.02,0,20251216,wanzhu_api
9,,长安汽车,000625,0,0,1525,527.26,0,20251216,wanzhu_api
9,,三维通信,002115,0,1,7718,184.67000000000002,0,20251216,wanzhu_api
8,,东芯股份,688110,0,0,9989,436.38,0,20251216,wanzhu_api
8,,中锐股份,002374,0,0,113,35.03000000000001,0,20251216,wanzhu_api
8,,银河电子,002519,0,0,7940,32.26,0,20251216,wanzhu_api
8,,恒宝股份,002104,0,0,2138,73.36,0,20251216,wanzhu_api
8,,航天信息,600271,0,0,1886,117.25,0,20251216,wanzhu_api
8,,中银证券,601696,0,0,909,171.94,0,20251216,wanzhu_api
8,,中国卫星,600118,0,0,2254,62.44,0,20251216,wanzhu_api
8,,指南针,300803,0,0,2416,627.2399999999998,0,20251216,wanzhu_api
8,,美之高,920765,0,0,10292,371.49999999999994,0,20251216,wanzhu_api
7,,四川金顶,600678,0,0,9210,16.5516,0,20251216,wanzhu_api
7,,永鼎股份,600105,0,0,1675,63.17,0,20251216,wanzhu_api
7,,太钢不锈,000825,0,0,7592,329.1524,0,20251216,wanzhu_api
7,,工业富联,601138,0,0,9385,51.8695,0,20251216,wanzhu_api
7,,阳光乳业,001318,0,0,19611,68.52000000000001,0,20251216,wanzhu_api
7,,鼎泰高科,301377,0,0,19939,524.6800000000001,0,20251216,wanzhu_api
7,,香农芯创,300475,0,0,2387,51.57,0,20251216,wanzhu_api
7,,广西广电,600936,0,0,1810,51.25000000000001,0,20251216,wanzhu_api
7,,梦天家居,603216,0,0,1641,195.35,0,20251216,wanzhu_api
7,,豪恩汽电,301488,0,0,19971,60.74,0,20251216,wanzhu_api
7,,茂业商业,600828,0,0,9285,23.939999999999998,0,20251216,wanzhu_api
7,,法尔胜,000890,0,0,7613,21.900000000000002,0,20251216,wanzhu_api
7,,波长光电,301421,0,0,19961,74.37,0,20251216,wanzhu_api
7,,新易盛,300502,0,0,1658,476.4200000000001,0,20251216,wanzhu_api
6,,智莱科技,300771,0,0,716,169.04999999999998,0,20251216,wanzhu_api
6,,航天工程,603698,0,0,9725,23.823999999999998,0,20251216,wanzhu_api
6,,天孚通信,300394,0,0,8454,404.58,0,20251216,wanzhu_api
6,,大鹏工业,920091,0,0,23816,72.71,0,20251216,wanzhu_api
6,,广百股份,002187,0,0,580,25.1,0,20251216,wanzhu_api
6,,莱赛激光,920363,0,0,20973,201.25000000000003,0,20251216,wanzhu_api
6,,联特科技,301205,0,0,19808,52.2,0,20251216,wanzhu_api
6,,中钨高新,000657,0,0,7527,176.62,0,20251216,wanzhu_api
6,,孚日股份,002083,0,0,2530,53.56,0,20251216,wanzhu_api
6,,飞龙股份,002536,0,0,7949,153.98999999999998,0,20251216,wanzhu_api
