buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
73,,中文在线,300364,71,2,278,1390.9860000000003,0,20260211,wanzhu_api
59,,网宿科技,300017,60,0,8261,1346.58,0,20260211,wanzhu_api
59,,捷成股份,300182,33,1,287,1506.8775,0,20260211,wanzhu_api
50,,博纳影业,001330,16,0,14267,1009.95,0,20260211,wanzhu_api
47,,协鑫集成,002506,47,0,31,1704.6499999999999,0,20260211,wanzhu_api
36,,信维通信,300136,37,0,8308,810.4399999999998,0,20260211,wanzhu_api
35,,欢瑞世纪,000892,0,0,427,567.55,0,20260211,wanzhu_api
32,,海兰信,300065,13,0,69,261.28999999999996,0,20260211,wanzhu_api
30,,巨力索具,002342,34,0,225,161.64,0,20260211,wanzhu_api
23,,横店影视,603103,19,0,9533,209.84000000000003,0,20260211,wanzhu_api
21,,锋龙股份,002931,23,0,8184,1098.1999999999996,0,20260211,wanzhu_api
21,,航天发展,000547,22,0,732,215.60000000000005,0,20260211,wanzhu_api
21,,C电科,688818,19,0,23993,431.1500000000001,0,20260211,wanzhu_api
16,,光线传媒,300251,16,0,8367,204.41000000000005,0,20260211,wanzhu_api
16,,荣信文化,301231,0,0,19829,218.95000000000002,0,20260211,wanzhu_api
16,,杭电股份,603618,17,0,9696,285.95000000000005,0,20260211,wanzhu_api
15,,数据港,603881,21,0,367,255.3599999999999,0,20260211,wanzhu_api
15,,百川股份,002455,5,0,7913,187.90000000000003,0,20260211,wanzhu_api
13,,完美世界,002624,38,0,7999,70.05,0,20260211,wanzhu_api
13,,东方国信,300166,11,0,174,375.61999999999995,0,20260211,wanzhu_api
13,,光环新网,300383,25,0,2195,207.27000000000004,0,20260211,wanzhu_api
13,,浙文互联,600986,31,0,176,348.16999999999996,0,20260211,wanzhu_api
12,,蓝色光标,300058,26,2,107,202.08,0,20260211,wanzhu_api
12,,超捷股份,301005,12,0,487,561.3199999999999,0,20260211,wanzhu_api
12,,人民网,603000,1,2,29,90.82,0,20260211,wanzhu_api
12,,引力传媒,603598,15,0,9684,127.73,0,20260211,wanzhu_api
12,,风语筑,603466,7,0,266,31.15,0,20260211,wanzhu_api
11,,润泽科技,300442,10,0,8482,383.25,0,20260211,wanzhu_api
11,,利通电子,603629,10,0,9698,123.97,0,20260211,wanzhu_api
11,,西部材料,002149,15,0,2316,356.00000000000006,0,20260211,wanzhu_api
10,,亚康股份,301085,14,0,1187,319.8,0,20260211,wanzhu_api
10,,万向钱潮,000559,6,0,7478,41.02,0,20260211,wanzhu_api
10,,闰土股份,002440,7,0,2408,50.16,0,20260211,wanzhu_api
10,,视觉中国,000681,16,1,942,45.07,0,20260211,wanzhu_api
9,,天孚通信,300394,10,0,8454,207.73999999999995,0,20260211,wanzhu_api
9,,天银机电,300342,11,0,8423,121.27999999999999,0,20260211,wanzhu_api
9,,大位科技,600589,6,0,9160,515.72,0,20260211,wanzhu_api
9,,每日互动,300766,7,0,616,164.76000000000002,0,20260211,wanzhu_api
9,,国晟科技,603778,7,0,896,505.03,0,20260211,wanzhu_api
9,,志特新材,300986,13,0,8808,74.78,0,20260211,wanzhu_api
9,,格林美,002340,1,0,1815,41.12,0,20260211,wanzhu_api
8,,读客文化,301025,6,0,717,103.82000000000001,0,20260211,wanzhu_api
8,,兆驰股份,002429,0,0,7899,71.95,0,20260211,wanzhu_api
8,,晓程科技,300139,6,0,348,131.42,0,20260211,wanzhu_api
7,,晶盛机电,300316,5,0,8410,131.92,0,20260211,wanzhu_api
7,,顺网科技,300113,7,0,885,88.82,0,20260211,wanzhu_api
7,,雅博股份,002323,6,0,7832,186.21999999999997,0,20260211,wanzhu_api
7,,嘉美包装,002969,6,0,8204,145.85999999999999,0,20260211,wanzhu_api
7,,韩建河山,603616,12,0,9694,55.85,0,20260211,wanzhu_api
7,,烽火通信,600498,9,0,9111,344.60999999999996,0,20260211,wanzhu_api
7,,吉华集团,603980,2,0,9832,46.91,0,20260211,wanzhu_api
7,,宏和科技,603256,6,0,9586,89.92999999999999,0,20260211,wanzhu_api
6,,天际股份,002759,1,0,8070,7.920000000000001,0,20260211,wanzhu_api
6,,TCL中环,002129,6,0,529,8.020000000000001,0,20260211,wanzhu_api
6,,御银股份,002177,0,0,2544,139.17,0,20260211,wanzhu_api
6,,上海电影,601595,12,0,9431,30.809999999999995,0,20260211,wanzhu_api
6,,飞沃科技,301232,8,0,19830,425.56,0,20260211,wanzhu_api
6,,航天动力,600343,7,0,2251,81.34,0,20260211,wanzhu_api
6,,浙文影业,601599,11,0,1080,31.49,0,20260211,wanzhu_api
6,,罗博特科,300757,3,1,8671,72.54,0,20260211,wanzhu_api
6,,航天电子,600879,9,0,9314,52.53,0,20260211,wanzhu_api
6,,东芯股份,688110,6,0,9989,152.35,0,20260211,wanzhu_api
6,,利欧股份,002131,7,0,7727,26.0625,0,20260211,wanzhu_api
6,,再升科技,603601,0,0,9687,257.25,0,20260211,wanzhu_api
6,,九鼎新材,002201,2,0,1010,62.06,0,20260211,wanzhu_api
6,,航天工程,603698,2,0,9725,122.19,0,20260211,wanzhu_api
6,,光库科技,300620,9,0,8586,37.16,0,20260211,wanzhu_api
6,,凯龙高科,300912,18,0,8768,20.29,0,20260211,wanzhu_api
