buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
166,,航天发展,000547,141,0,732,3620.3699999999994,0,20251222,wanzhu_api
110,,东百集团,600693,113,0,9217,2526.1699999999987,0,20251222,wanzhu_api
72,,通宇通讯,002792,40,1,8090,1930.2050000000006,0,20251222,wanzhu_api
71,,永辉超市,601933,108,0,9472,2038.1099999999992,0,20251222,wanzhu_api
66,,浙江世宝,002703,47,1,8042,1688.7199999999991,0,20251222,wanzhu_api
65,,顺灏股份,002565,81,0,2031,1594.9000000000005,0,20251222,wanzhu_api
62,,西部材料,002149,70,0,2316,1271.939999999999,0,20251222,wanzhu_api
60,,再升科技,603601,54,0,9687,450.63,0,20251222,wanzhu_api
59,,平潭发展,000592,81,1,7495,447.1599999999999,0,20251222,wanzhu_api
58,,飞龙股份,002536,76,0,7949,2120.98,0,20251222,wanzhu_api
58,,神剑股份,002361,23,0,7851,710.4299999999998,0,20251222,wanzhu_api
56,,航天机电,600151,62,0,8949,1092.26,0,20251222,wanzhu_api
52,,天银机电,300342,29,0,8423,836.7499999999998,0,20251222,wanzhu_api
48,,百大集团,600865,57,0,9304,596.03,0,20251222,wanzhu_api
43,,奕东电子,301123,29,0,19767,1261.9628000000002,0,20251222,wanzhu_api
41,,中国卫星,600118,21,0,2254,599.4099999999999,0,20251222,wanzhu_api
39,,雪人集团,002639,119,0,1391,502.3399999999999,0,20251222,wanzhu_api
38,,美年健康,002044,79,0,126,343.5399999999999,0,20251222,wanzhu_api
38,,英维克,002837,45,0,715,597.54,0,20251222,wanzhu_api
37,,鹭燕医药,002788,22,0,8087,559.0899999999999,0,20251222,wanzhu_api
36,,航天电子,600879,40,0,9314,796.4499999999999,0,20251222,wanzhu_api
35,,长芯博创,300548,20,0,8544,979.5300000000004,0,20251222,wanzhu_api
34,,航天动力,600343,40,0,2251,1433.2399999999998,0,20251222,wanzhu_api
34,,国晟科技,603778,42,0,896,2175.2599999999998,0,20251222,wanzhu_api
31,,华菱线缆,001208,43,0,1345,861.8000000000001,0,20251222,wanzhu_api
28,,国机重装,601399,34,0,1292,340.00200000000007,0,20251222,wanzhu_api
28,,超捷股份,301005,36,0,487,341.58000000000004,0,20251222,wanzhu_api
26,,合富中国,603122,40,0,20020,287.78000000000003,0,20251222,wanzhu_api
26,,上海瀚讯,300762,25,0,8676,337.27000000000004,0,20251222,wanzhu_api
26,,卧龙电驱,600580,1,0,305,1019.8999999999997,0,20251222,wanzhu_api
25,,上海九百,600838,15,0,1414,211.15000000000006,0,20251222,wanzhu_api
24,,赛微电子,300456,27,0,36,418.2900000000001,0,20251222,wanzhu_api
