buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
92,,航天发展,000547,85,0,732,1716.2114,0,20251205,wanzhu_api
67,,海王生物,000078,25,0,7421,453.58730000000014,0,20251205,wanzhu_api
39,,平潭发展,000592,25,1,7495,764.9083,0,20251205,wanzhu_api
32,,乾照光电,300102,14,0,1745,957.1,0,20251205,wanzhu_api
27,,合富中国,603122,19,0,20020,308.86000000000007,0,20251205,wanzhu_api
27,,航天动力,600343,20,0,2251,1866.2,0,20251205,wanzhu_api
21,,三花智控,002050,28,0,7684,307.0900000000001,0,20251205,wanzhu_api
21,,顺灏股份,002565,17,0,2031,283.33,0,20251205,wanzhu_api
16,,通宇通讯,002792,11,1,8090,130.25000000000003,0,20251205,wanzhu_api
16,,中银证券,601696,2,0,909,376.25000000000006,0,20251205,wanzhu_api
15,,睿能科技,603933,7,0,9816,150.7,0,20251205,wanzhu_api
15,,安记食品,603696,15,0,9723,84.30000000000001,0,20251205,wanzhu_api
15,,赛微电子,300456,16,0,36,230.76999999999995,0,20251205,wanzhu_api
15,,长盈精密,300115,36,0,8301,168.47000000000003,0,20251205,wanzhu_api
14,,海峡创新,300300,13,0,8400,232.03999999999996,0,20251205,wanzhu_api
14,,C中国铀,001280,0,0,23822,207.55,0,20251205,wanzhu_api
13,,海昌新材,300885,0,0,8752,261.37,0,20251205,wanzhu_api
13,,广和通,300638,17,0,8597,560.98,0,20251205,wanzhu_api
12,,道明光学,002632,20,0,1679,387.73,0,20251205,wanzhu_api
12,,招标股份,301136,15,0,19773,76.57000000000001,0,20251205,wanzhu_api
12,,航天机电,600151,4,0,8949,1050.7754999999997,0,20251205,wanzhu_api
12,,中兴通讯,000063,22,0,782,941.36,0,20251205,wanzhu_api
12,,上海瀚讯,300762,14,0,8676,205.72000000000003,0,20251205,wanzhu_api
11,,国机重装,601399,3,0,1292,89.07999999999998,0,20251205,wanzhu_api
11,,国晟科技,603778,10,0,896,766.49,0,20251205,wanzhu_api
11,,双星新材,002585,2,0,7976,28.61,0,20251205,wanzhu_api
10,,赢时胜,300377,1,0,1202,53.510000000000005,0,20251205,wanzhu_api
10,,兴业证券,601377,0,0,28,26.130000000000003,0,20251205,wanzhu_api
10,,固高科技,301510,17,0,19978,253.05,0,20251205,wanzhu_api
10,,蓝色光标,300058,12,2,107,129.41,0,20251205,wanzhu_api
10,,长川科技,300604,12,0,8576,1089.21,0,20251205,wanzhu_api
9,,N摩尔,688795,0,0,23828,288.47999999999996,0,20251205,wanzhu_api
9,,骏亚科技,603386,1,0,9634,195.47000000000003,0,20251205,wanzhu_api
9,,实达集团,600734,4,0,9234,276.84,0,20251205,wanzhu_api
9,,海欣食品,002702,21,0,8041,172.85999999999999,0,20251205,wanzhu_api
9,,阳光电源,300274,6,0,923,315.66,0,20251205,wanzhu_api
9,,高乐股份,002348,0,0,2682,132.63400000000001,0,20251205,wanzhu_api
8,,指南针,300803,2,0,2416,151.72,0,20251205,wanzhu_api
8,,太阳电缆,002300,3,0,879,26.3,0,20251205,wanzhu_api
8,,中国卫星,600118,8,0,2254,147.92,0,20251205,wanzhu_api
8,,航天环宇,688523,4,0,20205,208.39000000000001,0,20251205,wanzhu_api
8,,斯菱股份,301550,7,0,19643,289.63,0,20251205,wanzhu_api
7,,众生药业,002317,11,0,1705,535.25,0,20251205,wanzhu_api
7,,特发信息,000070,9,2,7420,40.260000000000005,0,20251205,wanzhu_api
7,,雷科防务,002413,8,1,1834,25.57,0,20251205,wanzhu_api
7,,龙溪股份,600592,5,0,2099,37.7626,0,20251205,wanzhu_api
7,,合兴包装,002228,0,0,7778,511.03000000000003,0,20251205,wanzhu_api
7,,瑞康医药,002589,5,0,7979,23.16,0,20251205,wanzhu_api
7,,清水源,300437,7,0,208,15.950000000000001,0,20251205,wanzhu_api
7,,粤万年青,301111,3,0,11,36.36,0,20251205,wanzhu_api
6,,五洲新春,603667,1,0,1809,25.020000000000003,0,20251205,wanzhu_api
6,,昊志机电,300503,0,0,303,24.810000000000002,0,20251205,wanzhu_api
6,,威士顿,301315,1,0,19893,53.03999999999999,0,20251205,wanzhu_api
6,,天孚通信,300394,5,0,8454,129.19,0,20251205,wanzhu_api
6,,金富科技,003018,6,0,8237,36.300000000000004,0,20251205,wanzhu_api
5,,雪人集团,002639,3,0,1391,31.500000000000004,0,20251205,wanzhu_api
5,,胜宏科技,300476,5,0,8500,87.02999999999999,0,20251205,wanzhu_api
5,,华伍股份,300095,8,0,594,23.359999999999996,0,20251205,wanzhu_api
5,,长芯博创,300548,12,0,8544,255.05999999999997,0,20251205,wanzhu_api
5,,中际旭创,300308,6,0,8405,69.80999999999999,0,20251205,wanzhu_api
5,,四川金顶,600678,2,0,9210,12.2,0,20251205,wanzhu_api
5,,淳中科技,603516,4,0,1185,666.2299999999999,0,20251205,wanzhu_api
5,,航宇微,300053,1,0,8278,31.250000000000004,0,20251205,wanzhu_api
5,,力星股份,300421,6,0,8472,383.65,0,20251205,wanzhu_api
5,,东方财富,300059,0,0,984,40.32000000000001,0,20251205,wanzhu_api
5,,安妮股份,002235,5,0,1533,7.52,0,20251205,wanzhu_api
5,,航天智装,300455,4,0,8490,33.269999999999996,0,20251205,wanzhu_api
5,,香农芯创,300475,2,0,2387,54.74000000000001,0,20251205,wanzhu_api
5,,江龙船艇,300589,4,0,8566,87.11999999999999,0,20251205,wanzhu_api
5,,茂业商业,600828,8,0,9285,15.439999999999998,0,20251205,wanzhu_api
5,,厦门信达,000701,1,0,7549,11.709999999999999,0,20251205,wanzhu_api
5,,初灵信息,300250,5,0,1028,84.25,0,20251205,wanzhu_api
4,,福蓉科技,603327,5,0,9610,270.16999999999996,0,20251205,wanzhu_api
4,,惠天热电,000692,2,0,7545,9.5,0,20251205,wanzhu_api
4,,创识科技,300941,1,0,1165,19.51,0,20251205,wanzhu_api
4,,天际股份,002759,0,0,8070,21.0,0,20251205,wanzhu_api
4,,科大国创,300520,2,0,8526,23.62,0,20251205,wanzhu_api
4,,嘉戎技术,301148,2,0,19777,13.24,0,20251205,wanzhu_api
4,,上海沪工,603131,0,0,1309,46.089999999999996,0,20251205,wanzhu_api
4,,华建集团,600629,4,1,9183,212.73000000000002,0,20251205,wanzhu_api
4,,合肥城建,002208,3,0,1433,44.470000000000006,0,20251205,wanzhu_api
4,,中芯国际,688981,6,0,168,383.93,0,20251205,wanzhu_api
4,,新金路,000510,5,0,7456,11.770000000000001,0,20251205,wanzhu_api
4,,东芯股份,688110,8,0,9989,342.13,0,20251205,wanzhu_api
4,,剑桥科技,603083,1,9,9522,61.75,0,20251205,wanzhu_api
4,,长光华芯,688048,3,0,20061,76.38,0,20251205,wanzhu_api
4,,飞沃科技,301232,1,0,19830,90.25,0,20251205,wanzhu_api
4,,科强股份,920665,0,0,20389,95.66,0,20251205,wanzhu_api
4,,斯瑞新材,688102,2,0,20069,49.279999999999994,0,20251205,wanzhu_api
3,,拓日新能,002218,0,0,1217,15.69,0,20251205,wanzhu_api
3,,孚日股份,002083,0,0,2530,14.23,0,20251205,wanzhu_api
3,,生益电子,688183,3,0,10025,43.07,0,20251205,wanzhu_api
3,,品高股份,688227,4,0,10052,56.47,0,20251205,wanzhu_api
3,,巨轮智能,002031,7,1,1463,16.48,0,20251205,wanzhu_api
3,,中国电影,600977,5,2,9350,46.230000000000004,0,20251205,wanzhu_api
3,,太辰光,300570,2,0,8555,34.83,0,20251205,wanzhu_api
3,,国脉科技,002093,0,0,7705,136.77,0,20251205,wanzhu_api
3,,银之杰,300085,0,0,167,24.58,0,20251205,wanzhu_api
3,,首开股份,600376,4,0,438,24.77,0,20251205,wanzhu_api
3,,格尔软件,603232,6,0,9582,53.77,0,20251205,wanzhu_api
