buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
122,,航天发展,000547,138,0,732,2456.7700000000013,0,20251217,wanzhu_api
93,,永辉超市,601933,107,0,9472,1281.4199999999996,0,20251217,wanzhu_api
83,,航天机电,600151,41,0,8949,1829.7099999999998,0,20251217,wanzhu_api
72,,百大集团,600865,42,0,9304,1677.3045999999997,0,20251217,wanzhu_api
70,,平潭发展,000592,77,1,7495,1045.5044,0,20251217,wanzhu_api
70,,东百集团,600693,75,0,9217,1291.4099999999996,0,20251217,wanzhu_api
66,,雪人集团,002639,28,0,1391,508.47999999999996,0,20251217,wanzhu_api
64,,英维克,002837,23,0,715,1424.0399999999997,0,20251217,wanzhu_api
63,,顺灏股份,002565,100,0,2031,1189.2200000000005,0,20251217,wanzhu_api
62,,航天电子,600879,53,0,9314,1669.3400000000004,0,20251217,wanzhu_api
62,,西部材料,002149,38,0,2316,2651.334999999999,0,20251217,wanzhu_api
54,,合富中国,603122,23,0,20020,1423.4499999999996,0,20251217,wanzhu_api
53,,浙江世宝,002703,1,1,8042,1410.14,0,20251217,wanzhu_api
52,,华菱线缆,001208,34,0,1345,1663.06,0,20251217,wanzhu_api
50,,国晟科技,603778,22,0,896,2225.1700000000005,0,20251217,wanzhu_api
50,,通宇通讯,002792,48,1,8090,1510.3690000000001,0,20251217,wanzhu_api
47,,再升科技,603601,43,0,9687,441.99,0,20251217,wanzhu_api
46,,航天动力,600343,46,0,2251,2070.2500000000005,0,20251217,wanzhu_api
40,,乾照光电,300102,43,0,1745,2101.09,0,20251217,wanzhu_api
40,,三羊马,001317,12,0,84,542.2200000000001,0,20251217,wanzhu_api
35,,奕东电子,301123,1,0,19767,1620.8699999999997,0,20251217,wanzhu_api
32,,超捷股份,301005,32,0,487,581.5300000000001,0,20251217,wanzhu_api
31,,红旗连锁,002697,13,0,2160,242.94,0,20251217,wanzhu_api
26,,胜宏科技,300476,20,0,8500,958.1300000000001,0,20251217,wanzhu_api
25,,博纳影业,001330,11,0,14267,77.61,0,20251217,wanzhu_api
25,,国机重装,601399,15,0,1292,185.441,0,20251217,wanzhu_api
24,,淳中科技,603516,19,0,1185,3526.29,0,20251217,wanzhu_api
24,,步步高,002251,3,0,1832,396.15799999999996,0,20251217,wanzhu_api
24,,菲利华,300395,9,0,8455,1086.1000000000001,0,20251217,wanzhu_api
23,,航天晨光,600501,2,0,1269,513.23,0,20251217,wanzhu_api
23,,天银机电,300342,34,0,8423,550.236,0,20251217,wanzhu_api
23,,天力复合,920576,26,0,20368,1087.08,0,20251217,wanzhu_api
23,,龙洲股份,002682,24,0,4,69.31,0,20251217,wanzhu_api
22,,赛微电子,300456,25,0,36,225.74000000000004,0,20251217,wanzhu_api
22,,新易盛,300502,7,0,1658,1386.3000000000002,0,20251217,wanzhu_api
22,,太阳电缆,002300,34,0,879,119.43999999999998,0,20251217,wanzhu_api
21,,久之洋,300516,13,0,2291,294.65999999999997,0,20251217,wanzhu_api
