buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
47,,航天发展,000547,56,0,732,751.685,0,20251211,wanzhu_api
40,,平潭发展,000592,46,1,7495,1059.9630000000002,0,20251211,wanzhu_api
31,,航天动力,600343,21,0,2251,1274.5299999999997,0,20251211,wanzhu_api
28,,永辉超市,601933,12,0,9472,397.72000000000014,0,20251211,wanzhu_api
26,,西部材料,002149,31,0,2316,554.92,0,20251211,wanzhu_api
23,,顺灏股份,002565,14,0,2031,371.34999999999997,0,20251211,wanzhu_api
22,,乾照光电,300102,20,0,1745,281.27,0,20251211,wanzhu_api
18,,国晟科技,603778,9,0,896,2263.82,0,20251211,wanzhu_api
17,,龙洲股份,002682,17,0,4,60.523999999999994,0,20251211,wanzhu_api
17,,东百集团,600693,8,0,9217,104.01000000000005,0,20251211,wanzhu_api
16,,合富中国,603122,21,0,20020,265.30999999999995,0,20251211,wanzhu_api
15,,国机重装,601399,5,0,1292,49.36000000000001,0,20251211,wanzhu_api
15,,跃岭股份,002725,5,0,38,134.83999999999997,0,20251211,wanzhu_api
15,,超捷股份,301005,12,0,487,378.48,0,20251211,wanzhu_api
14,,红相股份,300427,5,0,8477,96.42999999999999,0,20251211,wanzhu_api
13,,赛微电子,300456,22,0,36,85.5,0,20251211,wanzhu_api
11,,长盈精密,300115,23,0,8301,289.07,0,20251211,wanzhu_api
11,,海峡创新,300300,22,0,8400,686.7099999999999,0,20251211,wanzhu_api
11,,安记食品,603696,58,0,9723,21.95,0,20251211,wanzhu_api
11,,香农芯创,300475,5,0,2387,350.75,0,20251211,wanzhu_api
10,,天力复合,920576,3,0,20368,101.14,0,20251211,wanzhu_api
10,,雷科防务,002413,10,1,1834,85.28999999999999,0,20251211,wanzhu_api
10,,特发信息,000070,9,2,7420,37.029999999999994,0,20251211,wanzhu_api
10,,淳中科技,603516,10,0,1185,2120.18,0,20251211,wanzhu_api
9,,蓝思科技,300433,0,0,552,194.63000000000002,0,20251211,wanzhu_api
9,,上海瀚讯,300762,8,0,8676,96.10000000000001,0,20251211,wanzhu_api
9,,胜宏科技,300476,8,0,8500,122.18000000000002,0,20251211,wanzhu_api
9,,天孚通信,300394,7,0,8454,259.22999999999996,0,20251211,wanzhu_api
9,,罗牛山,000735,1,0,1206,298.73,0,20251211,wanzhu_api
