buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
128,,航天发展,000547,136,0,732,1289.4899999999993,0,20260106,wanzhu_api
95,,蓝色光标,300058,84,2,107,4629.367799999999,0,20260106,wanzhu_api
91,,信维通信,300136,78,0,8308,3995.4900000000016,0,20260106,wanzhu_api
74,,利欧股份,002131,61,0,7727,1010.25,0,20260106,wanzhu_api
71,,通宇通讯,002792,74,1,8090,3041.4399999999973,0,20260106,wanzhu_api
62,,天际股份,002759,47,0,8070,1981.7699999999995,0,20260106,wanzhu_api
60,,南兴股份,002757,54,0,8068,877.8600000000004,0,20260106,wanzhu_api
49,,万向钱潮,000559,21,0,7478,592.2300000000001,0,20260106,wanzhu_api
43,,西部材料,002149,34,0,2316,501.9000000000002,0,20260106,wanzhu_api
41,,平潭发展,000592,37,1,7495,613.8,0,20260106,wanzhu_api
41,,三花智控,002050,42,0,7684,316.08999999999986,0,20260106,wanzhu_api
39,,航天电子,600879,23,0,9314,483.40000000000003,0,20260106,wanzhu_api
39,,北斗星通,002151,48,0,1842,743.7900000000001,0,20260106,wanzhu_api
38,,雷科防务,002413,35,1,1834,220.39000000000004,0,20260106,wanzhu_api
37,,金风科技,002202,42,0,1003,1499.7600000000002,0,20260106,wanzhu_api
37,,道氏技术,300409,5,0,8465,837.0400000000001,0,20260106,wanzhu_api
36,,烽火通信,600498,62,0,9111,844.0200000000001,0,20260106,wanzhu_api
35,,五洲新春,603667,40,0,1809,402.21999999999997,0,20260106,wanzhu_api
34,,浙江世宝,002703,29,1,8042,355.08,0,20260106,wanzhu_api
34,,鹭燕医药,002788,27,0,8087,470.50999999999993,0,20260106,wanzhu_api
33,,中国卫通,601698,35,0,9441,1536.0099999999998,0,20260106,wanzhu_api
33,,神剑股份,002361,34,0,7851,298.62000000000006,0,20260106,wanzhu_api
32,,城建发展,600266,13,0,9005,248.62000000000003,0,20260106,wanzhu_api
31,,海格通信,002465,13,0,7918,599.5799999999999,0,20260106,wanzhu_api
29,,超捷股份,301005,26,0,487,257.00999999999993,0,20260106,wanzhu_api
29,,国晟科技,603778,33,0,896,2373.89,0,20260106,wanzhu_api
28,,C新广益,301687,22,0,23906,276.9400000000001,0,20260106,wanzhu_api
28,,顺灏股份,002565,48,0,2031,389.07000000000005,0,20260106,wanzhu_api
27,,山子高科,000981,7,0,7643,299.08,0,20260106,wanzhu_api
26,,中国卫星,600118,28,0,2254,308.15999999999997,0,20260106,wanzhu_api
26,,华菱线缆,001208,18,0,1345,328.76000000000005,0,20260106,wanzhu_api
24,,索菱股份,002766,2,0,8074,201.4331,0,20260106,wanzhu_api
23,,航天机电,600151,18,0,8949,223.70000000000002,0,20260106,wanzhu_api
23,,指南针,300803,9,0,2416,2320.95,0,20260106,wanzhu_api
22,,谱尼测试,300887,5,0,8753,239.25000000000003,0,20260106,wanzhu_api
22,,胜通能源,001331,20,0,19616,121.75,0,20260106,wanzhu_api
22,,乾照光电,300102,23,0,1745,198.13000000000002,0,20260106,wanzhu_api
21,,航天动力,600343,22,0,2251,565.98,0,20260106,wanzhu_api
20,,爱朋医疗,300753,5,0,8668,457.9700000000001,0,20260106,wanzhu_api
20,,昊志机电,300503,20,0,303,302.11550000000005,0,20260106,wanzhu_api
19,,泰尔股份,002347,51,1,7847,79.05999999999999,0,20260106,wanzhu_api
19,,再升科技,603601,21,0,9687,160.22000000000003,0,20260106,wanzhu_api
18,,N陕旅,603402,0,0,23912,409.21000000000004,0,20260106,wanzhu_api
18,,中超控股,002471,9,0,1113,194.55,0,20260106,wanzhu_api
18,,兆易创新,603986,28,0,813,546.7199999999998,0,20260106,wanzhu_api
17,,汉威科技,300007,6,0,198,133.92000000000002,0,20260106,wanzhu_api
17,,华林证券,002945,11,0,129,509.18000000000006,0,20260106,wanzhu_api
16,,鲁信创投,600783,22,0,9256,116.56999999999998,0,20260106,wanzhu_api
16,,北京君正,300223,13,0,234,911.1399999999998,0,20260106,wanzhu_api
16,,东百集团,600693,19,0,9217,87.80000000000004,0,20260106,wanzhu_api
16,,东芯股份,688110,24,0,9989,751.4699999999999,0,20260106,wanzhu_api
16,,香农芯创,300475,12,0,2387,485.35999999999996,0,20260106,wanzhu_api
16,,孚日股份,002083,6,0,2530,240.02999999999997,0,20260106,wanzhu_api
15,,御银股份,002177,19,0,2544,759.7200000000001,0,20260106,wanzhu_api
15,,熵基科技,301330,10,0,19907,113.72000000000003,0,20260106,wanzhu_api
15,,胜宏科技,300476,12,0,8500,390.17,0,20260106,wanzhu_api
15,,奕东电子,301123,24,0,19767,380.29999999999995,0,20260106,wanzhu_api
15,,华安证券,600909,1,0,9333,250.71000000000006,0,20260106,wanzhu_api
14,,硕贝德,300322,14,0,458,465.87,0,20260106,wanzhu_api
14,,大业股份,603278,29,0,9594,303.84999999999997,0,20260106,wanzhu_api
14,,臻镭科技,688270,17,0,20117,881.32,0,20260106,wanzhu_api
14,,多氟多,002407,8,0,815,128.89,0,20260106,wanzhu_api
14,,天利科技,300399,3,0,8458,149.60000000000002,0,20260106,wanzhu_api
13,,诚益通,300430,0,0,1444,434.98,0,20260106,wanzhu_api
13,,天奇股份,002009,34,1,1677,86.56,0,20260106,wanzhu_api
12,,模塑科技,000700,6,0,1331,535.21,0,20260106,wanzhu_api
12,,东方财富,300059,6,0,984,422.60999999999996,0,20260106,wanzhu_api
12,,江波龙,301308,12,0,19886,465.95,0,20260106,wanzhu_api
12,,海昌新材,300885,17,0,8752,258.48,0,20260106,wanzhu_api
12,,上海瀚讯,300762,16,0,8676,208.64,0,20260106,wanzhu_api
12,,珂玛科技,301611,8,0,21653,182.64000000000004,0,20260106,wanzhu_api
11,,海科新源,301292,5,0,19872,66.59,0,20260106,wanzhu_api
11,,天银机电,300342,15,0,8423,1166.9500000000003,0,20260106,wanzhu_api
11,,嘉美包装,002969,12,0,8204,256.34,0,20260106,wanzhu_api
11,,淳中科技,603516,14,0,1185,3144.3250000000003,0,20260106,wanzhu_api
11,,引力传媒,603598,2,0,9684,42.77,0,20260106,wanzhu_api
11,,倍益康,920199,2,0,20336,488.68999999999994,0,20260106,wanzhu_api
11,,长盈精密,300115,16,0,8301,818.2900000000002,0,20260106,wanzhu_api
11,,荣泰健康,603579,2,0,9675,78.36000000000001,0,20260106,wanzhu_api
10,,*ST铖昌,001270,10,0,19594,219.3,0,20260106,wanzhu_api
10,,C双欣,001369,11,0,23900,16.9,0,20260106,wanzhu_api
10,,拓维信息,002261,9,9,2078,186.09000000000003,0,20260106,wanzhu_api
10,,银河电子,002519,6,0,7940,109.61,0,20260106,wanzhu_api
10,,长川科技,300604,6,0,8576,135.8,0,20260106,wanzhu_api
10,,英维克,002837,15,0,715,225.49999999999997,0,20260106,wanzhu_api
10,,广联航空,300900,10,0,8762,279.58,0,20260106,wanzhu_api
10,,雪人集团,002639,9,0,1391,44.120000000000005,0,20260106,wanzhu_api
10,,电广传媒,000917,5,0,2373,624.57,0,20260106,wanzhu_api
10,,普利特,002324,9,0,7833,259.3,0,20260106,wanzhu_api
10,,国风新材,000859,8,0,1500,443.93,0,20260106,wanzhu_api
10,,英唐智控,300131,2,1,2295,93.02,0,20260106,wanzhu_api
10,,工业富联,601138,9,0,9385,231.86049999999997,0,20260106,wanzhu_api
9,,菲利华,300395,5,0,8455,416.65,0,20260106,wanzhu_api
9,,强力新材,300429,0,0,8478,396.8999999999999,0,20260106,wanzhu_api
9,,国源科技,920184,1,0,10294,236.29000000000005,0,20260106,wanzhu_api
9,,TCL科技,000100,0,0,780,299.74,0,20260106,wanzhu_api
9,,泰胜风能,300129,5,0,8306,76.64999999999999,0,20260106,wanzhu_api
9,,赢时胜,300377,8,0,1202,151.35,0,20260106,wanzhu_api
9,,宏源药业,301246,4,0,19838,226.16000000000003,0,20260106,wanzhu_api
9,,航天工程,603698,5,0,9725,66.73,0,20260106,wanzhu_api
