buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
50,,平潭发展,000592,53,1,7495,539.9549999999999,0,20251202,wanzhu_api
50,,航天发展,000547,31,0,732,401.4,0,20251202,wanzhu_api
39,,广和通,300638,34,0,8597,882.6900000000004,0,20251202,wanzhu_api
36,,长盈精密,300115,25,0,8301,763.7599999999999,0,20251202,wanzhu_api
30,,合富中国,603122,17,0,20020,268.12,0,20251202,wanzhu_api
30,,乾照光电,300102,44,0,1745,270.29,0,20251202,wanzhu_api
29,,雷科防务,002413,22,1,1834,257.28999999999996,0,20251202,wanzhu_api
29,,中兴通讯,000063,27,0,782,1351.3600000000001,0,20251202,wanzhu_api
26,,特发信息,000070,21,2,7420,117.37000000000002,0,20251202,wanzhu_api
25,,蓝色光标,300058,29,2,107,429.40000000000003,0,20251202,wanzhu_api
24,,赛微电子,300456,29,0,36,231.97,0,20251202,wanzhu_api
22,,海欣食品,002702,21,0,8041,388.22,0,20251202,wanzhu_api
22,,海峡创新,300300,13,0,8400,466.7500000000001,0,20251202,wanzhu_api
18,,实达集团,600734,7,0,9234,185.94,0,20251202,wanzhu_api
14,,金富科技,003018,8,0,8237,222.71000000000004,0,20251202,wanzhu_api
14,,茂业商业,600828,25,0,9285,38.2,0,20251202,wanzhu_api
14,,国晟科技,603778,27,0,896,774.39,0,20251202,wanzhu_api
14,,中际旭创,300308,9,0,8405,449.83000000000004,0,20251202,wanzhu_api
13,,中国电影,600977,6,2,9350,221.05,0,20251202,wanzhu_api
12,,清水源,300437,10,0,208,63.33000000000001,0,20251202,wanzhu_api
12,,道明光学,002632,14,0,1679,63.908500000000004,0,20251202,wanzhu_api
11,,东芯股份,688110,16,0,9989,579.78,0,20251202,wanzhu_api
11,,海王生物,000078,12,0,7421,113.35,0,20251202,wanzhu_api
11,,众生药业,002317,10,0,1705,540.23,0,20251202,wanzhu_api
10,,海马汽车,000572,9,0,7488,149.11800000000002,0,20251202,wanzhu_api
10,,万通发展,600246,21,0,8996,351.49,0,20251202,wanzhu_api
9,,昀冢科技,688260,6,0,10065,79.97999999999999,0,20251202,wanzhu_api
9,,科翔股份,300903,1,0,8765,86.2,0,20251202,wanzhu_api
9,,福石控股,300071,2,0,8285,110.74999999999999,0,20251202,wanzhu_api
9,,联建光电,300269,1,0,8381,304.13,0,20251202,wanzhu_api
8,,顺灏股份,002565,2,0,2031,7.174,0,20251202,wanzhu_api
8,,光库科技,300620,13,0,8586,82.17,0,20251202,wanzhu_api
8,,阳光电源,300274,5,0,923,88.35000000000001,0,20251202,wanzhu_api
8,,淳中科技,603516,7,0,1185,2249.0099999999998,0,20251202,wanzhu_api
8,,银河电子,002519,11,0,7940,10.21,0,20251202,wanzhu_api
8,,视觉中国,000681,1,1,942,72.53,0,20251202,wanzhu_api
8,,苏豪汇鸿,600981,1,0,2259,5.47,0,20251202,wanzhu_api
8,,福蓉科技,603327,0,0,9610,20.550000000000004,0,20251202,wanzhu_api
8,,海南瑞泽,002596,9,0,7984,92.78,0,20251202,wanzhu_api
8,,冰山冷热,000530,1,0,466,10.57,0,20251202,wanzhu_api
8,,国风新材,000859,2,0,1500,114.17,0,20251202,wanzhu_api
