buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
78,,信维通信,300136,71,0,8308,2491.1100000000006,0,20260130,wanzhu_api
78,,航天发展,000547,33,0,732,3728.8099999999995,0,20260130,wanzhu_api
64,,蓝色光标,300058,99,2,107,1001.3700000000001,0,20260130,wanzhu_api
61,,网宿科技,300017,71,0,8261,2828.44,0,20260130,wanzhu_api
58,,浙文互联,600986,80,0,176,829.9899999999999,0,20260130,wanzhu_api
42,,天地在线,002995,27,0,1195,403.3599999999999,0,20260130,wanzhu_api
36,,利欧股份,002131,50,0,7727,388.6460000000001,0,20260130,wanzhu_api
34,,西部材料,002149,23,0,2316,836.39,0,20260130,wanzhu_api
25,,巨力索具,002342,27,0,225,170.66999999999996,0,20260130,wanzhu_api
23,,红宝丽,002165,17,0,727,134.35999999999999,0,20260130,wanzhu_api
22,,石化油服,600871,9,0,9308,360.82,0,20260130,wanzhu_api
21,,志特新材,300986,32,0,8808,336.1600000000001,0,20260130,wanzhu_api
21,,润泽科技,300442,16,0,8482,1034.3400000000001,0,20260130,wanzhu_api
17,,因赛集团,300781,15,0,8686,113.15000000000002,0,20260130,wanzhu_api
16,,白银有色,601212,31,0,298,64.39,0,20260130,wanzhu_api
16,,湖南黄金,002155,1,0,1099,170.94,0,20260130,wanzhu_api
15,,康强电子,002119,20,1,7720,109.77,0,20260130,wanzhu_api
15,,宏景科技,301396,19,0,19954,233.37000000000006,0,20260130,wanzhu_api
15,,神农种业,300189,2,0,2048,179.19,0,20260130,wanzhu_api
15,,数据港,603881,4,0,367,78.89,0,20260130,wanzhu_api
14,,北方铜业,000737,3,0,7568,128.63,0,20260130,wanzhu_api
14,,易点天下,301171,11,0,19792,318.63,0,20260130,wanzhu_api
14,,皇台酒业,000995,3,0,347,173.31,0,20260130,wanzhu_api
14,,大悦城,000031,1,0,1467,246.45999999999992,0,20260130,wanzhu_api
14,,航天电子,600879,19,0,9314,665.1199999999999,0,20260130,wanzhu_api
13,,乾照光电,300102,35,0,1745,289.78999999999996,0,20260130,wanzhu_api
13,,大位科技,600589,19,0,9160,201.89999999999998,0,20260130,wanzhu_api
13,,航天动力,600343,11,0,2251,552.09,0,20260130,wanzhu_api
12,,太极实业,600667,2,0,9206,1882.72,0,20260130,wanzhu_api
12,,引力传媒,603598,6,0,9684,548.33,0,20260130,wanzhu_api
12,,天奇股份,002009,11,1,1677,94.52,0,20260130,wanzhu_api
12,,百川股份,002455,4,0,7913,316.57000000000005,0,20260130,wanzhu_api
12,,晓程科技,300139,12,0,348,201.83,0,20260130,wanzhu_api
12,,再升科技,603601,19,0,9687,126.00000000000003,0,20260130,wanzhu_api
12,,东芯股份,688110,11,0,9989,342.09,0,20260130,wanzhu_api
11,,国晟科技,603778,9,0,896,345.19999999999993,0,20260130,wanzhu_api
10,,农发种业,600313,1,0,2017,749.93,0,20260130,wanzhu_api
10,,通源石油,300164,14,0,1357,19.32,0,20260130,wanzhu_api
10,,天银机电,300342,11,0,8423,245.23,0,20260130,wanzhu_api
10,,臻镭科技,688270,12,0,20117,630.7600000000001,0,20260130,wanzhu_api
10,,准油股份,002207,2,0,7765,75.61,0,20260130,wanzhu_api
10,,洲际油气,600759,5,0,9245,57.56999999999999,0,20260130,wanzhu_api
10,,长芯博创,300548,9,0,8544,249.48000000000002,0,20260130,wanzhu_api
10,,天孚通信,300394,5,0,8454,843.57,0,20260130,wanzhu_api
10,,锋龙股份,002931,8,0,8184,38.82000000000001,0,20260130,wanzhu_api
9,,明阳智能,601615,8,0,497,949.11,0,20260130,wanzhu_api
9,,*ST铖昌,001270,10,0,19594,147.82999999999998,0,20260130,wanzhu_api
9,,海兰信,300065,4,0,69,79.69000000000001,0,20260130,wanzhu_api
9,,飞沃科技,301232,8,0,19830,257.09999999999997,0,20260130,wanzhu_api
9,,迈为股份,300751,16,0,142,366.42,0,20260130,wanzhu_api
9,,拓日新能,002218,17,0,1217,38.4,0,20260130,wanzhu_api
8,,华天科技,002185,8,0,7755,189.86,0,20260130,wanzhu_api
8,,世纪恒通,301428,9,0,19962,127.45000000000002,0,20260130,wanzhu_api
8,,省广集团,002400,21,0,42,33.19,0,20260130,wanzhu_api
8,,斯迪克,300806,5,0,8702,41.6,0,20260130,wanzhu_api
8,,利通电子,603629,6,0,9698,690.4,0,20260130,wanzhu_api
8,,城地香江,603887,0,0,9796,655.5600000000001,0,20260130,wanzhu_api
8,,通宇通讯,002792,11,1,8090,36.56,0,20260130,wanzhu_api
8,,闰土股份,002440,3,0,2408,26.7,0,20260130,wanzhu_api
8,,英维克,002837,5,0,715,450.42999999999995,0,20260130,wanzhu_api
8,,长飞光纤,601869,5,0,433,108.85,0,20260130,wanzhu_api
8,,超捷股份,301005,13,0,487,195.58,0,20260130,wanzhu_api
7,,兆易创新,603986,6,0,813,286.54,0,20260130,wanzhu_api
7,,海格通信,002465,6,0,7918,114.19000000000001,0,20260130,wanzhu_api
7,,烽火通信,600498,9,0,9111,178.98999999999998,0,20260130,wanzhu_api
7,,博纳影业,001330,5,0,14267,46.45,0,20260130,wanzhu_api
7,,江波龙,301308,11,0,19886,244.71000000000004,0,20260130,wanzhu_api
7,,豫光金铅,600531,9,0,2169,40.82,0,20260130,wanzhu_api
7,,百川转2,127075,1,0,19405,118.46,0,20260130,wanzhu_api
7,,昆仑万维,300418,10,2,2627,179.68999999999997,0,20260130,wanzhu_api
7,,怡亚通,002183,2,0,449,449.4699999999999,0,20260130,wanzhu_api
7,,科大讯飞,002230,20,0,790,71.51,0,20260130,wanzhu_api
7,,幸福蓝海,300528,1,0,796,44.580000000000005,0,20260130,wanzhu_api
7,,北京君正,300223,5,0,234,365.25,0,20260130,wanzhu_api
7,,美利云,000815,12,0,883,147.48,0,20260130,wanzhu_api
7,,商络电子,300975,4,0,8801,32.519999999999996,0,20260130,wanzhu_api
7,,盛和资源,600392,6,0,14,127.05,0,20260130,wanzhu_api
7,,嘉美包装,002969,7,0,8204,96.83999999999999,0,20260130,wanzhu_api
6,,汉得信息,300170,7,0,8323,91.38999999999999,0,20260130,wanzhu_api
6,,澜起科技,688008,3,0,9917,112.31000000000002,0,20260130,wanzhu_api
6,,金风科技,002202,11,0,1003,399.74000000000007,0,20260130,wanzhu_api
6,,佰维存储,688525,6,0,20206,176.90000000000003,0,20260130,wanzhu_api
6,,蘅东光,920045,2,0,23881,122.54000000000002,0,20260130,wanzhu_api
6,,广联航空,300900,3,0,8762,83.35,0,20260130,wanzhu_api
6,,怡球资源,601388,5,0,1233,44.58,0,20260130,wanzhu_api
6,,中国长城,000066,10,0,2596,373.41999999999996,0,20260130,wanzhu_api
6,,粤传媒,002181,5,0,7753,35.21,0,20260130,wanzhu_api
6,,尚太转债,127112,6,0,23938,0.6,0,20260130,wanzhu_api
6,,天龙集团,300063,11,0,1060,19.580499999999997,0,20260130,wanzhu_api
6,,铜陵有色,000630,7,0,1104,86.08999999999999,0,20260130,wanzhu_api
6,,通鼎互联,002491,3,0,7927,45.61,0,20260130,wanzhu_api
5,,宁德时代,300750,1,0,1520,245.0,0,20260130,wanzhu_api
5,,通富微电,002156,12,0,7739,226.98,0,20260130,wanzhu_api
5,,神剑股份,002361,4,0,7851,45.1,0,20260130,wanzhu_api
5,,久之洋,300516,3,0,2291,29.67,0,20260130,wanzhu_api
5,,连城数控,920368,9,0,10297,175.01999999999998,0,20260130,wanzhu_api
5,,江化微,603078,8,0,9520,350.02,0,20260130,wanzhu_api
5,,流金科技,920021,9,0,2629,28.64,0,20260130,wanzhu_api
5,,中国卫星,600118,6,0,2254,65.71000000000001,0,20260130,wanzhu_api
5,,工业富联,601138,6,0,9385,31.156999999999996,0,20260130,wanzhu_api
