time,open,high,low,close,volume,amount,time_str
1769478000000,195.37,195.55,195.36,195.36,776,15163575.0,2026-01-27 09:40:00
1769478060000,195.36,195.48000000000002,195.20000000000002,195.48000000000002,709,13845866.0,2026-01-27 09:41:00
1769478120000,195.48000000000002,195.65,195.45000000000002,195.48000000000002,595,11634784.000000002,2026-01-27 09:42:00
1769478180000,195.5,195.5,195.25,195.25,414,8085879.999999999,2026-01-27 09:43:00
1769478240000,195.26,195.26,194.76,194.84,701,13670407.0,2026-01-27 09:44:00
1769478300000,194.77,194.77,194.58,194.67000000000002,274,5334960.000000001,2026-01-27 09:45:00
1769478360000,194.62,194.96,194.4,194.4,599,11659204.0,2026-01-27 09:46:00
1769478420000,194.37,194.37,194.22,194.25,511,9926623.0,2026-01-27 09:47:00
1769478480000,194.25000000000003,194.42000000000002,194.23000000000002,194.32000000000002,655,12724271.0,2026-01-27 09:48:00
1769478540000,194.32000000000002,194.41000000000003,194.17000000000002,194.19000000000003,501,9730389.0,2026-01-27 09:49:00
1769478600000,194.2,194.2,193.81,193.88,1624,31503133.000000004,2026-01-27 09:50:00
1769478660000,193.88000000000002,194.0,193.8,193.95000000000002,552,10703847.0,2026-01-27 09:51:00
1769478720000,194.09,194.41,193.96,194.20000000000002,287,5574504.0,2026-01-27 09:52:00
1769478780000,194.19,194.3,194.0,194.02,299,5804762.0,2026-01-27 09:53:00
1769478840000,194.03,194.03,193.82,193.85,372,7212394.000000001,2026-01-27 09:54:00
1769478900000,193.86,194.24,193.86,194.24,219,4248437.999999999,2026-01-27 09:55:00
1769478960000,194.33,194.33,193.98000000000002,193.98000000000002,385,7472159.000000001,2026-01-27 09:56:00
1769479020000,193.98,194.05,193.75,193.77,660,12795385.000000002,2026-01-27 09:57:00
1769479080000,193.78,193.78,193.72,193.77,449,8699600.0,2026-01-27 09:58:00
1769479140000,193.77,193.85000000000002,193.73000000000002,193.85000000000002,430,8331165.0,2026-01-27 09:59:00
1769479200000,193.85,193.9,193.68,193.70000000000002,319,6180254.0,2026-01-27 10:00:00
1769479260000,193.7,193.79999999999998,193.6,193.76999999999998,535,10360760.000000002,2026-01-27 10:01:00
1769479320000,193.8,193.82,193.65,193.71,220,4261834.0,2026-01-27 10:02:00
1769479380000,193.73,193.73,193.54,193.67999999999998,458,8870187.0,2026-01-27 10:03:00
1769479440000,193.8,194.18,193.8,194.05,314,6092790.000000001,2026-01-27 10:04:00
1769479500000,194.05,194.39,194.0,194.32,472,9165903.999999998,2026-01-27 10:05:00
1769479560000,194.32999999999998,194.4,194.16,194.19,253,4914841.000000001,2026-01-27 10:06:00
1769479620000,194.10000000000002,194.25000000000003,193.98000000000002,194.00000000000003,650,12619915.0,2026-01-27 10:07:00
1769479680000,194.0,194.12,193.93,193.93,170,3298394.0,2026-01-27 10:08:00
1769479740000,193.93,193.98,193.88,193.88,125,2423971.0,2026-01-27 10:09:00
1769479800000,193.88,193.99,193.81,193.83,344,6669715.0,2026-01-27 10:10:00
1769479860000,193.83,194.13000000000002,193.83,193.95000000000002,204,3957658.0,2026-01-27 10:11:00
1769479920000,193.99,193.99,193.87,193.96,143,2773090.0,2026-01-27 10:12:00
1769479980000,193.96,194.19,193.96,194.19,215,4172377.0,2026-01-27 10:13:00
1769480040000,194.13,194.29,194.1,194.1,234,4544156.999999999,2026-01-27 10:14:00
1769480100000,194.03,194.17,194.0,194.11,129,2503933.0000000005,2026-01-27 10:15:00
1769480160000,194.10999999999999,194.10999999999999,193.88,194.01,240,4654843.0,2026-01-27 10:16:00
1769480220000,193.99,194.1,193.88,193.88,361,7000911.0,2026-01-27 10:17:00
1769480280000,193.81000000000003,194.02,193.70000000000002,193.98000000000002,358,6938211.0,2026-01-27 10:18:00
1769480340000,193.96,193.96,193.72,193.73,273,5290456.0,2026-01-27 10:19:00
1769480400000,193.73000000000002,193.97000000000003,193.73000000000002,193.8,174,3372077.0,2026-01-27 10:20:00
1769480460000,193.98,194.08,193.81,193.97,192,3724426.0,2026-01-27 10:21:00
