time,open,high,low,close,volume,amount,time_str
1769478000000,5.13,5.14,5.12,5.12,667,342188.0,2026-01-27 09:40:00
1769478060000,5.13,5.14,5.13,5.13,3516,1805024.0000000002,2026-01-27 09:41:00
1769478120000,5.13,5.15,5.12,5.15,5050,2592549.0,2026-01-27 09:42:00
1769478180000,5.14,5.14,5.12,5.13,1626,834578.0000000001,2026-01-27 09:43:00
1769478240000,5.12,5.12,5.11,5.11,3298,1688290.0000000002,2026-01-27 09:44:00
1769478300000,5.11,5.11,5.08,5.09,13220,6738463.999999999,2026-01-27 09:45:00
1769478360000,5.09,5.1,5.08,5.09,957,487096.0,2026-01-27 09:46:00
1769478420000,5.08,5.08,5.0600000000000005,5.07,10749,5451325.000000001,2026-01-27 09:47:00
1769478480000,5.08,5.08,5.0600000000000005,5.0600000000000005,2131,1081300.0,2026-01-27 09:48:00
1769478540000,5.069999999999999,5.069999999999999,5.05,5.05,2837,1435615.0,2026-01-27 09:49:00
1769478600000,5.05,5.06,5.04,5.05,5346,2700374.0,2026-01-27 09:50:00
1769478660000,5.05,5.06,5.04,5.06,3860,1950800.0000000002,2026-01-27 09:51:00
1769478720000,5.0600000000000005,5.07,5.0600000000000005,5.0600000000000005,2696,1364704.0,2026-01-27 09:52:00
1769478780000,5.06,5.069999999999999,5.05,5.05,1609,814048.0,2026-01-27 09:53:00
1769478840000,5.05,5.06,5.05,5.06,2029,1026791.0,2026-01-27 09:54:00
1769478900000,5.0600000000000005,5.07,5.0600000000000005,5.0600000000000005,3614,1828957.0,2026-01-27 09:55:00
1769478960000,5.07,5.07,5.0600000000000005,5.07,2645,1339968.0,2026-01-27 09:56:00
1769479020000,5.0600000000000005,5.090000000000001,5.0600000000000005,5.08,2351,1193574.0000000002,2026-01-27 09:57:00
1769479080000,5.08,5.09,5.07,5.09,3136,1595176.9999999998,2026-01-27 09:58:00
1769479140000,5.09,5.1,5.09,5.09,2266,1153941.0,2026-01-27 09:59:00
1769479200000,5.1,5.109999999999999,5.09,5.109999999999999,2282,1163302.0000000002,2026-01-27 10:00:00
1769479260000,5.11,5.11,5.1000000000000005,5.1000000000000005,540,275544.00000000006,2026-01-27 10:01:00
1769479320000,5.1000000000000005,5.11,5.1000000000000005,5.1000000000000005,1402,714447.9999999999,2026-01-27 10:02:00
1769479380000,5.12,5.15,5.11,5.15,3110,1592115.0,2026-01-27 10:03:00
1769479440000,5.1499999999999995,5.17,5.14,5.17,8792,4526727.0,2026-01-27 10:04:00
1769479500000,5.16,5.18,5.16,5.18,3434,1776370.0,2026-01-27 10:05:00
1769479560000,5.16,5.17,5.15,5.16,2506,1293295.0000000002,2026-01-27 10:06:00
1769479620000,5.159999999999999,5.159999999999999,5.14,5.1499999999999995,799,411349.0,2026-01-27 10:07:00
1769479680000,5.15,5.16,5.15,5.15,851,437772.0,2026-01-27 10:08:00
1769479740000,5.15,5.17,5.15,5.15,828,427417.0,2026-01-27 10:09:00
1769479800000,5.159999999999999,5.159999999999999,5.14,5.14,756,389336.0,2026-01-27 10:10:00
1769479860000,5.1499999999999995,5.1499999999999995,5.14,5.14,270,138975.00000000003,2026-01-27 10:11:00
1769479920000,5.14,5.1499999999999995,5.14,5.14,1450,745432.0,2026-01-27 10:12:00
1769479980000,5.14,5.1499999999999995,5.14,5.1499999999999995,172,88468.0,2026-01-27 10:13:00
1769480040000,5.14,5.1499999999999995,5.13,5.14,438,225097.0,2026-01-27 10:14:00
1769480100000,5.13,5.13,5.11,5.11,1860,953511.0,2026-01-27 10:15:00
1769480160000,5.11,5.12,5.11,5.11,914,467110.0,2026-01-27 10:16:00
1769480220000,5.109999999999999,5.109999999999999,5.09,5.09,1420,724523.0000000001,2026-01-27 10:17:00
1769480280000,5.1,5.109999999999999,5.09,5.109999999999999,452,230537.00000000003,2026-01-27 10:18:00
