buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
70,,蓝色光标,300058,66,2,107,2002.2899999999995,0,20251125,wanzhu_api
65,,实达集团,600734,35,0,9234,764.5300000000001,0,20251125,wanzhu_api
56,,平潭发展,000592,57,1,7495,1236.3765,0,20251125,wanzhu_api
55,,航天发展,000547,48,0,732,422.9799999999999,0,20251125,wanzhu_api
53,,榕基软件,002474,53,0,7921,477.7471000000001,0,20251125,wanzhu_api
41,,易点天下,301171,54,0,19792,632.9699999999998,0,20251125,wanzhu_api
29,,赛微电子,300456,39,0,36,343.52000000000004,0,20251125,wanzhu_api
26,,天际股份,002759,14,0,8070,1024.09,0,20251125,wanzhu_api
24,,中水渔业,000798,24,0,1889,60.21999999999999,0,20251125,wanzhu_api
23,,合富中国,603122,28,0,20020,502.05999999999995,0,20251125,wanzhu_api
20,,众生药业,002317,12,0,1705,1217.86,0,20251125,wanzhu_api
18,,光库科技,300620,16,0,8586,221.96999999999997,0,20251125,wanzhu_api
18,,久其软件,002279,15,0,7803,322.93000000000006,0,20251125,wanzhu_api
18,,国风新材,000859,40,0,1500,118.06,0,20251125,wanzhu_api
17,,N海安,001233,0,0,23817,160.35,0,20251125,wanzhu_api
16,,省广集团,002400,16,0,42,84.85,0,20251125,wanzhu_api
15,,欢瑞世纪,000892,11,0,427,484.97999999999996,0,20251125,wanzhu_api
15,,国晟科技,603778,9,0,896,609.99,0,20251125,wanzhu_api
14,,腾景科技,688195,17,0,10033,802.4300000000001,0,20251125,wanzhu_api
14,,南网数字,301638,3,0,23812,136.82,0,20251125,wanzhu_api
14,,特发信息,000070,10,2,7420,165.98000000000002,0,20251125,wanzhu_api
14,,中富电路,300814,14,0,8707,193.49,0,20251125,wanzhu_api
14,,江龙船艇,300589,21,0,8566,212.4,0,20251125,wanzhu_api
14,,航天动力,600343,9,0,2251,208.01000000000002,0,20251125,wanzhu_api
12,,海马汽车,000572,13,0,7488,121.06,0,20251125,wanzhu_api
12,,宣亚国际,300612,9,0,23,103.85,0,20251125,wanzhu_api
12,,淳中科技,603516,8,0,1185,2398.53,0,20251125,wanzhu_api
11,,英维克,002837,3,0,715,212.76999999999998,0,20251125,wanzhu_api
11,,阳光电源,300274,7,0,923,99.18,0,20251125,wanzhu_api
11,,石基信息,002153,3,0,7738,115.49,0,20251125,wanzhu_api
11,,香农芯创,300475,9,0,2387,766.2499999999999,0,20251125,wanzhu_api
11,,九牧王,601566,22,0,9426,45.62,0,20251125,wanzhu_api
10,,昆仑万维,300418,4,2,2627,235.62,0,20251125,wanzhu_api
10,,德科立,688205,5,0,20096,830.6899999999999,0,20251125,wanzhu_api
9,,长江材料,001296,3,0,1094,119.78,0,20251125,wanzhu_api
9,,海峡创新,300300,12,0,8400,36.12,0,20251125,wanzhu_api
9,,久之洋,300516,9,0,2291,100.35000000000001,0,20251125,wanzhu_api
8,,长芯博创,300548,4,0,8544,259.53000000000003,0,20251125,wanzhu_api
8,,东芯股份,688110,7,0,9989,376.92999999999995,0,20251125,wanzhu_api
8,,孚日股份,002083,12,0,2530,284.9599999999999,0,20251125,wanzhu_api
8,,雷科防务,002413,1,1,1834,15.350000000000001,0,20251125,wanzhu_api
8,,三六零,601360,16,0,2681,143.79999999999998,0,20251125,wanzhu_api
8,,富春股份,300299,3,0,1650,424.68,0,20251125,wanzhu_api
8,,大为股份,002213,7,0,1498,53.15000000000001,0,20251125,wanzhu_api
7,,值得买,300785,11,0,8688,58.37,0,20251125,wanzhu_api
7,,天下秀,600556,0,0,47,121.74,0,20251125,wanzhu_api
7,,光云科技,688365,6,0,10113,78.30000000000001,0,20251125,wanzhu_api
7,,浪潮软件,600756,11,0,9244,329.06000000000006,0,20251125,wanzhu_api
7,,中文在线,300364,4,2,278,273.69,0,20251125,wanzhu_api
7,,上纬新材,688585,5,0,10175,454.51,0,20251125,wanzhu_api
7,,视觉中国,000681,15,1,942,37.230000000000004,0,20251125,wanzhu_api
7,,北新路桥,002307,13,0,7820,31.720000000000002,0,20251125,wanzhu_api
6,,华建集团,600629,6,1,9183,156.99,0,20251125,wanzhu_api
6,,新莱应材,300260,1,0,1721,44.06999999999999,0,20251125,wanzhu_api
6,,国联水产,300094,14,0,1318,113.67,0,20251125,wanzhu_api
6,,福石控股,300071,10,0,8285,16.990000000000002,0,20251125,wanzhu_api
6,,江波龙,301308,4,0,19886,154.56,0,20251125,wanzhu_api
6,,海科新源,301292,9,0,19872,61.980000000000004,0,20251125,wanzhu_api
6,,佳缘科技,301117,0,0,19763,163.78999999999996,0,20251125,wanzhu_api
6,,品高股份,688227,0,0,10052,426.41,0,20251125,wanzhu_api
6,,三花智控,002050,7,0,7684,59.449999999999996,0,20251125,wanzhu_api
6,,华胜天成,600410,9,0,9079,22.47,0,20251125,wanzhu_api
6,,天普股份,605255,2,0,58,102.09,0,20251125,wanzhu_api
6,,长川科技,300604,5,0,8576,533.9,0,20251125,wanzhu_api
6,,凯美特气,002549,5,0,1882,68.78,0,20251125,wanzhu_api
6,,超捷股份,301005,2,0,487,92.82000000000002,0,20251125,wanzhu_api
5,,胜宏科技,300476,3,0,8500,55.660000000000004,0,20251125,wanzhu_api
5,,天润科技,920564,0,0,19996,58.68000000000001,0,20251125,wanzhu_api
5,,中国电影,600977,6,2,9350,540.3100000000001,0,20251125,wanzhu_api
5,,龙溪股份,600592,6,0,2099,12.77,0,20251125,wanzhu_api
5,,中芯国际,688981,5,0,168,439.95000000000005,0,20251125,wanzhu_api
5,,航天智装,300455,3,0,8490,23.759999999999998,0,20251125,wanzhu_api
5,,科信技术,300565,0,0,8554,143.96,0,20251125,wanzhu_api
5,,康芝药业,300086,2,0,2094,17.680000000000003,0,20251125,wanzhu_api
5,,罗博特科,300757,3,1,8671,118.18000000000002,0,20251125,wanzhu_api
5,,大鹏工业,920091,6,0,23816,55.260000000000005,0,20251125,wanzhu_api
5,,吉视传媒,601929,5,0,738,15.05,0,20251125,wanzhu_api
5,,襄阳轴承,000678,1,0,7536,282.81,0,20251125,wanzhu_api
5,,斯瑞新材,688102,6,0,20069,328.2,0,20251125,wanzhu_api
5,,人民同泰,600829,5,0,9286,25.880000000000003,0,20251125,wanzhu_api
5,,盛新锂能,002240,7,0,59,7.14,0,20251125,wanzhu_api
5,,中富通,300560,3,0,8551,5.35,0,20251125,wanzhu_api
5,,*ST东易,002713,6,0,8046,57.27,0,20251125,wanzhu_api
4,,巨人网络,002558,1,0,2485,8.93,0,20251125,wanzhu_api
4,,梦天家居,603216,4,0,1641,14.919999999999998,0,20251125,wanzhu_api
4,,亚星锚链,601890,4,0,249,3.66,0,20251125,wanzhu_api
4,,中际旭创,300308,11,0,8405,1056.78,0,20251125,wanzhu_api
4,,首创证券,601136,2,0,15469,28.119999999999997,0,20251125,wanzhu_api
4,,思创医惠,300078,3,0,2490,56.81,0,20251125,wanzhu_api
4,,兰石重装,603169,6,0,322,14.690000000000001,0,20251125,wanzhu_api
4,,数据港,603881,7,0,367,18.96,0,20251125,wanzhu_api
4,,广济药业,000952,0,0,7633,16.78,0,20251125,wanzhu_api
4,,天齐锂业,002466,5,0,435,17.18,0,20251125,wanzhu_api
