buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
79,,航天发展,000547,92,0,732,1262.7013000000004,0,20251209,wanzhu_api
28,,合富中国,603122,32,0,20020,174.48000000000002,0,20251209,wanzhu_api
28,,西部材料,002149,0,0,2316,566.69,0,20251209,wanzhu_api
26,,长盈精密,300115,34,0,8301,501.52000000000015,0,20251209,wanzhu_api
25,,平潭发展,000592,43,1,7495,637.0606,0,20251209,wanzhu_api
25,,安记食品,603696,14,0,9723,263.41999999999996,0,20251209,wanzhu_api
23,,乾照光电,300102,27,0,1745,195.81,0,20251209,wanzhu_api
22,,骏亚科技,603386,13,0,9634,208.55,0,20251209,wanzhu_api
22,,航天动力,600343,23,0,2251,252.88,0,20251209,wanzhu_api
18,,顺灏股份,002565,22,0,2031,115.49000000000001,0,20251209,wanzhu_api
17,,雷科防务,002413,6,1,1834,173.01999999999998,0,20251209,wanzhu_api
16,,C中国铀,001280,18,0,23822,394.61999999999995,0,20251209,wanzhu_api
15,,海欣食品,002702,9,0,8041,89.03,0,20251209,wanzhu_api
15,,达华智能,002512,8,0,1972,559.22,0,20251209,wanzhu_api
14,,通宇通讯,002792,20,1,8090,101.96,0,20251209,wanzhu_api
13,,三花智控,002050,20,0,7684,165.01,0,20251209,wanzhu_api
13,,航天科技,000901,5,0,2306,89.60279999999999,0,20251209,wanzhu_api
13,,红相股份,300427,16,0,8477,153.88,0,20251209,wanzhu_api
12,,胜宏科技,300476,6,0,8500,575.66,0,20251209,wanzhu_api
12,,永辉超市,601933,4,0,9472,467.28999999999996,0,20251209,wanzhu_api
12,,宝胜股份,600973,10,0,9348,117.29,0,20251209,wanzhu_api
12,,赛微电子,300456,15,0,36,128.44,0,20251209,wanzhu_api
11,,广和通,300638,13,0,8597,148.2,0,20251209,wanzhu_api
11,,天孚通信,300394,13,0,8454,360.21799999999996,0,20251209,wanzhu_api
11,,阳光电源,300274,7,0,923,288.3,0,20251209,wanzhu_api
11,,航天机电,600151,7,0,8949,230.89810000000003,0,20251209,wanzhu_api
10,,长川科技,300604,13,0,8576,640.3299999999999,0,20251209,wanzhu_api
10,,淳中科技,603516,6,0,1185,2674.76,0,20251209,wanzhu_api
10,,工业富联,601138,6,0,9385,41.48,0,20251209,wanzhu_api
10,,合力泰,002217,0,0,7772,24.01,0,20251209,wanzhu_api
9,,南京商旅,600250,0,0,8999,171.31,0,20251209,wanzhu_api
9,,长芯博创,300548,8,0,8544,243.08,0,20251209,wanzhu_api
9,,海峡创新,300300,15,0,8400,458.05000000000007,0,20251209,wanzhu_api
9,,国晟科技,603778,13,0,896,778.09,0,20251209,wanzhu_api
9,,国机重装,601399,9,0,1292,33.38999999999999,0,20251209,wanzhu_api
9,,道明光学,002632,9,0,1679,244.50000000000003,0,20251209,wanzhu_api
9,,五洲新春,603667,8,0,1809,44.96,0,20251209,wanzhu_api
9,,上海瀚讯,300762,15,0,8676,124.25000000000001,0,20251209,wanzhu_api
8,,中兴通讯,000063,9,0,782,685.5399999999998,0,20251209,wanzhu_api
8,,欣贺股份,003016,3,0,8236,429.37,0,20251209,wanzhu_api
8,,品高股份,688227,8,0,10052,106.32000000000001,0,20251209,wanzhu_api
8,,剑桥科技,603083,4,9,9522,165.82000000000002,0,20251209,wanzhu_api
