time,price,band_gain_pct,true_gain_pct,flow_1min,volume_1min,price_change_1min,flow_5min,volume_5min,price_change_5min,flow_15min,volume_15min,price_change_15min
09:51:03,12.68,7.731520815632967,10.452961672473862,15988582.0,33616.0,0.5551149881046811,52140850.0,198457.0,0.7148530579825247,247227026.0,955718.0,1.9292604501607735
09:51:06,12.66,7.561597281223455,10.2787456445993,10458795.0,30868.0,0.5559968228753001,48690507.0,197355.0,0.6359300476947541,253798520.0,950421.0,1.6867469879518142
09:51:09,12.64,7.391673746813943,10.104529616724738,9756586.0,31419.0,0.23790642347344282,48731885.0,197314.0,0.5568814638027071,248138820.0,949301.0,1.7713365539452548
09:51:12,12.64,7.391673746813943,10.104529616724738,8794443.0,31256.0,0.23790642347344282,50523110.0,196489.0,0.5568814638027071,251032680.0,947571.0,1.8533440773569734
09:51:15,12.64,7.391673746813943,10.104529616724738,8794443.0,29673.0,0.31746031746032477,50523110.0,196045.0,0.5568814638027071,254011080.0,945874.0,1.6894609814963866
09:51:18,12.63,7.306711979609186,10.01742160278746,10306350.0,28472.0,0.23809523809524713,49953497.0,193858.0,0.5573248407643334,246278058.0,940562.0,1.7727639000805853
09:51:21,12.61,7.136788445199659,9.843205574912883,9740161.0,27950.0,0.07936507936507767,50895764.0,193106.0,0.3182179793158246,248402357.0,938843.0,1.366559485530546
09:51:24,12.65,7.476635514018698,10.19163763066202,14289101.0,30416.0,0.4765687053216878,52456815.0,194325.0,0.2377179080824179,246915409.0,937587.0,1.769911504424784
09:51:27,12.63,7.306711979609186,10.01742160278746,14829872.0,29983.0,0.31771247021446325,31776589.0,180127.0,0.23809523809524713,247751199.0,936897.0,1.4457831325301325
09:51:30,12.65,7.476635514018698,10.19163763066202,15858317.0,29171.0,0.4765687053216878,34756774.0,179391.0,0.31720856463125235,246766479.0,936093.0,1.6064257028112534
09:51:33,12.65,7.476635514018698,10.19163763066202,15858317.0,29413.0,0.2377179080824179,32345742.0,178670.0,0.39682539682540247,246766479.0,934763.0,1.2810248198558858
09:51:36,12.66,7.561597281223455,10.2787456445993,16720607.0,30092.0,0.47619047619048016,35919630.0,178536.0,0.47619047619048016,231105702.0,922206.0,1.1990407673860939
09:51:39,12.72,8.071367884452005,10.801393728222997,29072063.0,39225.0,0.9523809523809603,47905686.0,186097.0,0.8723235527359334,231259800.0,922171.0,1.6786570743405345
09:51:42,12.67,7.64655904842821,10.365853658536581,28014118.0,38500.0,0.47581284694687154,44445536.0,185027.0,0.39619651347068713,230201855.0,921119.0,1.4411529223378678
09:51:45,12.67,7.64655904842821,10.365853658536581,25102469.0,38153.0,0.5555555555555578,42779696.0,185669.0,0.1581027667984156,240181365.0,915091.0,0.8757961783439445
09:51:48,12.68,7.731520815632967,10.452961672473862,26463701.0,37813.0,0.4754358161648218,41639773.0,184767.0,0.2371541501976234,223990929.0,902197.0,0.7148530579825247
09:51:51,12.68,7.731520815632967,10.452961672473862,22172901.0,34823.0,0.3164556962025249,41639773.0,184059.0,0.07892659826361316,215808688.0,896108.0,0.6349206349206356
09:51:54,12.68,7.731520815632967,10.452961672473862,20926597.0,34247.0,0.4754358161648218,40437390.0,183520.0,0.0,212942188.0,894243.0,0.6349206349206356
09:51:57,12.68,7.731520815632967,10.452961672473862,22059873.0,33786.0,0.3164556962025249,38078910.0,182097.0,-0.07880220646177925,212942188.0,892739.0,0.7148530579825247
