buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
99,,信维通信,300136,86,0,8308,3239.869999999998,0,20260123,wanzhu_api
74,,蓝色光标,300058,52,2,107,2098.4100000000003,0,20260123,wanzhu_api
73,,航天电子,600879,79,0,9314,2331.190000000001,0,20260123,wanzhu_api
72,,通富微电,002156,54,0,7739,3308.823600000002,0,20260123,wanzhu_api
60,,中国长城,000066,86,0,2596,787.1399999999995,0,20260123,wanzhu_api
57,,利欧股份,002131,94,0,7727,712.0399999999998,0,20260123,wanzhu_api
56,,浙文互联,600986,53,0,176,848.0000000000003,0,20260123,wanzhu_api
40,,航天发展,000547,43,0,732,2073.7000000000003,0,20260123,wanzhu_api
32,,巨力索具,002342,27,0,225,1186.26,0,20260123,wanzhu_api
32,,天银机电,300342,24,0,8423,690.4540000000002,0,20260123,wanzhu_api
29,,中国卫星,600118,21,0,2254,285.34,0,20260123,wanzhu_api
27,,国晟科技,603778,38,0,896,2648.46,0,20260123,wanzhu_api
27,,乾照光电,300102,11,0,1745,405.41,0,20260123,wanzhu_api
25,,易点天下,301171,13,0,19792,508.21000000000004,0,20260123,wanzhu_api
23,,超捷股份,301005,21,0,487,1142.3600000000001,0,20260123,wanzhu_api
22,,志特新材,300986,15,0,8808,711.15,0,20260123,wanzhu_api
20,,九鼎新材,002201,13,0,1010,152.88000000000002,0,20260123,wanzhu_api
19,,江波龙,301308,18,0,19886,1038.4900000000002,0,20260123,wanzhu_api
19,,西部材料,002149,14,0,2316,386.82000000000005,0,20260123,wanzhu_api
18,,七彩化学,300758,12,0,8672,376.28999999999996,0,20260123,wanzhu_api
17,,江化微,603078,1,0,9520,2450.76,0,20260123,wanzhu_api
16,,航发科技,600391,14,0,1159,453.89000000000004,0,20260123,wanzhu_api
16,,润泽科技,300442,15,0,8482,203.62999999999994,0,20260123,wanzhu_api
16,,中国西电,601179,19,0,451,305.89,0,20260123,wanzhu_api
16,,蓝箭电子,301348,14,0,19917,204.79,0,20260123,wanzhu_api
15,,久其软件,002279,6,0,7803,121.53,0,20260123,wanzhu_api
15,,岩山科技,002195,13,0,759,395.80000000000007,0,20260123,wanzhu_api
15,,金风科技,002202,16,0,1003,110.03000000000002,0,20260123,wanzhu_api
15,,昊志机电,300503,9,0,303,164.78,0,20260123,wanzhu_api
15,,帝科股份,300842,4,0,130,529.68,0,20260123,wanzhu_api
13,,德恩精工,300780,3,0,698,56.9976,0,20260123,wanzhu_api
13,,海格通信,002465,17,0,7918,35.239999999999995,0,20260123,wanzhu_api
13,,综艺股份,600770,20,0,1295,142.17,0,20260123,wanzhu_api
12,,臻镭科技,688270,9,0,20117,607.85,0,20260123,wanzhu_api
