buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
58,,安记食品,603696,25,0,9723,497.99000000000007,0,20251210,wanzhu_api
56,,航天发展,000547,79,0,732,471.6095999999999,0,20251210,wanzhu_api
46,,平潭发展,000592,25,1,7495,1180.0947000000003,0,20251210,wanzhu_api
31,,西部材料,002149,28,0,2316,469.28000000000003,0,20251210,wanzhu_api
23,,长盈精密,300115,26,0,8301,480.55,0,20251210,wanzhu_api
22,,赛微电子,300456,12,0,36,370.35999999999996,0,20251210,wanzhu_api
22,,海峡创新,300300,9,0,8400,724.3999999999997,0,20251210,wanzhu_api
21,,合富中国,603122,28,0,20020,172.04999999999995,0,20251210,wanzhu_api
21,,航天动力,600343,22,0,2251,427.63,0,20251210,wanzhu_api
20,,乾照光电,300102,23,0,1745,190.5,0,20251210,wanzhu_api
17,,龙洲股份,002682,7,0,4,105.52999999999997,0,20251210,wanzhu_api
14,,顺灏股份,002565,18,0,2031,404.45000000000005,0,20251210,wanzhu_api
13,,海南发展,002163,5,0,7743,100.16,0,20251210,wanzhu_api
13,,南京商旅,600250,9,0,8999,118.10000000000001,0,20251210,wanzhu_api
12,,超捷股份,301005,8,0,487,110.49,0,20251210,wanzhu_api
12,,永辉超市,601933,12,0,9472,607.37,0,20251210,wanzhu_api
11,,骏亚科技,603386,22,0,9634,57.87,0,20251210,wanzhu_api
11,,三花智控,002050,13,0,7684,165.43000000000004,0,20251210,wanzhu_api
11,,东芯股份,688110,7,0,9989,651.4699999999999,0,20251210,wanzhu_api
11,,昇兴股份,002752,2,0,8065,136.54,0,20251210,wanzhu_api
11,,新华都,002264,0,0,2281,187.94,0,20251210,wanzhu_api
10,,淳中科技,603516,10,0,1185,2291.11,0,20251210,wanzhu_api
10,,长川科技,300604,10,0,8576,668.7,0,20251210,wanzhu_api
10,,德艺文创,300640,5,0,8599,352.93,0,20251210,wanzhu_api
10,,长芯博创,300548,9,0,8544,277.59,0,20251210,wanzhu_api
10,,厦门港务,000905,6,0,2517,41.2176,0,20251210,wanzhu_api
