buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
165,,航天发展,000547,134,0,732,3937.3169999999936,0,20251224,wanzhu_api
160,,东百集团,600693,137,0,9217,4484.279999999999,0,20251224,wanzhu_api
100,,神剑股份,002361,105,0,7851,830.5699999999998,0,20251224,wanzhu_api
77,,浙江世宝,002703,58,1,8042,1076.2099999999998,0,20251224,wanzhu_api
61,,平潭发展,000592,61,1,7495,864.1499999999999,0,20251224,wanzhu_api
57,,西部材料,002149,65,0,2316,1181.88,0,20251224,wanzhu_api
56,,航天动力,600343,46,0,2251,1916.5999999999997,0,20251224,wanzhu_api
53,,再升科技,603601,55,0,9687,797.7600000000001,0,20251224,wanzhu_api
52,,鹭燕医药,002788,59,0,8087,553.95,0,20251224,wanzhu_api
51,,永辉超市,601933,66,0,9472,279.56480000000016,0,20251224,wanzhu_api
41,,飞龙股份,002536,61,0,7949,524.52,0,20251224,wanzhu_api
40,,超捷股份,301005,37,0,487,2278.7599999999984,0,20251224,wanzhu_api
40,,合兴包装,002228,30,0,7778,1292.3099999999997,0,20251224,wanzhu_api
40,,英维克,002837,33,0,715,1269.1399999999996,0,20251224,wanzhu_api
39,,华菱线缆,001208,46,0,1345,642.2100000000002,0,20251224,wanzhu_api
37,,国晟科技,603778,39,0,896,2471.129999999999,0,20251224,wanzhu_api
36,,C纳百川,301667,43,0,23871,374.8200000000001,0,20251224,wanzhu_api
35,,百大集团,600865,33,0,9304,359.49999999999994,0,20251224,wanzhu_api
33,,信维通信,300136,9,0,8308,1629.3500000000004,0,20251224,wanzhu_api
32,,奕东电子,301123,43,0,19767,425.45000000000016,0,20251224,wanzhu_api
32,,通宇通讯,002792,57,1,8090,1214.79,0,20251224,wanzhu_api
32,,海南发展,002163,4,0,7743,990.37,0,20251224,wanzhu_api
32,,天际股份,002759,8,0,8070,1503.6879999999996,0,20251224,wanzhu_api
30,,中国卫星,600118,36,0,2254,387.46000000000004,0,20251224,wanzhu_api
27,,航天工程,603698,36,0,9725,766.4999999999997,0,20251224,wanzhu_api
27,,长飞光纤,601869,13,0,433,311.84000000000003,0,20251224,wanzhu_api
26,,长芯博创,300548,18,0,8544,787.31,0,20251224,wanzhu_api
24,,赛微电子,300456,32,0,36,622.82,0,20251224,wanzhu_api
24,,赢时胜,300377,13,0,1202,651.4399999999999,0,20251224,wanzhu_api
24,,雪人集团,002639,36,0,1391,445.27,0,20251224,wanzhu_api
24,,海峡创新,300300,19,0,8400,214.21,0,20251224,wanzhu_api
23,,安记食品,603696,10,0,9723,253.21000000000004,0,20251224,wanzhu_api
23,,顺灏股份,002565,36,0,2031,204.93999999999997,0,20251224,wanzhu_api
22,,创元科技,000551,14,0,2149,848.69,0,20251224,wanzhu_api
22,,国机重装,601399,22,0,1292,293.46999999999997,0,20251224,wanzhu_api
22,,东材科技,601208,13,0,9397,723.9999999999999,0,20251224,wanzhu_api
22,,新雷能,300593,2,0,8567,1202.4299999999998,0,20251224,wanzhu_api
22,,香农芯创,300475,12,0,2387,1727.8300000000006,0,20251224,wanzhu_api
21,,东芯股份,688110,18,0,9989,894.6500000000001,0,20251224,wanzhu_api
21,,淳中科技,603516,22,0,1185,3554.48,0,20251224,wanzhu_api
20,,神农种业,300189,16,0,2048,134.19000000000003,0,20251224,wanzhu_api
19,,万集科技,300552,10,0,1410,217.41999999999996,0,20251224,wanzhu_api
19,,合富中国,603122,22,0,20020,404.2500000000001,0,20251224,wanzhu_api
19,,德明利,001309,6,0,19606,1312.7400000000005,0,20251224,wanzhu_api
19,,凯撒旅业,000796,6,0,7581,79.04,0,20251224,wanzhu_api
18,,航天机电,600151,34,0,8949,192.4,0,20251224,wanzhu_api
18,,北京君正,300223,5,0,234,363.37000000000006,0,20251224,wanzhu_api
18,,指南针,300803,9,0,2416,649.93,0,20251224,wanzhu_api
17,,海汽集团,603069,13,0,9517,198.16999999999996,0,20251224,wanzhu_api
16,,珂玛科技,301611,6,0,21653,601.3899999999999,0,20251224,wanzhu_api
14,,国风新材,000859,11,0,1500,388.3399999999999,0,20251224,wanzhu_api
14,,生益科技,600183,1,0,8962,744.15,0,20251224,wanzhu_api
14,,菲利华,300395,18,0,8455,656.9669999999999,0,20251224,wanzhu_api
14,,天银机电,300342,30,0,8423,150.13,0,20251224,wanzhu_api
14,,中百集团,000759,13,0,7572,111.29,0,20251224,wanzhu_api
13,,剑桥科技,603083,4,9,9522,1115.41,0,20251224,wanzhu_api
13,,乾照光电,300102,20,0,1745,131.47,0,20251224,wanzhu_api
13,,新易盛,300502,11,0,1658,1006.75,0,20251224,wanzhu_api
13,,京泉华,002885,6,0,85,649.52,0,20251224,wanzhu_api
13,,江波龙,301308,9,0,19886,554.3000000000001,0,20251224,wanzhu_api
13,,海欣食品,002702,15,0,8041,108.58999999999999,0,20251224,wanzhu_api
13,,航天电子,600879,16,0,9314,592.63,0,20251224,wanzhu_api
13,,安通控股,600179,9,0,697,285.75,0,20251224,wanzhu_api
12,,永鼎股份,600105,12,0,1675,40.14999999999999,0,20251224,wanzhu_api
12,,厦门国贸,600755,1,0,9243,240.16000000000003,0,20251224,wanzhu_api
12,,中国中免,601888,18,0,9465,78.19,0,20251224,wanzhu_api
12,,长川科技,300604,9,0,8576,179.79999999999998,0,20251224,wanzhu_api
12,,天工股份,920068,0,0,23409,562.48,0,20251224,wanzhu_api
12,,南王科技,301355,0,0,19920,61.95,0,20251224,wanzhu_api
11,,英唐智控,300131,2,1,2295,112.33999999999997,0,20251224,wanzhu_api
11,,九丰能源,605090,3,0,546,336.24,0,20251224,wanzhu_api
11,,上海瀚讯,300762,18,0,8676,124.93,0,20251224,wanzhu_api
11,,九牧王,601566,12,0,9426,310.11,0,20251224,wanzhu_api
11,,华人健康,301408,22,0,19958,145.07999999999998,0,20251224,wanzhu_api
11,,麦格米特,002851,4,0,8131,708.1300000000001,0,20251224,wanzhu_api
11,,华康洁净,301235,8,0,19833,108.22000000000001,0,20251224,wanzhu_api
11,,久之洋,300516,11,0,2291,216.29999999999998,0,20251224,wanzhu_api
11,,天孚通信,300394,10,0,8454,267.67,0,20251224,wanzhu_api
10,,亚翔集成,603929,3,0,9814,116.94000000000001,0,20251224,wanzhu_api
10,,三花智控,002050,10,0,7684,169.04000000000002,0,20251224,wanzhu_api
10,,工业富联,601138,15,0,9385,218.8514,0,20251224,wanzhu_api
9,,美年健康,002044,22,0,126,29.98,0,20251224,wanzhu_api
9,,飞沃科技,301232,9,0,19830,79.3,0,20251224,wanzhu_api
9,,大元泵业,603757,9,0,1036,148.42000000000002,0,20251224,wanzhu_api
9,,*ST铖昌,001270,10,0,19594,80.84,0,20251224,wanzhu_api
9,,硕贝德,300322,5,0,458,61.92,0,20251224,wanzhu_api
9,,胜宏科技,300476,17,0,8500,197.93,0,20251224,wanzhu_api
9,,宏达电子,300726,3,0,8655,65.25000000000001,0,20251224,wanzhu_api
