buy_count,description,name,code,yesterday_count,comments_count,id,total_fund,choice_count,date,source
117,,信维通信,300136,92,0,8308,3555.0200000000023,0,20260116,wanzhu_api
101,,利欧股份,002131,123,0,7727,3311.349999999998,0,20260116,wanzhu_api
97,,航天发展,000547,105,0,732,3239.4800000000005,0,20260116,wanzhu_api
93,,海格通信,002465,111,0,7918,1608.6756000000007,0,20260116,wanzhu_api
75,,岩山科技,002195,83,0,759,614.02,0,20260116,wanzhu_api
53,,视觉中国,000681,78,1,942,920.5560000000003,0,20260116,wanzhu_api
42,,蓝色光标,300058,99,2,107,675.09,0,20260116,wanzhu_api
40,,烽火通信,600498,65,0,9111,716.3800000000002,0,20260116,wanzhu_api
39,,三维通信,002115,51,1,7718,411.6000000000001,0,20260116,wanzhu_api
38,,金风科技,002202,48,0,1003,488.8499999999999,0,20260116,wanzhu_api
38,,人民网,603000,47,2,29,391.5574999999999,0,20260116,wanzhu_api
36,,航天机电,600151,32,0,8949,373.2600000000001,0,20260116,wanzhu_api
34,,神剑股份,002361,43,0,7851,350.54,0,20260116,wanzhu_api
34,,三变科技,002112,34,0,945,495.07,0,20260116,wanzhu_api
33,,通宇通讯,002792,47,1,8090,983.5399999999997,0,20260116,wanzhu_api
33,,城建发展,600266,9,0,9005,831.2799999999999,0,20260116,wanzhu_api
30,,超捷股份,301005,33,0,487,1812.5200000000002,0,20260116,wanzhu_api
28,,天银机电,300342,25,0,8423,1349.349,0,20260116,wanzhu_api
27,,航天动力,600343,37,0,2251,1009.96,0,20260116,wanzhu_api
26,,保变电气,600550,4,0,1026,619.6499999999997,0,20260116,wanzhu_api
24,,志特新材,300986,36,0,8808,1081.8600000000001,0,20260116,wanzhu_api
23,,盛路通信,002446,14,0,7907,303.47,0,20260116,wanzhu_api
22,,直真科技,003007,30,0,8231,253.64999999999992,0,20260116,wanzhu_api
21,,蓝箭电子,301348,6,0,19917,87.28,0,20260116,wanzhu_api
20,,康强电子,002119,0,1,7720,693.31,0,20260116,wanzhu_api
19,,润泽科技,300442,28,0,8482,407.71999999999997,0,20260116,wanzhu_api
19,,易点天下,301171,20,0,19792,339.91999999999996,0,20260116,wanzhu_api
19,,特变电工,600089,14,0,99,159.45000000000002,0,20260116,wanzhu_api
17,,三花智控,002050,6,0,7684,457.34,0,20260116,wanzhu_api
17,,浙文互联,600986,29,0,176,37.04,0,20260116,wanzhu_api
17,,国晟科技,603778,18,0,896,2777.5,0,20260116,wanzhu_api
17,,兆易创新,603986,4,0,813,1893.1299999999999,0,20260116,wanzhu_api
17,,南大光电,300346,19,0,8425,183.61,0,20260116,wanzhu_api
16,,红相股份,300427,6,0,8477,204.1524,0,20260116,wanzhu_api
16,,东芯股份,688110,14,0,9989,434.9599999999999,0,20260116,wanzhu_api
16,,C至信,603352,59,0,23942,102.36000000000001,0,20260116,wanzhu_api
16,,中国卫星,600118,15,0,2254,247.63000000000002,0,20260116,wanzhu_api
16,,东方通信,600776,22,2,1583,143.10999999999999,0,20260116,wanzhu_api
15,,航天电子,600879,15,0,9314,344.88,0,20260116,wanzhu_api
14,,乾照光电,300102,8,0,1745,202.02100000000004,0,20260116,wanzhu_api
14,,大位科技,600589,28,0,9160,211.92999999999998,0,20260116,wanzhu_api
13,,香农芯创,300475,7,0,2387,191.8,0,20260116,wanzhu_api
13,,长川科技,300604,12,0,8576,479.2,0,20260116,wanzhu_api
12,,鲁信创投,600783,19,0,9256,226.29999999999998,0,20260116,wanzhu_api
12,,N科马,920086,0,0,23943,333.34000000000003,0,20260116,wanzhu_api
12,,上海瀚讯,300762,11,0,8676,875.9100000000001,0,20260116,wanzhu_api
