code,name,date,total_ticks,total_events,total_net_inflow,final_price,final_change_pct,sustain_score,env_score,is_true_breakout,key_moments
300017,网宿科技,2026-01-26,4762,45,177696976320.0,13.78,37.8,0.73,0.87,True,"[{'time': '09:30:03', 'event_type': 'halfway_breakout', 'price': 11.79, 'price_change_pct': 17.89999999999999, 'instant_flow': 10681740.0, 'total_flow': 10681740.0, 'volume': 0, 'confidence': 0.3, 'description': '温和突破:  涨幅17.90%, 5min流10.7M, 持续性1.00x, 价11.79'}, {'time': '09:30:06', 'event_type': 'halfway_breakout', 'price': 11.84, 'price_change_pct': 18.4, 'instant_flow': 17088364.0, 'total_flow': 27770104.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.40%, 5min流17.1M, 持续性1.00x, 价11.84'}, {'time': '09:30:09', 'event_type': 'halfway_breakout', 'price': 11.85, 'price_change_pct': 18.499999999999996, 'instant_flow': 20829409.0, 'total_flow': 48599513.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.50%, 5min流20.8M, 持续性1.00x, 价11.85'}, {'time': '09:30:12', 'event_type': 'halfway_breakout', 'price': 11.89, 'price_change_pct': 18.900000000000006, 'instant_flow': 23559353.0, 'total_flow': 72158866.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.90%, 5min流23.6M, 持续性1.00x, 价11.89'}, {'time': '09:30:15', 'event_type': 'halfway_breakout', 'price': 11.91, 'price_change_pct': 19.1, 'instant_flow': 26226002.0, 'total_flow': 98384868.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.10%, 5min流26.2M, 持续性1.00x, 价11.91'}, {'time': '09:30:18', 'event_type': 'halfway_breakout', 'price': 11.93, 'price_change_pct': 19.299999999999997, 'instant_flow': 28731302.0, 'total_flow': 127116170.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.30%, 5min流28.7M, 持续性1.00x, 价11.93'}, {'time': '09:30:21', 'event_type': 'halfway_breakout', 'price': 11.94, 'price_change_pct': 19.399999999999995, 'instant_flow': 35021294.0, 'total_flow': 162137464.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.40%, 5min流35.0M, 持续性1.00x, 价11.94'}, {'time': '09:30:24', 'event_type': 'halfway_breakout', 'price': 11.95, 'price_change_pct': 19.499999999999993, 'instant_flow': 40249419.0, 'total_flow': 202386883.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.50%, 5min流40.2M, 持续性1.00x, 价11.95'}, {'time': '09:30:27', 'event_type': 'halfway_breakout', 'price': 11.96, 'price_change_pct': 19.60000000000001, 'instant_flow': 42086475.0, 'total_flow': 244473358.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.60%, 5min流42.1M, 持续性1.00x, 价11.96'}, {'time': '09:30:30', 'event_type': 'halfway_breakout', 'price': 11.94, 'price_change_pct': 19.399999999999995, 'instant_flow': 39753399.0, 'total_flow': 284226757.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.40%, 5min流39.8M, 持续性1.00x, 价11.94'}, {'time': '09:30:33', 'event_type': 'halfway_breakout', 'price': 11.95, 'price_change_pct': 19.499999999999993, 'instant_flow': 44519059.0, 'total_flow': 328745816.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.50%, 5min流44.5M, 持续性1.00x, 价11.95'}, {'time': '09:30:36', 'event_type': 'halfway_breakout', 'price': 11.95, 'price_change_pct': 19.499999999999993, 'instant_flow': 44519059.0, 'total_flow': 373264875.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.50%, 5min流44.5M, 持续性1.00x, 价11.95'}, {'time': '09:30:39', 'event_type': 'halfway_breakout', 'price': 11.94, 'price_change_pct': 19.399999999999995, 'instant_flow': 41565103.0, 'total_flow': 414829978.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.40%, 5min流41.6M, 持续性1.00x, 价11.94'}, {'time': '09:30:42', 'event_type': 'halfway_breakout', 'price': 11.94, 'price_change_pct': 19.399999999999995, 'instant_flow': 41565103.0, 'total_flow': 456395081.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.40%, 5min流41.6M, 持续性1.00x, 价11.94'}, {'time': '09:30:45', 'event_type': 'halfway_breakout', 'price': 11.93, 'price_change_pct': 19.299999999999997, 'instant_flow': 37629396.0, 'total_flow': 494024477.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.30%, 5min流37.6M, 持续性1.00x, 价11.93'}, {'time': '09:30:48', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 36294356.0, 'total_flow': 530318833.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流36.3M, 持续性1.00x, 价11.92'}, {'time': '09:30:51', 'event_type': 'halfway_breakout', 'price': 11.9, 'price_change_pct': 19.000000000000004, 'instant_flow': 32518486.0, 'total_flow': 562837319.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.00%, 5min流32.5M, 持续性1.00x, 价11.90'}, {'time': '09:30:54', 'event_type': 'halfway_breakout', 'price': 11.89, 'price_change_pct': 18.900000000000006, 'instant_flow': 30473406.0, 'total_flow': 593310725.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.90%, 5min流30.5M, 持续性1.00x, 价11.89'}, {'time': '09:30:57', 'event_type': 'halfway_breakout', 'price': 11.88, 'price_change_pct': 18.800000000000008, 'instant_flow': 29431530.0, 'total_flow': 622742255.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.80%, 5min流29.4M, 持续性1.00x, 价11.88'}, {'time': '09:31:00', 'event_type': 'halfway_breakout', 'price': 11.86, 'price_change_pct': 18.599999999999994, 'instant_flow': 28109140.0, 'total_flow': 650851395.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.60%, 5min流28.1M, 持续性1.00x, 价11.86'}, {'time': '09:31:03', 'event_type': 'halfway_breakout', 'price': 11.87, 'price_change_pct': 18.699999999999992, 'instant_flow': 28436752.0, 'total_flow': 679288147.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.70%, 5min流28.4M, 持续性1.00x, 价11.87'}, {'time': '09:31:06', 'event_type': 'halfway_breakout', 'price': 11.87, 'price_change_pct': 18.699999999999992, 'instant_flow': 28436752.0, 'total_flow': 707724899.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.70%, 5min流28.4M, 持续性1.00x, 价11.87'}, {'time': '09:31:09', 'event_type': 'halfway_breakout', 'price': 11.88, 'price_change_pct': 18.800000000000008, 'instant_flow': 30214000.0, 'total_flow': 737938899.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅18.80%, 5min流30.2M, 持续性1.00x, 价11.88'}, {'time': '09:31:12', 'event_type': 'halfway_breakout', 'price': 11.9, 'price_change_pct': 19.000000000000004, 'instant_flow': 34453970.0, 'total_flow': 772392869.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.00%, 5min流34.5M, 持续性1.00x, 价11.90'}, {'time': '09:31:15', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 38069306.0, 'total_flow': 810462175.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流38.1M, 持续性1.00x, 价11.92'}, {'time': '09:31:18', 'event_type': 'halfway_breakout', 'price': 11.91, 'price_change_pct': 19.1, 'instant_flow': 35998157.0, 'total_flow': 846460332.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.10%, 5min流36.0M, 持续性1.00x, 价11.91'}, {'time': '09:31:21', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 38602677.0, 'total_flow': 885063009.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流38.6M, 持续性1.00x, 价11.92'}, {'time': '09:31:24', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 38602677.0, 'total_flow': 923665686.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流38.6M, 持续性1.00x, 价11.92'}, {'time': '09:31:27', 'event_type': 'halfway_breakout', 'price': 11.91, 'price_change_pct': 19.1, 'instant_flow': 36469596.0, 'total_flow': 960135282.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.10%, 5min流36.5M, 持续性1.00x, 价11.91'}, {'time': '09:31:30', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 38405404.0, 'total_flow': 998540686.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流38.4M, 持续性1.00x, 价11.92'}, {'time': '09:31:33', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 38405404.0, 'total_flow': 1036946090.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流38.4M, 持续性1.00x, 价11.92'}, {'time': '09:31:36', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 38405404.0, 'total_flow': 1075351494.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流38.4M, 持续性1.00x, 价11.92'}, {'time': '09:31:39', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 38405404.0, 'total_flow': 1113756898.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流38.4M, 持续性1.00x, 价11.92'}, {'time': '09:31:42', 'event_type': 'halfway_breakout', 'price': 11.93, 'price_change_pct': 19.299999999999997, 'instant_flow': 41758927.0, 'total_flow': 1155515825.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.30%, 5min流41.8M, 持续性1.00x, 价11.93'}, {'time': '09:31:45', 'event_type': 'halfway_breakout', 'price': 11.96, 'price_change_pct': 19.60000000000001, 'instant_flow': 49243495.0, 'total_flow': 1204759320.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.60%, 5min流49.2M, 持续性1.00x, 价11.96'}, {'time': '09:31:48', 'event_type': 'halfway_breakout', 'price': 11.98, 'price_change_pct': 19.800000000000004, 'instant_flow': 56231429.0, 'total_flow': 1260990749.0, 'volume': 0, 'confidence': 0.4, 'description': '标准真突破:  涨幅19.80%, 5min流56.2M, 持续性1.00x, 价11.98'}, {'time': '09:31:51', 'event_type': 'halfway_breakout', 'price': 11.94, 'price_change_pct': 19.399999999999995, 'instant_flow': 50879921.0, 'total_flow': 1311870670.0, 'volume': 0, 'confidence': 0.4, 'description': '标准真突破:  涨幅19.40%, 5min流50.9M, 持续性1.00x, 价11.94'}, {'time': '09:31:54', 'event_type': 'halfway_breakout', 'price': 11.93, 'price_change_pct': 19.299999999999997, 'instant_flow': 46938249.0, 'total_flow': 1358808919.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.30%, 5min流46.9M, 持续性1.00x, 价11.93'}, {'time': '09:31:57', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 46001337.0, 'total_flow': 1404810256.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流46.0M, 持续性1.00x, 价11.92'}, {'time': '09:32:00', 'event_type': 'halfway_breakout', 'price': 11.92, 'price_change_pct': 19.2, 'instant_flow': 46001337.0, 'total_flow': 1450811593.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.20%, 5min流46.0M, 持续性1.00x, 价11.92'}, {'time': '09:32:03', 'event_type': 'halfway_breakout', 'price': 11.93, 'price_change_pct': 19.299999999999997, 'instant_flow': 47252794.0, 'total_flow': 1498064387.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.30%, 5min流47.3M, 持续性1.00x, 价11.93'}, {'time': '09:32:06', 'event_type': 'halfway_breakout', 'price': 11.93, 'price_change_pct': 19.299999999999997, 'instant_flow': 47252794.0, 'total_flow': 1545317181.0, 'volume': 0, 'confidence': 0.4, 'description': '温和突破:  涨幅19.30%, 5min流47.3M, 持续性1.00x, 价11.93'}, {'time': '09:32:15', 'event_type': 'halfway_breakout', 'price': 12.0, 'price_change_pct': 20.0, 'instant_flow': 64366686.0, 'total_flow': 1743322839.0, 'volume': 0, 'confidence': 0.4, 'description': '标准真突破:  涨幅20.00%, 5min流64.4M, 持续性1.00x, 价12.00'}, {'time': '09:32:21', 'event_type': 'halfway_breakout', 'price': 12.0, 'price_change_pct': 20.0, 'instant_flow': 64192047.0, 'total_flow': 1873996533.0, 'volume': 0, 'confidence': 0.4, 'description': '标准真突破:  涨幅20.00%, 5min流64.2M, 持续性1.00x, 价12.00'}, {'time': '09:32:33', 'event_type': 'halfway_breakout', 'price': 12.0, 'price_change_pct': 20.0, 'instant_flow': 65141611.0, 'total_flow': 2137349377.0, 'volume': 0, 'confidence': 0.4, 'description': '标准真突破:  涨幅20.00%, 5min流65.1M, 持续性1.00x, 价12.00'}]"
